mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR chr start end strand de
scaffold_3_182083_182090_- 25.9191019722273 55.5348825886804 45.4378140553161 40.7218648079905 69.3240826334947 64.0403480408579 51.3905051515904 36.6161472450861 -0.378053575101788 5.85971430310705 0.224221846828621 0.362133396709888 scaffold_3 182083 182090 - 0
scaffold_3_183864_183961_- 44.2760911925165 44.9149754055447 43.232822171923 76.5668170860344 94.3355846029412 43.315846286702 47.7370586298524 48.2676866136594 -0.950694108452211 6.03851006573834 0.000841375854439544 0.00312348899954717 scaffold_3 183864 183961 - 1
scaffold_3_184095_184248_- 27.4328291851181 19.6939149808 24.4638238069461 44.8993006104805 56.8599196419125 31.0330774301175 22.7863653830674 22.6256254748031 -1.08815331076904 5.24890929727905 0.000860540055635549 0.00318650159510429 scaffold_3 184095 184248 - 1
scaffold_3_184432_184641_- 192.972615747422 162.841232462946 115.707243977514 274.884921908737 342.754339731255 208.843894898007 163.326939712506 155.692403356748 -0.97376884762597 7.87281294463529 8.60720695791308e-05 0.000410717846543715 scaffold_3 184432 184641 - 1
scaffold_3_184804_184951_- 121.372046215688 98.2098583230321 79.1267041373567 196.494367765746 227.586519440676 149.381309712414 121.925742071378 124.927883577147 -1.08952312544831 7.34653954778319 2.17668953795598e-05 0.000119618076443636 scaffold_3 184804 184951 - 1
scaffold_3_185074_185199_- 74.3567132302685 58.4677042003735 51.9763106604112 126.434074344688 147.917111971575 84.0541790546857 61.2437391750264 82.2703600254985 -1.15329629006853 6.65354212425712 1.79032876775947e-05 9.95137436795564e-05 scaffold_3 185074 185199 - 1
scaffold_3_185335_185454_- 18.0138038756908 17.7191973203751 13.5765096330757 31.9846718565524 46.8351144450292 24.1771960411509 14.7355668886861 20.3438234211155 -1.25447660633715 4.85977078111619 0.000350570322147946 0.00142509285047207 scaffold_3 185335 185454 - 1
scaffold_3_185642_185689_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 22.9412201976811 19.1118972842373 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -7.44914161453665 3.02681836223635 1.15259254298893e-14 3.25120494882446e-13 scaffold_3 185642 185689 - 1
scaffold_3_185791_185792_- 8.22786573806325 5.53526426621197 5.11077165801993 12.0076782545828 11.7320427785834 10.5561294425913 14.1921091875992 9.30237362184626 -0.901703069141632 3.72146928788756 0.0852508117914513 0.171089676088362 scaffold_3 185791 185792 - 0
scaffold_3_186192_186226_- 12.3132699794103 10.8629496040978 11.1428994355228 27.4259244740241 23.0222788883474 14.2784340299912 11.0640113088614 13.1335615143098 -1.13180216985855 4.31380871908712 0.00385068920561868 0.012245961330673 scaffold_3 186192 186226 - 0
scaffold_3_192137_192143_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 20.4349734795729 15.8663330052813 16.8582484582461 0 3.26556771005039 1 1 scaffold_3 192137 192143 - 0
scaffold_3_199610_199615_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 142.61303162959 27.0666199546892 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -9.45679429888704 4.7110858994293 2.84355076418991e-40 7.42458395685792e-38 scaffold_3 199610 199615 - 1
scaffold_3_218229_218242_- 34.1602667137453 31.340148467355 40.7597451028753 76.9666589835015 96.8590927433396 62.6261780401795 90.6234358146402 72.3695716689615 -1.29192351667932 6.21946799555492 9.34567348451493e-06 5.61126138518959e-05 scaffold_3 218229 218242 - 1
scaffold_3_310443_310450_- 6.75963287293343 6.12593515390726 0 6.86614914226339 7.24304841585499 6.90674709565169 0.0234747402985218 6.05947254049763 -0.712009299147116 2.99829057912933 0.326721287575066 0.480294914303002 scaffold_3 310443 310450 - 0
scaffold_3_310747_310797_- 145.130437895991 141.871053157887 148.391131961918 165.852031575729 166.354563459934 133.931956873757 127.680625533467 141.121121759924 -0.194497365654247 7.41348406963662 0.455185821581305 0.612629820402118 scaffold_3 310747 310797 - 0
scaffold_3_325776_325813_- 9.09790745689354 8.77374499834423 8.74402839939651 5.41984911878851 6.54634512377729 9.63479195838779 8.09000610576194 12.8882369339975 0.561015302101353 3.61316435673293 0.312810180170831 0.465654582411298 scaffold_3 325776 325813 - 0
scaffold_3_328492_328579_- 29.3469207219507 29.8170285764092 29.0800883988708 21.7786468729099 22.9886194741718 25.5786191180681 34.1592875462258 25.0349933300028 0.39282273008712 5.07273351414879 0.28889777664512 0.438492481677933 scaffold_3 328492 328579 - 0
scaffold_3_347684_347711_- 26.3933469976319 24.9856811350193 23.3061485939279 30.3107933407637 22.0091513624467 21.3684865064528 28.22336873727 26.441633822214 -0.0709903506077304 4.97581652024476 0.87590684339211 0.957306893279099 scaffold_3 347684 347711 - 0
scaffold_3_433869_433906_- 79.178297465488 84.5611930588252 72.0165780624821 94.8073848604902 69.1716058346486 113.893025790891 85.6319924755112 99.1708611538981 -0.0610508927886496 6.67988328099299 0.836827816750969 0.930765755025736 scaffold_3 433869 433906 - 0
scaffold_3_438958_439061_- 19.2818232787354 13.5525540275617 13.335379051436 51.3973459338744 8.92850567475059 26.7921671632741 5.6165417556577 0.12731125311122 -0.967636685223576 4.47734287259039 0.00801354265430817 0.0229515702406335 scaffold_3 438958 439061 - 0
scaffold_3_439229_439259_- 407.561344741144 352.206005258874 300.981198897938 1082.71230362646 182.708098051278 486.948945445006 235.706227920457 165.768528963257 -0.839516115252501 8.85858760416789 0.000451302332603541 0.00178401073482215 scaffold_3 439229 439259 - 1
scaffold_3_441534_441627_- 11.7885013353397 5.30150551900802 0 39.8914325549204 0.131334573682762 16.5790169791734 0.0293474029504481 0.07420021981229 -1.81284279564202 3.67840797050313 8.67762654259412e-05 0.000413884173691971 scaffold_3 441534 441627 - 1
scaffold_3_441787_441795_- 102.772808599473 81.8293262800304 78.7795159668017 335.318241716181 60.5764687989864 155.937599946497 74.5124428698905 58.1904817668289 -1.1724881578168 7.11142357560791 5.7087035700182e-06 3.56855300512556e-05 scaffold_3 441787 441795 - 1
scaffold_3_443282_443287_- 16.8991135291509 16.0416480798111 19.1718642028361 92.6900308914126 27.4615008948487 13.7809564449329 17.3735937105924 15.5464736276827 -1.78383851318346 5.0689871415088 4.4919433639302e-08 4.43231194524237e-07 scaffold_3 443282 443287 - 1
scaffold_3_448907_448908_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 15.3291467124802 0.0660725328898679 9.1485300877018 5.8530535278883 0.0681221767216749 -6.02319616951136 2.70759948215042 2.39914259964558e-06 1.62652923383429e-05 scaffold_3 448907 448908 - 1
scaffold_3_450645_450666_- 141.560789367558 129.565161602592 102.310740611005 312.63872052098 61.3720865843353 204.427046133389 68.6921667068067 51.9835683122637 -0.587331729313841 7.28917039904388 0.0220946269059476 0.0547686430825863 scaffold_3 450645 450666 - 0
scaffold_3_454630_454631_- 5.18624221741036 4.93736911492705 5.05719188816464 21.2341032665102 0.0851850587438747 9.26795632618687 6.42570104359241 0.0708474646208792 -1.06437453187936 3.29101861614583 0.0640088402686401 0.133950271363658 scaffold_3 454630 454631 - 0
scaffold_3_458552_458560_- 52.5936608426744 44.8599180496267 44.9277585206783 126.127940513827 23.37932765859 70.0903215702971 24.5681610283286 19.6699075510206 -0.655446443127554 5.92284162428389 0.0242533893952692 0.0591692056090144 scaffold_3 458552 458560 - 0
scaffold_3_460350_460352_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 14.390429584318 15.5154235492295 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -6.96030743659729 2.68964362628233 7.05340496641571e-11 1.16788329712213e-09 scaffold_3 460350 460352 - 1
scaffold_3_462652_462719_- 59.6142339276015 51.9238912219385 27.4734488441312 178.430344015502 218.488023800351 76.6103520178488 108.884677357635 95.8213336445543 -2.09555465129069 6.89629115906481 7.61685717272761e-15 2.21607018828244e-13 scaffold_3 462652 462719 - 1
scaffold_3_464465_464597_- 14.2870761747104 13.7523999048774 0 45.1946956359102 69.5745782522187 20.3697279024927 23.459366923502 34.995608970949 -2.61405228226071 5.07191303931532 3.35502127388529e-13 7.87193125160688e-12 scaffold_3 464465 464597 - 1
scaffold_3_464684_464706_- 428.350736311397 494.154014071543 382.531591755203 1785.01226486646 1737.45206192552 771.713431614442 1022.72976127591 1143.16336838306 -2.01711269190809 10.1259432794017 1.60951138566656e-17 6.18477526046892e-16 scaffold_3 464684 464706 - 1
scaffold_3_465939_466055_- 7.32992122573074 7.00647588717171 0 30.7631228981913 35.3876313931329 15.9959461013195 15.0380348859363 0.123518515973552 -2.77234656089128 4.17409365663676 1.76175352132937e-10 2.73474635788064e-09 scaffold_3 465939 466055 - 1
scaffold_3_466178_466182_- 5.51485499581868 6.4305710498151 6.96439335064584 17.339394370875 29.0139695065354 6.03333942602096 9.03320286293162 12.4998349459348 -1.85669327778574 3.95049197001334 2.65824997469076e-05 0.000141936027385594 scaffold_3 466178 466182 - 1
scaffold_3_466386_466596_- 2046.55161726695 2120.98188721958 1576.86424424634 7706.88326952226 7718.51955322241 3470.76228848618 4657.97235606787 4349.97388134809 -2.00996550947408 12.2399294806636 8.50389014660196e-18 3.38262161573624e-16 scaffold_3 466386 466596 - 1
scaffold_3_469525_469531_- 74.1466037550888 60.605415948229 48.8569058876325 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.9852038391356 4.89687883381128 2.39721099304865e-24 1.76889851755177e-22 scaffold_3 469525 469531 - 1
scaffold_3_544183_544189_- 19.0040584933217 17.9882047659022 25.4087658078398 47.4938592138341 45.3086867331899 29.3556181274205 20.8794657164246 27.1763009333631 -1.15287827962544 5.15058506573738 0.000513663251953924 0.00200561077248727 scaffold_3 544183 544189 - 1
scaffold_3_552113_552120_- 41.9507071229776 42.8819571344256 51.1386832411967 1.38777878078145e-17 1.38777878078145e-17 16.5280756808163 20.9229446300135 17.7788262966902 8.55283684528684 4.92438489588594 9.01374237058853e-20 4.56651435620413e-18 scaffold_3 552113 552120 - 1
scaffold_3_567042_567097_- 100.002595629721 87.344279171541 110.879936564529 181.783968362322 157.314545639289 123.114284739271 158.011774600961 181.525288215939 -0.769570608030449 7.32208111040308 0.00295857331194116 0.00969096677101446 scaffold_3 567042 567097 - 1
scaffold_3_572187_572246_- 85.729678571757 81.1202052348361 84.7032181076917 131.782696148073 115.232948853117 119.731531289181 125.630418552193 111.797155165827 -0.557969757377485 6.96587605407268 0.0370919253184697 0.0847111422037812 scaffold_3 572187 572246 - 0
scaffold_3_643254_643276_- 9.76243798335358 8.65248661010065 7.60375299370995 11.7419375118829 11.1596442815848 7.1421386706833 9.02861617487635 9.96384162633748 -0.394673073157633 3.70703873601563 0.438378231171198 0.595364456375404 scaffold_3 643254 643276 - 0
scaffold_3_659048_659117_- 62.3343886170166 72.0474284569173 69.7819401754698 62.1355943223385 58.3041937322354 49.3536794915658 51.4846634947443 50.3275163016711 0.176311963817059 6.14629720292556 0.554205224282079 0.704993354011794 scaffold_3 659048 659117 - 0
scaffold_3_673202_673222_- 9.18501960453916 14.8339297158712 9.21651104834476 1.38777878078145e-17 1.38777878078145e-17 5.95444421682807 6.14658171821613 5.38238045797059 6.5332191124981 3.2890768679162 2.85372113743055e-07 2.36833270924656e-06 scaffold_3 673202 673222 - 1
scaffold_3_678003_678073_- 34.8254820325491 35.7704562197196 33.095519068738 48.4178948778981 46.3427666841501 26.7810665954885 39.4450868088055 34.0369938710926 -0.453289485515522 5.4976795356328 0.162298239917473 0.283479069824979 scaffold_3 678003 678073 - 0
scaffold_3_814515_814538_- 8.27677371428342 7.3021018824538 5.44455799857343 9.11281284079698 10.1121471370167 6.2362720218654 0.0226778920362531 6.23358101420795 -0.447385243010377 3.30711493127983 0.446723028158984 0.604194527260318 scaffold_3 814515 814538 - 0
scaffold_3_815269_815302_- 6.06217839522532 4.67620002803294 4.87618175401623 7.01460425330231 10.0937811071424 7.57765385381666 5.75159696763871 0.0614685568494697 -0.701512462104311 3.15654049630312 0.217632671114692 0.353905060677245 scaffold_3 815269 815302 - 0
scaffold_3_819849_819854_- 38.1729112457839 37.4787923550043 36.7988222292354 71.1911031433245 50.6609966343232 33.4317921724822 31.6173455139899 35.6780785156454 -0.698953590568304 5.65464286851497 0.0218836998247165 0.0543516378817287 scaffold_3 819849 819854 - 0
scaffold_3_820807_820814_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.5621693075291 8.37066741954713 0.0688548418472856 6.7055400470425 7.69201803833795 -5.87088541415802 2.63965212453706 1.18178107307699e-05 6.86093310555471e-05 scaffold_3 820807 820814 - 1
scaffold_3_821456_821501_- 82.8174955209362 93.7047094079753 88.2133814504023 85.4723409102335 73.8453599104436 72.5968264402406 74.8315670971484 76.3951154617375 0.147577864068716 6.57760749320555 0.610717682944158 0.756214465594421 scaffold_3 821456 821501 - 0
scaffold_3_827781_827904_- 45.8740123029025 35.1135562866661 49.5133415229042 88.9075291981021 78.8977874724933 27.3649710760154 28.0476501355602 27.0239636112645 -0.945885908330958 5.83235829889403 0.00101542712998309 0.00368762284758124 scaffold_3 827781 827904 - 1
scaffold_3_833210_833227_- 18.5863629543185 22.1956071377968 19.0264395878446 13.3376446536939 14.9368863695211 18.2227943812831 19.3079998424265 19.604720968835 0.49337453999196 4.53706193763294 0.237345711957209 0.377934540243981 scaffold_3 833210 833227 - 0
scaffold_3_840867_840957_- 15.3613765472543 14.2846923318743 6.82595203638484 93.2695426212437 40.6380681925798 33.4862791401303 24.6276035067881 32.527394463416 -2.44970997535223 5.29783951601073 4.70662107531587e-13 1.09423567145985e-11 scaffold_3 840867 840957 - 1
scaffold_3_841365_841384_- 111.143731066538 105.564306259871 54.0219105337335 629.212719006022 193.092968177666 239.613183511442 208.757563774309 213.160568247069 -2.18643484914124 7.98691067430169 4.4620096532818e-18 1.81746577197474e-16 scaffold_3 841365 841384 - 1
scaffold_3_842961_842966_- 8.37776275428425 10.4167147323102 0 80.4983567199003 40.1506583063654 25.6203277024506 20.6796026049952 26.6033925484723 -3.25520476817864 5.01207153896472 1.88630302727988e-17 7.11415693584854e-16 scaffold_3 842961 842966 - 1
scaffold_3_878915_879016_- 110.071855756446 123.811701937907 103.336056399649 143.794985991269 129.481148527474 117.257113618303 119.12549298919 132.405159742621 -0.281230116511427 7.15916190093872 0.283833414195384 0.432805579028391 scaffold_3 878915 879016 - 0
scaffold_3_901781_901796_- 68.9001578104493 102.95459897822 94.703015470691 83.0559200167531 56.8805911707631 78.7329759317157 72.3490418375399 77.6936909378414 0.344102659803316 6.55034989509952 0.239750319353885 0.38087012511398 scaffold_3 901781 901796 - 0
scaffold_3_969720_969721_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.06909300863482 5.64068537051323 0.0602926225310836 6.31726446886836 6.05521218398579 -5.62521154629209 2.49605475161264 5.99194700090483e-05 0.000294763267199101 scaffold_3 969720 969721 - 1
scaffold_3_1125304_1125421_- 54.4558288630928 58.2559817163641 63.5567977420727 9.11485576021892 10.4542362724314 50.5568661040844 62.9880062371326 56.2510824746188 2.57215037967838 5.78334541146598 5.13122760515824e-11 8.6652223388601e-10 scaffold_3 1125304 1125421 - 1
scaffold_3_1130041_1130046_- 7.68096009066243 6.78020622779953 7.46454017027918 8.57177231877737 7.4854047605607 6.68760321609381 5.31300176007359 13.1954014730511 -0.132042947556093 3.50413123682332 0.874490193034121 0.956504304405641 scaffold_3 1130041 1130046 - 0
scaffold_3_1132494_1132552_- 58.8000556979468 51.956596221409 44.527231883334 124.632749311383 96.1799721771782 104.521702227439 89.5391382526005 83.6995094366506 -1.090995942547 6.58259366427791 8.23922300760751e-05 0.0003942669543537 scaffold_3 1132494 1132552 - 1
scaffold_3_1133515_1133537_- 14.9605865512887 23.2021842947545 10.6022338467308 12.4375421264172 18.5820145664828 17.5888840787766 17.7551514967938 11.558581570069 0.068642734623191 4.35892045073038 0.966296184732427 1 scaffold_3 1133515 1133537 - 0
scaffold_3_1133813_1133916_- 219.634010912033 271.762324194505 264.615162586009 180.095801108068 176.019005815044 352.903207379062 318.090618143282 389.158272101626 0.500878052832538 8.29604913246011 0.0527879114713681 0.114321416952986 scaffold_3 1133813 1133916 - 0
scaffold_3_1136896_1136918_- 11.0419830950982 8.48639792174933 10.2142518942115 0.0247480362330568 6.71545904810798 10.5053420737744 7.32089702346644 10.1597345116696 1.52137226829333 3.53882887907699 0.0164230755947652 0.0424457306552016 scaffold_3 1136896 1136918 - 0
scaffold_3_1138683_1138709_- 76.4256256910341 76.647173018093 90.0179101997639 133.272946173728 140.244521112012 117.99228264754 115.503612690271 161.137136147679 -0.75413644872823 7.05390707514337 0.00449632420165254 0.0139733851921408 scaffold_3 1138683 1138709 - 0
scaffold_3_1138813_1138821_- 57.8726179479096 59.9282083082391 50.4720104392548 36.0441813196351 42.0507768092558 33.0257793694439 34.8812260382701 41.7371437107778 0.521643025469414 5.74699286334974 0.100304858114688 0.194294154495314 scaffold_3 1138813 1138821 - 0
scaffold_3_1238191_1238196_- 40.8572005565414 44.8434975734266 37.8764474137092 26.877770327024 18.5630373973123 34.1841627017492 46.2593695816611 35.7542187063706 0.854995874541985 5.44002711974506 0.013485359597548 0.0357791998742268 scaffold_3 1238191 1238196 - 0
scaffold_3_1264324_1264332_- 92.8467124205751 82.255561831553 73.8837893740455 87.2384530393773 98.4958324940865 80.3378607032788 82.5443214951807 110.471471370766 -0.161708315391093 6.70006562173189 0.573565532004594 0.722938211709714 scaffold_3 1264324 1264332 - 0
scaffold_3_1274810_1274840_- 55.3387082051977 62.0461598337395 54.1075188899579 32.0527840582774 29.3340348915481 34.7867188986798 36.8700207227429 29.6688298506812 0.894848767327019 5.66287219755114 0.00614102539132553 0.0183491964670974 scaffold_3 1274810 1274840 - 0
scaffold_3_1281088_1281120_- 185.170453847712 200.445265424438 198.161822440014 258.081150304722 262.229883791867 302.701056668853 327.363087407053 326.700879063435 -0.418619052197996 8.2196122308236 0.0930458424719776 0.182700696855408 scaffold_3 1281088 1281120 - 0
scaffold_3_1326103_1326109_- 10.9038625701119 9.64297585977102 8.37170229655156 12.1441817348594 12.645725619479 12.1224786805378 10.44274680943 0.0961142318299739 -0.357384940286957 3.73353828396693 0.548398685100978 0.699519359577829 scaffold_3 1326103 1326109 - 0
scaffold_3_1326258_1326307_- 9.62325346824369 8.78812927559672 6.90527167443368 9.89395774777992 9.20632621013983 12.1769652521343 15.4996455994858 0.113204448590578 -0.17459423235329 3.66431436678633 0.7616326515097 0.876945419529995 scaffold_3 1326258 1326307 - 0
scaffold_3_1326530_1326586_- 746.831580417499 788.716957597758 758.346805873322 1056.28285971789 933.315884212917 976.004979777304 1134.18777594822 696.050060962537 -0.379576041115862 9.99572919354609 0.108106436228878 0.20680267279486 scaffold_3 1326530 1326586 - 0
scaffold_3_1340344_1340362_- 15.4295404282542 13.5645576654849 15.8049799321221 12.7616466860313 6.71775755170102 12.6471618116326 7.61373238097196 10.3616955201015 0.610030546115377 4.00379622613227 0.209834232513116 0.344913961207596 scaffold_3 1340344 1340362 - 0
scaffold_3_1417825_1417846_- 5.17829839478753 0 0 12.3682632929043 6.71512774431662 14.7903573511012 19.7546346481145 12.2843742964065 -2.42562298664132 3.60938936010279 0.000565182579347665 0.00218498641059122 scaffold_3 1417825 1417846 - 1
scaffold_3_1418105_1418535_- 52.1264149046068 80.3122264548729 16.708765076306 237.317541976808 106.317837515588 317.272477857403 218.651376153184 156.052192698288 -1.78710036605847 7.42310555579576 3.25259255537197e-11 5.67142979303986e-10 scaffold_3 1418105 1418535 - 1
scaffold_3_1418692_1418707_- 291.730450601349 350.406758559233 198.392739144833 919.295339776686 417.776853682301 1655.84692416326 1207.37411656314 2047.18990776488 -1.25432905617801 9.99391598753969 1.67472889690711e-07 1.46635978995744e-06 scaffold_3 1418692 1418707 - 1
scaffold_3_1467281_1467304_- 5.8958189715113 5.16762546672135 6.36073698977056 6.3569193413846 9.74573565056754 9.46277596199672 5.88044706229563 8.31933620970255 -0.460740836092066 3.38595035237155 0.432327740779349 0.590054065722573 scaffold_3 1467281 1467304 - 0
scaffold_3_1478108_1478156_- 9.6470988320455 9.7549889026736 11.0014930476384 17.9231996561277 13.7136799519042 10.7661695516938 11.2369345618011 10.3756196130886 -0.63554358068997 3.98298530163792 0.173400639568101 0.29937923240454 scaffold_3 1478108 1478156 - 0
scaffold_3_1479872_1479927_- 141.143627133282 143.388307935985 141.93349033782 93.2394090729338 73.7518398123801 143.010595516231 121.732895322621 129.889035622098 0.766817927399172 7.17453056431948 0.00551691640335646 0.0167148942979408 scaffold_3 1479872 1479927 - 0
scaffold_3_1523825_1523848_- 12.2421048085506 12.439147512834 18.0230919176284 7.91019899056968 6.5680104714873 10.4295131702946 10.6652901368977 11.0969656965298 0.964233899092823 3.93030781344007 0.0596997622126295 0.126914964219458 scaffold_3 1523825 1523848 - 0
scaffold_3_1533322_1533329_- 32.5051089544233 29.5334059831065 30.626212154403 20.0788582428525 24.5769043927703 16.5719378360269 16.227512940408 12.8208615030924 0.466680220932535 4.8495323048711 0.197352913150244 0.328588082833377 scaffold_3 1533322 1533329 - 0
scaffold_3_1556353_1556360_- 15.212145347712 16.8747388151261 12.5565018315067 25.553142324134 16.4994995365998 20.7208693630721 15.7902726333517 25.2568049235402 -0.494876047512388 4.55517672505957 0.234209159986992 0.374529559122181 scaffold_3 1556353 1556360 - 0
scaffold_3_1559629_1559633_- 13.8158652841751 11.7224764000403 12.0831766295927 17.309224331704 21.8161263111722 21.5794177928455 32.9477106969589 42.9379215817555 -0.635506494049037 4.75694477285503 0.141509454168204 0.254547036176439 scaffold_3 1559629 1559633 - 0
scaffold_3_1569707_1569769_- 14.2200657848274 18.5693793212173 8.54656437283069 16.8843735277698 15.6473646109153 22.7756439065112 22.5743329100321 21.6636219474627 -0.236452696018513 4.48594471376051 0.679132333937018 0.812071930070532 scaffold_3 1569707 1569769 - 0
scaffold_3_1569870_1569888_- 7.73783020113191 8.80857210112017 7.00841458600949 7.00161134289374 7.92804672324025 7.66946722717371 7.68467564295107 7.04635820694833 0.073904566671503 3.46670082077491 0.98848261468702 1 scaffold_3 1569870 1569888 - 0
scaffold_3_1588408_1588429_- 54.9908294108099 52.5971710219696 45.4050938818407 48.6451271223992 36.5014512503136 41.5306381781345 37.7646468693964 40.1466173808137 0.259866560687907 5.75005931526803 0.423319018132236 0.580325466025923 scaffold_3 1588408 1588429 - 0
scaffold_3_1592073_1592098_- 14.2001270841236 12.8116045893256 16.6937048031029 42.1089150584124 47.2303611692529 29.6912050608501 41.5908433449495 50.734657070018 -1.60796538622427 5.26735125833523 4.78382645565418e-06 3.09489865298135e-05 scaffold_3 1592073 1592098 - 1
scaffold_3_1594736_1594744_- 43.9997708425162 34.361480336711 51.6942979986375 51.061335041766 50.3604408201246 72.1486679029689 53.3600668402145 68.6001473101553 -0.225708639392983 5.9827348299362 0.484981941005761 0.643043112664279 scaffold_3 1594736 1594744 - 0
scaffold_3_1594885_1594913_- 12.4070856133971 10.374510050918 9.40081602725649 5.29789219656708 8.02630952147501 10.2868187618104 7.32229047965847 10.8856824921647 0.679367193088572 3.69801674645444 0.259046025599783 0.403651978375301 scaffold_3 1594885 1594913 - 0
scaffold_3_1602447_1602454_- 9.13103371591837 5.74434705074433 8.51000614581868 9.10864027163749 9.42799112312156 0.0672289687929957 6.32415534744042 7.6876164236901 -0.245404263301756 3.37800256433266 0.711252233909945 0.840120809407838 scaffold_3 1602447 1602454 - 0
scaffold_3_1622091_1622178_- 37.1920091277946 33.2260129945745 36.6535140838576 76.5924569260582 52.39504143398 66.6852781153066 44.4233221981201 50.1837646345708 -0.851497760853509 5.88564229780551 0.0043111894211067 0.0134872018049553 scaffold_3 1622091 1622178 - 0
scaffold_3_1625742_1625818_- 43.4563219638949 50.7983863232841 43.5560405501252 50.7757161672348 43.6053898711952 76.3586014251736 72.119840113527 51.0356973777592 -0.0384761983488355 6.00394925233406 0.931533020931955 0.995183768200883 scaffold_3 1625742 1625818 - 0
scaffold_3_1631022_1631046_- 15.927074655202 15.0769269592032 15.2659152865035 9.36213691762131 8.06182899681354 11.3534404523603 11.9142918065111 12.7533313596042 0.816252860664148 4.06413747374036 0.089264409872117 0.177223530069754 scaffold_3 1631022 1631046 - 0
scaffold_3_1796604_1796627_- 6.89030550616417 5.3907089948667 8.18629660541879 11.6418603025064 16.8634711607034 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -1.04848957107979 3.23072714688541 0.0347283631428837 0.0802266156724104 scaffold_3 1796604 1796627 - 0
scaffold_3_1800174_1800215_- 61.0877974203518 59.648268925616 53.1431123272119 75.5328582551195 50.3303366182887 92.6709266181278 69.286745927469 67.4306739760642 -0.118543475553049 6.2888600700373 0.684094281502829 0.815887949177587 scaffold_3 1800174 1800215 - 0
scaffold_3_1824509_1824522_- 6.24894495918814 7.07387042885876 5.37674672774689 10.2752649361991 7.38469722427533 9.02544891252834 7.8817702457344 7.60472294352703 -0.492673938334225 3.45798125664817 0.412471275042511 0.569827023980178 scaffold_3 1824509 1824522 - 0
scaffold_3_1826073_1826170_- 274.86567969558 299.923531599344 291.780475831443 87.3823229614629 217.142615767786 115.177762083743 239.702074038464 253.048112720719 0.923441133214079 8.01341750987647 0.000404711153124779 0.00161487996562289 scaffold_3 1826073 1826170 - 1
scaffold_3_1828867_1828884_- 15.6674034758208 16.3009421855658 19.5282585392296 6.41631301731564 0.0311554444289892 12.1332332161472 10.104017922893 13.4734046362336 2.35991943147819 3.99489397875227 4.59670713232498e-05 0.000230810003592038 scaffold_3 1828867 1828884 - 1
scaffold_3_1830901_1830928_- 42.3682040142551 39.7993859394645 42.4006888407618 37.4676699322114 35.8800755294456 49.8041601810924 51.7708589758038 49.2296356724643 0.178845387326257 5.71021183237371 0.611507900511758 0.756620285651426 scaffold_3 1830901 1830928 - 0
scaffold_3_1831999_1832033_- 8.50276828104542 9.78379534364297 9.43919931087055 1.38777878078145e-17 1.38777878078145e-17 5.56225884544976 5.93379019275656 0.0539666537979486 6.27472237422625 3.02398202238935 3.25180031047442e-06 2.14462969958297e-05 scaffold_3 1831999 1832033 - 1
scaffold_3_1850503_1850539_- 14.5271254569637 13.7408114478042 11.3642378126893 21.6294116386507 19.3323245791841 21.1461413597902 21.2174500139574 15.9824364110521 -0.627060599059637 4.46801110851127 0.13517499659879 0.246947791597682 scaffold_3 1850503 1850539 - 0
scaffold_3_1898600_1898604_- 15.2547764422374 16.4563000373822 16.6547614628801 1.38777878078145e-17 1.38777878078145e-17 13.1002181244444 17.1794154781444 15.1755391330456 7.06902439980476 3.992863677312 9.58136888346206e-10 1.32563966494965e-08 scaffold_3 1898600 1898604 - 1
scaffold_3_1958082_1958156_- 57.1213542004411 66.9220482672238 51.4873701564895 47.0785648735728 39.4702014992831 58.6264982979005 58.6995013636204 62.3245599200184 0.434349370292975 6.04056955632119 0.158944942220278 0.279975150774795 scaffold_3 1958082 1958156 - 0
scaffold_3_1975750_1975825_- 131.042152308911 129.075003768266 110.264099897228 175.124427109714 113.357989837584 212.447726809864 179.169447086876 173.607874336191 -0.224281227205575 7.47515618082784 0.395755671008331 0.552961031541964 scaffold_3 1975750 1975825 - 0
scaffold_3_2086234_2086256_- 14.0093773583464 12.3325088331406 14.0828549842351 18.5689803099129 12.0053744468666 18.3720827987483 13.0868829188484 15.5481818225963 -0.180423682199146 4.26347157316423 0.78864703185947 0.896293830962609 scaffold_3 2086234 2086256 - 0
