"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "FDR" "tw_dis" "chr" "start" "end" "strand" "de" "gene"
"scaffold_29_942852_942965_+" 700.188979351179 828.677980692515 857.781280893758 311.847451927292 337.854246748615 787.871188673298 739.070653212964 665.514770937301 1.20301547728939 9.51505309907333 8.63553332338141 2.44778684267574e-05 0.000993801458126349 3.02784760365881 0.000993801458126349 0.0139579610562808 "scaffold_29" 942852 942965 "+" 1 "JGI_V11_231016"
"scaffold_29_699756_699775_-" 27.1573434312074 24.3039510662864 26.0783153189052 69.2062737095524 75.9365501252767 34.3226697781157 23.6037570025678 24.6970077159311 -1.36468617184596 5.36351272502173 -7.76535289743792 5.29027326176862e-05 0.00152031618043778 2.19506741287662 0.00152031618043778 0.0190591119073002 "scaffold_29" 699756 699775 "-" 1 "JGI_V11_304489"
"scaffold_29_1015737_1015742_-" 17.0136234310857 14.6147326887666 17.6285306957942 23.8886812746676 16.3376977891992 5.92985788821795 5.3702117072775 5.10859198859036 -1.7314919956377 3.82967724754054 -5.75024354843563 0.000422587199648354 0.00569478032746461 0.386943208088726 0.00569478032746461 0.0231919803488809 "scaffold_29" 1015737 1015742 "-" 1 "JGI_V11_244787"
"scaffold_299_32933_32953_-" 104.749922478304 95.5650614170079 112.628334558355 146.52068713429 189.729821914509 51.85428355792 69.1064330108674 62.7228958086025 -1.41130322281457 6.8394971093535 -8.52205227525074 2.69663414001418e-05 0.00104773052378408 2.90832868970454 0.00104773052378408 0.0192270526296343 "scaffold_299" 32933 32953 "-" 1 "JGI_V11_304534"
"scaffold_299_59964_59985_-" 150.711467069027 142.916422800793 136.668640638439 364.105704381852 326.046968108858 157.63377940029 153.458099317522 162.258425842698 -1.08775103719373 7.78603987072713 -8.82940606754396 2.0796160027032e-05 0.000901891649172328 3.19730445863862 0.000901891649172328 0.0108444510661481 "scaffold_299" 59964 59985 "-" 1 "JGI_V11_334106"
"scaffold_3_1043252_1043256_+" 28.7209210645555 27.7109061943458 27.0347831652552 33.4966073408083 28.8089528204117 12.2859317332625 10.4627658617571 9.87668502741434 -1.44274714202722 4.61755537048848 -9.62482107190715 1.09785471821072e-05 0.000660595963489025 3.94065970799138 0.000660595963489025 0.0189746424871344 "scaffold_3" 1043252 1043256 "+" 1 "JGI_V11_233734"
"scaffold_3_1119440_1119458_+" 20.501347824137 18.2827194772792 10.1100275360832 46.3906058842232 31.5703100300387 14.3016738376173 11.9464860620449 9.52690828636006 -1.62308937760962 4.42959068707162 -5.16586862942489 0.000846748636694554 0.00888523537175269 -0.699098051269232 0.00888523537175269 0.030006113476535 "scaffold_3" 1119440 1119458 "+" 1 "JGI_V11_220756"
"scaffold_3_1638878_1638977_+" 91.0130807501513 109.710261232674 71.9542490841832 56.5106953555867 39.9587278022666 106.717974236551 98.9992979207912 102.769669075556 1.14202537688189 6.59058012235399 5.35624375317701 0.000671738561816765 0.00769020022982957 -0.555423136882251 0.00769020022982957 0.0228739272619031 "scaffold_3" 1638878 1638977 "+" 1 "JGI_V11_191157"
"scaffold_3_1731834_1731904_+" 1332.18045403955 1451.66464893241 1483.47470735792 688.16261001505 829.348586808747 1129.68533889235 1308.66743541152 1197.97161175987 0.715868181092793 10.4090419314751 5.46298433346709 0.000591251176828318 0.00706023464094991 -0.385848959484955 0.00706023464094991 0.0126305968059069 "scaffold_3" 1731834 1731904 "+" 1 "JGI_V11_220840"
"scaffold_3_2102098_2102219_+" 322.952113509027 379.736746693219 410.654596646239 21.2382351928027 21.4126938123364 75.554812986539 118.392103072354 100.389167431766 2.18861624401278 7.03637288197331 10.8638766896699 4.41916889427559e-06 0.000458296635003081 4.85203609409074 0.000458296635003081 0.0245118672462037 "scaffold_3" 2102098 2102219 "+" 1 "JGI_V11_220880"
"scaffold_3_2792186_2792234_+" 27.5688241598951 32.343983180653 31.0059173224208 13.1327767346059 9.38325245519206 19.2587177327262 21.8575043395882 23.35854876817 0.953797508439036 4.65818578553873 5.02233967417997 0.0010116406878651 0.00983822395818721 -0.811601368027397 0.00983822395818721 0.0192521332925447 "scaffold_3" 2792186 2792234 "+" 1 "JGI_V11_311062"
"scaffold_3_183870_183960_-" 42.7789407707039 45.0414057198403 42.8692491598126 66.4467898892929 79.6882790105575 35.0276661235936 42.8877152906236 41.9335660523214 -0.826177245744583 5.84700214539258 -6.10467469742488 0.000283391206593913 0.00439648049123987 0.373705145658788 0.00439648049123987 0.0165119773312412 "scaffold_3" 183870 183960 "-" 1 "JGI_V11_220693"
"scaffold_3_186199_186220_-" 10.067815355614 9.69257690069084 9.29997867188187 20.2498029305427 17.2194379558934 9.95495794207149 7.49425483633847 9.54673499156264 -0.994224537245238 3.78551292580273 -5.56407031539978 0.000524686513522713 0.00652677187160392 -0.0741421908764766 0.00652677187160392 0.0219938000930837 "scaffold_3" 186199 186220 "-" 1 "JGI_V11_220693"
"scaffold_3_1133813_1133916_-" 232.642694691969 290.726896119848 281.90465652469 165.427228743886 163.133328567765 316.113788205883 296.077123842545 346.85488302056 0.99222582106588 8.23565419143221 6.70275162466586 0.000149524679297917 0.002913169085124 1.08276375257682 0.002913169085124 0.014073522759096 "scaffold_3" 1133813 1133916 "-" 1 "JGI_V11_230219"
"scaffold_3_2398673_2398677_-" 29.984437992245 37.1102350963585 28.7589380572334 97.514164071142 61.7041405269943 27.0296795562415 15.7336186719402 12.7486114966529 -2.07278605975723 5.26804690441151 -6.58835482219687 0.000168429263477582 0.00310215594599048 0.983207282852996 0.00310215594599048 0.0370523115468136 "scaffold_3" 2398673 2398677 "-" 1 "JGI_V11_304743"
"scaffold_3_2505546_2505611_-" 33.5716609711376 35.4890558406381 35.7468825789876 21.1242091126232 18.1024142619706 29.9582062175315 30.8416553015271 29.9933932033653 0.653955849715372 5.1155951742397 5.16993828997651 0.000842523371730887 0.00885528446972262 -0.716741746721911 0.00885528446972262 0.0167860597117001 "scaffold_3" 2505546 2505611 "-" 1 "JGI_V11_311020"
"scaffold_3_3381342_3381356_-" 45.2781307664886 48.9968820835667 45.0543794421206 10.6181323782611 10.7064216620088 26.1514807890993 28.8148126985578 20.4262837848632 1.22338613768881 4.95220405731372 6.95846309679244 0.0001151951388531 0.00252154387683516 1.50303628340063 0.00252154387683516 0.0184442360374676 "scaffold_3" 3381342 3381356 "-" 1 "JGI_V11_304782"
"scaffold_3_3458232_3458235_-" 5.07144618581167 4.64208696983351 4.18053151324419 15.6185263272974 15.0112419097996 5.49782900252609 6.57356719227518 8.36197975657315 -1.09914411493809 3.19929896820845 -5.60300798797712 0.000501277548085097 0.00634122840898888 0.116116808498282 0.00634122840898888 0.0236775281589147 "scaffold_3" 3458232 3458235 "-" 1 "JGI_V11_311165"
"scaffold_3_3508967_3509049_-" 7.7997534943343 8.59068178919618 4.29834292086915 27.7260168676942 31.2351455573208 11.2336411274088 9.91487064179766 4.74486126828788 -1.74930059935188 3.7046819061079 -5.93518576535229 0.000342374840958873 0.00499479871190918 0.38890883807515 0.00499479871190918 0.0257161813859683 "scaffold_3" 3508967 3509049 "-" 1 "JGI_V11_304650"
"scaffold_3_3522259_3522271_-" 17.9331309106189 12.5699101779725 14.2334923012857 31.5998943205464 35.0982958269018 14.1812070497511 13.1426538634108 18.0838179477029 -1.09051816189915 4.47735430095991 -5.67354977885071 0.000461733648661738 0.00601830702442847 -0.0708665285146806 0.00601830702442847 0.0210730566704345 "scaffold_3" 3522259 3522271 "-" 1 "JGI_V11_304793"
"scaffold_3_3678929_3678937_-" 339.921212906375 323.917902160739 328.30111119161 177.097041224783 290.277148770237 725.231155052117 605.154055443194 417.651776861491 1.35958557311367 8.77866265024629 5.21507647317741 0.000797173937965032 0.00856513124113105 -0.711887391234848 0.00856513124113105 0.0419210173584411 "scaffold_3" 3678929 3678937 "-" 1 "JGI_V11_41788"
"scaffold_30_794474_794511_+" 36.2167078182199 38.8926955305312 32.079820253156 13.1147971643066 13.7966971313204 30.0611187330911 32.6033807442701 31.35826945741 1.22666012475737 5.0136061588539 8.65633833500177 2.40499492799915e-05 0.000980600709745295 3.11603456888473 0.000980600709745295 0.0175030062697348 "scaffold_30" 794474 794511 "+" 1 "JGI_V11_304835"
"scaffold_30_4421_4428_-" 115.307152045207 120.39926231465 137.556596955736 5.25356942041119 3.64315232177428 21.8034719726584 23.1535611288265 23.8642519458451 2.29808379385665 5.13841793659571 6.88079184447583 0.000124598233529992 0.0026714421260891 1.65033464060815 0.0026714421260891 0.017367215088956 "scaffold_30" 4421 4428 "-" 1 "JGI_V11_319521"
"scaffold_30_701584_701591_-" 61.8365876487129 74.3749721656718 63.7412381338415 86.7213689921913 79.3601693902308 41.7091185630045 47.1531829987565 37.6459112071264 -0.936653652399696 6.14896677595801 -6.77688124104317 0.000138532162335852 0.00283026843864319 1.14441752915665 0.00283026843864319 0.0159476363881063 "scaffold_30" 701584 701591 "-" 1 "JGI_V11_244990"
"scaffold_31_275855_275856_-" 8.11366770227058 7.37233675951419 6.74306699820491 19.8557676082149 22.515702643881 4.96517117718855 8.15453498120609 8.01636760262882 -1.50999206517392 3.55898920150565 -7.1271958879392 9.73583538494526e-05 0.00226471172068559 1.79884457703591 0.00226471172068559 0.0230526468855363 "scaffold_31" 275855 275856 "-" 1 "JGI_V11_304902"
"scaffold_31_304821_304841_-" 30.209756550606 33.1602879274456 27.8066979451506 13.8733613146874 12.2522387240041 21.2701027824942 25.0099273798025 24.5460005111879 0.866044413112022 4.76516342396398 5.57759432222463 0.000516422761048777 0.00646804051955582 -0.130420006311665 0.00646804051955582 0.0185796650502888 "scaffold_31" 304821 304841 "-" 1 "JGI_V11_304934"
"scaffold_31_306493_306609_-" 116.239285267922 139.614713626141 113.352361202158 23.620633895498 21.1926818084285 46.6786983293248 49.4548156379103 53.1866165183109 1.17091976612086 6.10153506741382 7.80952425202133 5.07902084854291e-05 0.00148505092239419 2.26641854554072 0.00148505092239419 0.0164362795985577 "scaffold_31" 306493 306609 "-" 1 "JGI_V11_231053"
"scaffold_31_996118_996218_-" 33.2473673784499 36.5669860464547 26.5944659467653 14.8736790919611 13.0249226123092 28.1631085852988 28.9938607351992 24.0141815564622 0.967180318524363 4.88629697280648 5.24838407829888 0.000765423053012719 0.00837893612467184 -0.567423409035397 0.00837893612467184 0.0197675728005964 "scaffold_31" 996118 996218 "-" 1 "JGI_V11_304917"
"scaffold_31_1019156_1019274_-" 220.899729338562 223.041222758212 226.825409521364 101.489876310884 77.1547697187901 145.135883893476 158.379400709381 148.100974860398 0.799289697285018 7.51153315448448 5.66603066976926 0.000465780992908708 0.00605266112764567 -0.156291230492704 0.00605266112764567 0.0126230616715127 "scaffold_31" 1019156 1019274 "-" 1 "JGI_V11_231056"
"scaffold_32_1024077_1024083_+" 70.1351302474087 42.0842554604682 67.1014588299503 127.963564214854 109.713944411993 50.8403203655103 37.5907241312366 36.2792501012535 -1.47992508586493 6.1952854762396 -5.84000257081959 0.000381338249688719 0.00535839210645077 0.0602145518297972 0.00535839210645077 0.0285107808939764 "scaffold_32" 1024077 1024083 "+" 1 "JGI_V11_305009"
"scaffold_32_30870_30914_-" 298.426155709185 338.371680187227 329.141339210845 99.9365723848575 113.683947179452 196.699173344873 221.74203767388 169.715160680327 0.904207567557353 7.91426657853596 6.55982859652929 0.000173544907864178 0.00315388945891832 0.912182187416198 0.00315388945891832 0.0151427566344823 "scaffold_32" 30870 30914 "-" 1 "JGI_V11_225247"
"scaffold_32_76127_76133_-" 38.6210299199383 28.9587486760391 37.4419690207222 48.2235047302762 49.7785972327645 12.6969579303388 14.2621825480041 15.5168793525767 -1.72407139959291 5.03578580658652 -10.3066867680381 6.57528113190918e-06 0.000510038677069475 4.44568682067475 0.000510038677069475 0.0190317996368775 "scaffold_32" 76127 76133 "-" 1 "JGI_V11_52875"
"scaffold_32_171822_171860_-" 13.8895781405749 12.4257533562821 12.9009045125642 274.973516712434 148.902589435872 7.62434116189041 7.31702552169665 6.12734268756375 -4.72119997435709 4.66671623180627 -14.075664569024 6.06575435946903e-07 0.000148393236778702 6.81459445330961 0.000148393236778702 0.0452393006902794 "scaffold_32" 171822 171860 "-" 1 "JGI_V11_225264"
"scaffold_32_171822_171860_-.1" 13.8895781405749 12.4257533562821 12.9009045125642 274.973516712434 148.902589435872 7.62434116189041 7.31702552169665 6.12734268756375 -4.72119997435709 4.66671623180627 -14.075664569024 6.06575435946903e-07 0.000148393236778702 6.81459445330961 0.000148393236778702 0.0452393006902794 "scaffold_32" 171822 171860 "-" 1 "JGI_V11_299653"
"scaffold_32_1033233_1033277_-" 278.205493495475 290.474770064664 317.548675194339 84.7217064977541 77.8148844490237 178.487300777699 144.632412167145 219.745528981827 1.16768870846222 7.72214579856055 6.12888792334656 0.000275919601743293 0.0043470309296561 0.408367442785567 0.0043470309296561 0.0211400143649522 "scaffold_32" 1033233 1033277 "-" 1 "JGI_V11_319965"
"scaffold_328_65217_65270_-" 41.7620778268111 41.770706282133 42.5768303541137 12.6135172827378 13.6861867556959 34.5200673471086 30.0012771402571 30.6714103642631 1.27452766148945 5.09985216634931 9.23677531725351 1.49062506217855e-05 0.000760138853146449 3.62077176907879 0.000760138853146449 0.0167175928518345 "scaffold_328" 65217 65270 "-" 1 "JGI_V11_305065"
"scaffold_33_38861_39007_-" 268.636652993044 238.061034850705 226.957248853979 67.107877167853 59.4930655254318 142.918131098777 156.348098311446 130.528290545104 1.20772187588908 7.41013196064068 9.1352223863913 1.61774412139565e-05 0.000787494727665096 3.44796775542018 0.000787494727665096 0.0140028106041791 "scaffold_33" 38861 39007 "-" 1 "JGI_V11_319994"
"scaffold_34_593804_593852_+" 147.547536686668 173.885549264509 161.77766636361 64.1151359866099 53.8644833939703 140.706485504635 114.451802401907 139.598751541091 1.18713769325085 7.11220989999202 7.41335067570961 7.36909946131095e-05 0.00186494901751639 1.82377157026085 0.00186494901751639 0.0154356993231386 "scaffold_34" 593804 593852 "+" 1 "JGI_V11_320247"
"scaffold_35_553951_553954_+" 19.4347637571459 14.2171987256711 23.4770840648016 23.6106619202707 24.2822853563559 8.46895089774205 7.31104238507953 9.20845227993716 -1.44494055129337 4.17709965291482 -5.98546503521396 0.00032357751940453 0.0048389547220041 0.450536592873324 0.0048389547220041 0.022819583030279 "scaffold_35" 553951 553954 "+" 1 "JGI_V11_320441"
"scaffold_36_524766_524772_+" 8.91608727013739 0.00947259248928556 0.0198834580032232 2630.15036648328 3761.87634417074 3.81700199689074 4.08228023433731 0 -10.4674009813448 3.72775007797004 -10.71597649589 4.90201003361245e-06 0.00046755354905693 3.29834940338782 0.00046755354905693 0.062913385363243 "scaffold_36" 524766 524772 "+" 1 "JGI_V11_320622"
"scaffold_36_525102_525144_+" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 229.115117640992 281.009811749012 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -8.97378518986039 1.5017284551981 -9.9538263991471 8.54035581666403e-06 0.000575384514422796 0.861502554477028 0.000575384514422796 0.0269956951230502 "scaffold_36" 525102 525144 "+" 1 "JGI_V11_320622"
"scaffold_36_186339_186343_-" 6.17880147752676 8.45921400862149 8.15109857330521 14.9939727272474 14.3490120139578 5.61068326130684 5.6494969917792 5.10869447624697 -1.31357609788199 3.32316676380427 -5.83628767362249 0.000382954785900447 0.00537319354746495 0.49577228159804 0.00537319354746495 0.0231637378570958 "scaffold_36" 186339 186343 "-" 1 "JGI_V11_246385"
"scaffold_36_984890_984957_-" 121.76965498821 130.619534066765 116.850286539237 75.3420552847369 74.061398827672 165.045716876253 148.075485320339 178.636326996494 1.16143336675724 7.17302908721083 8.61197315416725 2.49727158291124e-05 0.0010011121080906 2.98701190228939 0.0010011121080906 0.012954923282976 "scaffold_36" 984890 984957 "-" 1 "JGI_V11_320706"
"scaffold_37_484575_484609_+" 300.847533932892 330.19021404112 348.75008816091 95.5981251696151 83.9963677895095 179.336607369997 163.079942830971 195.339143637957 1.02949192511721 7.81278215679582 7.15421290058357 9.47973820811908e-05 0.00224315945088319 1.55943906891767 0.00224315945088319 0.0131757130724336 "scaffold_37" 484575 484609 "+" 1 "JGI_V11_231104"
"scaffold_37_867383_867389_-" 17.9730822892642 19.2556485811932 26.4112927962416 32.1139250327205 30.3534815264678 10.4716897462311 14.0838141522515 12.6120152647423 -1.27145144154852 4.53449020411236 -6.58471551290435 0.000169072538718693 0.00310215594599048 1.0286315169196 0.00310215594599048 0.0214576687825111 "scaffold_37" 867383 867389 "-" 1 "JGI_V11_305289"
"scaffold_37_893204_893208_-" 75.3919638822239 57.9067584369066 82.9254113099665 92.4558900560721 93.486929120348 46.1521738271378 46.5810934454513 51.3116756626419 -0.911137877542943 6.2987876635808 -5.46648922401967 0.000588794094575879 0.00704383925784089 -0.414808588415568 0.00704383925784089 0.0178733225701414 "scaffold_37" 893204 893208 "-" 1 "JGI_V11_53743"
"scaffold_37_917294_917295_-" 14.056255252169 14.8790188500337 15.358602637637 31.9980648670856 27.1534067658371 11.3279357314747 10.7410623365781 11.0767930373885 -1.34118271700515 4.27468466046219 -9.53168457284075 1.18032654335002e-05 0.000686676557933083 3.8646137459463 0.000686676557933083 0.020237760352509 "scaffold_37" 917294 917295 "-" 1 "JGI_V11_105663"
"scaffold_38_590104_590113_-" 58.0662886180082 57.4632334563476 52.178238926398 21.7546481525423 17.1095204880299 36.2080317565511 31.3848849774914 38.1890006580645 0.884774884865021 5.44148977991177 5.24204259891717 0.000771359898442989 0.00839172724178399 -0.626802588289096 0.00839172724178399 0.0167882110573009 "scaffold_38" 590104 590113 "-" 1 "JGI_V11_305300"
"scaffold_39_418777_418805_+" 38.3261556358282 38.221026584368 38.2185028639363 58.3533192091385 55.4084977433574 35.2468033987293 40.2950119090808 36.2964398848993 -0.567826861890137 5.65367541585121 -5.19862120684967 0.000813389416736205 0.00866132636727693 -0.75923327283986 0.00866132636727693 0.0153480418490682 "scaffold_39" 418777 418805 "+" 1 "JGI_V11_305386"
"scaffold_39_963433_963439_+" 13.3665908981883 16.2439751679891 18.7518857835664 37.9580014954514 48.1211273949282 21.5987604951093 18.0495106921928 22.6771670214547 -0.994959498777456 4.77689674730221 -5.37198690488584 0.000659147434862545 0.00760952694471643 -0.490904440474504 0.00760952694471643 0.0209943095804905 "scaffold_39" 963433 963439 "+" 1 "JGI_V11_305363"
"scaffold_39_147177_147181_-" 35.8902285289984 50.6491817345726 73.18563196062 7.23428917156778 9.82245999962462 76.3110885072092 87.0572190655167 98.0264509965429 3.32483610224949 5.59095837468031 8.75435907340021 2.21427337368346e-05 0.000934795675146632 3.28690380217831 0.000934795675146632 0.0353989504434469 "scaffold_39" 147177 147181 "-" 1 "JGI_V11_225583"
"scaffold_39_183226_183266_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 11.7371848207123 13.2445320538876 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -4.68022776654467 0.428412485213974 -5.81752502587962 0.000391235311155735 0.00547327874448221 -0.608471069626675 0.00547327874448221 0.0274511257711654 "scaffold_39" 183226 183266 "-" 1 "JGI_V11_305383"
"scaffold_4_1152416_1152417_+" 19.1249960927638 15.9848890210717 22.2571900990669 34.9874570837094 33.2231919828565 14.3981146204825 13.8905100982759 13.9732225754172 -1.20990843784803 4.5844293933637 -7.7683525653494 5.27562252588539e-05 0.00152031618043778 2.25454618662517 0.00152031618043778 0.0197142226313416 "scaffold_4" 1152416 1152417 "+" 1 "JGI_V11_234539"
"scaffold_4_1310190_1310192_+" 11.0654163761793 7.10694796844691 7.5999295174733 27.7212893988963 33.0006918016022 9.20432193448195 10.5581197001486 11.2536069963331 -1.47329795677558 3.95856179510004 -8.09743190554067 3.91143681766302e-05 0.00129184688898836 2.61374598509304 0.00129184688898836 0.0223942539675572 "scaffold_4" 1310190 1310192 "+" 1 "JGI_V11_305486"
"scaffold_4_1415148_1415201_+" 246.830164867271 280.085401064848 267.697927430703 121.35248485516 95.9180861194497 192.045357004001 175.124342319259 192.937999988371 0.824146425821707 7.78941654971237 5.5647753522593 0.00052425213913242 0.00652677187160392 -0.277858002088896 0.00652677187160392 0.0131028151199845 "scaffold_4" 1415148 1415201 "+" 1 "JGI_V11_127024"
"scaffold_4_1628400_1628487_+" 287.887929670038 337.817189983193 303.461815294885 84.7453268767 64.46157990049 177.62411694052 215.806061113169 205.719695229576 1.46023011497138 7.77282095217473 9.09111017634636 1.67668736823661e-05 0.00079588428757938 3.41333578944675 0.00079588428757938 0.0159420495235952 "scaffold_4" 1628400 1628487 "+" 1 "JGI_V11_305495"
"scaffold_4_2083428_2083453_+" 26.7892899399352 27.8536827488217 34.4819715846884 15.4935326008015 14.9008634953773 43.1050944483396 28.131347994085 39.037928437727 1.2607607232062 5.0330902999801 5.42369947031541 0.000619574048694219 0.00728897163821399 -0.364470293450045 0.00728897163821399 0.0222452425244212 "scaffold_4" 2083428 2083453 "+" 1 "JGI_V11_230323"
"scaffold_4_2367649_2367704_+" 24.5892588505288 26.8825182782784 22.494690665697 35.4835255062817 35.0992270016942 59.4938359361159 64.0963586584399 57.7665102317542 0.803622104704861 5.50751826674521 6.76514273375182 0.000140211655410161 0.00284629660482627 1.13966648738659 0.00284629660482627 0.0159056046124532 "scaffold_4" 2367649 2367704 "+" 1 "JGI_V11_96311"
"scaffold_4_2427955_2427962_+" 62.6395360785692 18.193334462731 7.15348368628202 44.5730555456734 13.8037711459525 567.693318930529 403.868699380024 443.448991865776 4.2388362117573 6.38219393787919 5.45976097315517 0.000593520818515082 0.00706977966666938 -0.369987427425221 0.00706977966666938 0.204140334234452 "scaffold_4" 2427955 2427962 "+" 1 "JGI_V11_305530"
"scaffold_4_326012_326013_-" 18.201559959419 17.4852476814834 25.5576023836009 25.477786448235 28.586236894054 10.5885692010761 13.1653171318486 6.10882906847701 -1.41233278271451 4.3293514844153 -5.11456800407399 0.000902044080095232 0.0092031652455087 -0.698464625363785 0.0092031652455087 0.0244105016384105 "scaffold_4" 326012 326013 "-" 1 "JGI_V11_234352"
"scaffold_4_841801_841814_-" 9.53255842332102 11.1913455140923 11.2802324173795 23.3599861399534 24.2822148558359 12.1742541453577 14.7367107881061 9.18327264485164 -0.941319404998852 4.06451328027711 -5.27226188814621 0.000743513237672105 0.00823942951587435 -0.530274991542722 0.00823942951587435 0.0218003499583245 "scaffold_4" 841801 841814 "-" 1 "JGI_V11_191611"
"scaffold_4_1132022_1132132_-" 50.9773447117957 56.5010395502234 50.1800601365777 20.251827725471 16.6677359248667 30.2652635773987 41.3262732019874 31.1737810145714 0.904560938419372 5.37214152004733 5.26961798301289 0.000745905110937353 0.00823942951587435 -0.583880247477863 0.00823942951587435 0.0185621346698965 "scaffold_4" 1132022 1132132 "-" 1 "JGI_V11_96073"
"scaffold_4_1306938_1306964_-" 199.592441650479 205.021095454458 205.112062626135 11.2568078137283 8.05861296430137 54.0690784038735 78.3700200340141 73.9825527530138 2.80677118606924 6.2445453229398 12.3298183393933 1.68409474336206e-06 0.000269760581619201 5.87524268523875 0.000269760581619201 0.0176506081072295 "scaffold_4" 1306938 1306964 "-" 1 "JGI_V11_221202"
"scaffold_4_2007105_2007108_-" 8.35085283418079 8.1901423774535 7.49985927811774 15.1112950351777 16.5558127780557 9.10630930674794 7.40326958628071 9.03527113627016 -0.831662413309507 3.60340924124012 -5.05439984159927 0.000971976835959258 0.00960003208269904 -0.695646997918145 0.00960003208269904 0.0222425956856793 "scaffold_4" 2007105 2007108 "-" 1 "JGI_V11_311578"
"scaffold_4_2335679_2335689_-" 312.646425753836 310.372336279826 199.728918666992 432.477798599838 329.912324825662 153.562240189861 93.6075810641565 93.5252011662321 -1.73300267938478 7.96571851212696 -5.89019361198539 0.000360217623050347 0.00519113025737962 0.134316341193466 0.00519113025737962 0.0452563832460659 "scaffold_4" 2335679 2335689 "-" 1 "JGI_V11_305522"
"scaffold_4_2993968_2993975_-" 596.593119665276 640.863322821001 674.582966380541 24.1126974677336 24.0617380050069 287.837143438224 279.865885200701 360.171894154525 3.68300791644246 7.99837267833667 23.2013596741391 1.19879248472139e-08 2.70847439980376e-05 10.5632363503479 2.70847439980376e-05 0.0161809365239368 "scaffold_4" 2993968 2993975 "-" 1 "JGI_V11_311808"
"scaffold_40_75415_75426_+" 94.8443301461545 86.4241006335786 110.804992000069 138.382813993399 201.758981375354 57.9873210280842 92.9308585911813 66.7915644440203 -1.18980373567065 6.88589369619031 -5.20099722447229 0.00081102590392498 0.00865547891425977 -0.748780470816347 0.00865547891425977 0.0320782150398246 "scaffold_40" 75415 75426 "+" 1 "JGI_V11_247425"
"scaffold_40_96092_96110_+" 85.4702611602565 77.6833312287452 91.9567525928103 201.178831147457 177.373094803495 80.0269179813324 85.1139406628598 87.4394679520601 -1.12522412555923 6.94879886458691 -8.60319304169758 2.51599683297531e-05 0.00100439856834382 2.98507526723268 0.00100439856834382 0.013483081532435 "scaffold_40" 96092 96110 "+" 1 "JGI_V11_321267"
"scaffold_40_716054_716057_+" 31.9873522190456 24.5864707345172 30.0536872212724 75.0646368027771 91.8291219355073 20.2992453068454 30.8456947406575 35.8248159703301 -1.50378539683051 5.48872518922436 -6.38283289609123 0.000209389850976744 0.00358026625119914 0.71590219006351 0.00358026625119914 0.0241900024213257 "scaffold_40" 716054 716057 "+" 1 "JGI_V11_305771"
"scaffold_40_214764_214803_-" 32.940141557578 31.1288300701347 34.4132936584009 12.6369187374037 8.05905957761344 27.107511597341 22.7746681665604 25.5656683607784 1.30558694155178 4.7523856883303 6.27038643911179 0.000236372378882674 0.00386831709591697 0.754073566159732 0.00386831709591697 0.0187413628450962 "scaffold_40" 214764 214803 "-" 1 "JGI_V11_54191"
"scaffold_40_677978_678093_-" 181.727445664923 207.599783515124 185.973266278034 87.6981762771413 95.5831552143458 165.039136327198 166.517319673892 180.332019252218 0.930156129728982 7.50757617921337 7.50164836342051 6.77354658721725e-05 0.00178492063735369 1.9204622570586 0.00178492063735369 0.0116210392026823 "scaffold_40" 677978 678093 "-" 1 "JGI_V11_213420"
"scaffold_40_709270_709557_-" 26.1892758949207 19.251301121156 14.9354397112378 153.803939941117 155.18608794719 57.7607491619307 32.0314215028579 20.2140474128396 -2.15148330017397 5.60126813690189 -5.55503016507046 0.00053029129581502 0.00654683365521251 -0.281760343098817 0.00654683365521251 0.0561007189581595 "scaffold_40" 709270 709557 "-" 1 "JGI_V11_54168"
"scaffold_41_55036_55064_-" 61.3653178315853 67.4264980588093 66.8482069688709 33.8805456834014 26.1607250165819 50.5906475687518 58.443913122512 59.8330322034587 0.940672934624432 5.92816440277646 6.16483143941375 0.000265225417749024 0.00423871978348984 0.465717022391495 0.00423871978348984 0.0158138003377196 "scaffold_41" 55036 55064 "-" 1 "JGI_V11_305840"
"scaffold_42_619277_619303_+" 52.2975301134158 50.6462749065985 53.383422544164 23.2356772034804 23.9511494780656 37.6899287644033 38.9961353259797 33.7307988178521 0.665287839627876 5.49904388263674 5.70092773790529 0.000447319884123281 0.00588672967506237 -0.0664440125589074 0.00588672967506237 0.0156254573249121 "scaffold_42" 619277 619303 "+" 1 "JGI_V11_321692"
"scaffold_42_1010114_1010123_+" 10.5340376826444 7.9280479381596 11.1773308052195 21.9986223972979 18.9853910425401 9.00452675597921 6.84904909886836 6.98151148450305 -1.34686335388987 3.73694901703565 -6.35631225988615 0.000215432853261905 0.00364440576768057 0.929826498905861 0.00364440576768057 0.0226030700897317 "scaffold_42" 1010114 1010123 "+" 1 "JGI_V11_198588"
