"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "FDR" "tw_dis" "chr" "start" "end" "strand" "de" "gene"
"scaffold_3_13132_13137_+" 51.4824523469321 65.6550981923657 77.1289110660709 5.90239994152526 0.0012993603887268 23.9233737686594 19.8969654623087 29.1694582940586 1.17004440560784 4.44424701792602 5.26346002141338 0.000751508767897994 0.00846534256731377 -0.607179781156849 0.00846534256731377 0.0283695958214471 "scaffold_3" 13132 13137 "+" 1 "JGI_V11_190957"
"scaffold_3_787161_787213_+" 3677.19598020749 3984.69554851221 4954.02493194469 763.391640536267 414.573857015788 1005.9548983845 965.518374995514 841.568439235337 1.9329225153893 10.7459167379403 8.37990757301679 3.04891420174456e-05 0.00133168995362285 2.82251754506887 0.00133168995362285 0.0401013213935783 "scaffold_3" 787161 787213 "+" 1 "JGI_V11_304661"
"scaffold_3_789581_789699_+" 298.6568688938 268.79965608465 387.18115354883 52.6261179712561 41.171938469663 71.3792752974014 48.0433834919596 58.966742248708 2.18746400340689 6.95942628640716 10.5814910890108 5.39264815607844e-06 0.000539841447096714 4.6370482025869 0.000539841447096714 0.0283391165307409 "scaffold_3" 789581 789699 "+" 1 "JGI_V11_304661"
"scaffold_3_789819_789913_+" 255.364544430268 205.5902182246 230.056308123229 44.3952469150239 28.7008643489953 49.040291041642 40.0086666561018 31.1515076209871 2.30276702511538 6.48126843960619 10.7031835423207 4.9464684092586e-06 0.000535773225180285 4.73051959939048 0.000535773225180285 0.0241967989838144 "scaffold_3" 789819 789913 "+" 1 "JGI_V11_304661"
"scaffold_3_790157_790180_+" 32.2994536120613 27.4437211576474 27.7035245658009 3.87307263749944 3.53227833359282 4.97397386879653 5.09273013105006 5.28318184489183 2.17627114061897 3.53302190772402 9.73857159394978 1.00572018652853e-05 0.000749201972350475 4.02291780214589 0.000749201972350475 0.0215466451072362 "scaffold_3" 790157 790180 "+" 1 "JGI_V11_304661"
"scaffold_3_1043252_1043256_+" 28.7209210645555 27.7109061943458 27.0347831652552 33.4966073408083 28.8089528204117 12.2859317332625 10.4627658617571 9.87668502741434 1.09943896569075 4.61755537048848 7.92786157471194 4.55778841072505e-05 0.00167899070373466 2.48701858952057 0.00167899070373466 0.0189746424871344 "scaffold_3" 1043252 1043256 "+" 1 "JGI_V11_233734"
"scaffold_3_1968674_1968710_+" 60.5771805076054 66.0569592986551 59.5673818669093 173.314096685653 154.415099220127 110.00357755507 86.2927470750821 114.384372895989 -0.94869097089715 6.83631222543151 -6.43951117555984 0.000197092370780439 0.00379124659196808 0.794947599165884 0.00379124659196808 0.0165464831352548 "scaffold_3" 1968674 1968710 "+" 1 "JGI_V11_304724"
"scaffold_3_2102098_2102219_+" 322.952113509027 379.736746693219 410.654596646239 21.2382351928027 21.4126938123364 75.554812986539 118.392103072354 100.389167431766 1.7071350581844 7.03637288197331 9.96975744820634 8.43867075261524e-06 0.000712507589829221 4.16940868415957 0.000712507589829221 0.0245118672462037 "scaffold_3" 2102098 2102219 "+" 1 "JGI_V11_220880"
"scaffold_3_2134926_2134935_+" 109.098413900383 83.5659143173816 106.469325359538 77.4183273115858 110.811507244994 385.624835478282 318.24126207796 170.155283329231 -1.6950515879117 7.41545397754987 -5.83924529850379 0.000381667166653262 0.00559019806031133 0.099867218029547 0.00559019806031133 0.0578789095732766 "scaffold_3" 2134926 2134935 "+" 1 "JGI_V11_220881"
"scaffold_3_3615414_3615578_+" 15.9117875154146 14.1964138227303 12.0655751875403 14.6128420362317 15.6729404864308 29.1208924500061 31.5046213342246 19.0501451745832 -1.0955697246621 4.46038583761189 -5.41061524911553 0.000629334717556852 0.00757197987426394 -0.331157621134868 0.00757197987426394 0.02395574314987 "scaffold_3" 3615414 3615578 "+" 1 "JGI_V11_191462"
"scaffold_3_6954_7659_-" 185.909200850871 225.710778971294 111.279337973574 404.629607679125 282.452592917407 650.741198657963 873.95728620674 634.828508302323 -2.3118766064181 8.67615203956813 -8.38770737331289 3.02830851994838e-05 0.00133147887506118 2.82333928934628 0.00133147887506118 0.050595321730602 "scaffold_3" 6954 7659 "-" 1 "JGI_V11_220681"
"scaffold_3_7834_7843_-" 626.764384012436 816.453459180918 346.114100004331 1789.92628753949 1061.47586766113 2727.53801261891 3280.09921000204 2200.74735615306 -2.48861787361541 10.5580737817542 -7.43365538519248 7.22717547894246e-05 0.00217667312285956 1.90156957682369 0.00217667312285956 0.0725608722907621 "scaffold_3" 7834 7843 "-" 1 "JGI_V11_220681"
"scaffold_3_10846_10949_-" 14.1604363194656 5.88428558670193 5.62870659500617 109.430970535942 47.1380529594339 50.4045674939116 33.7766854567162 51.6656392004114 -2.66008017234198 4.99925974150994 -5.26404886767744 0.000750970939581494 0.00846534256731377 -0.344564578961521 0.00846534256731377 0.0691152268486163 "scaffold_3" 10846 10949 "-" 1 "JGI_V11_220682"
"scaffold_3_11176_11186_-" 174.319848575074 95.4462394438478 81.3797711099073 1501.38447311864 543.495397110269 699.598348611593 484.714655577373 596.005489447005 -2.62603036121683 8.70340479189333 -6.38601827544345 0.000208676699973156 0.00395036586199182 0.751650714667587 0.00395036586199182 0.0993827329999799 "scaffold_3" 11176 11186 "-" 1 "JGI_V11_220682"
"scaffold_3_218232_218241_-" 36.7724185487933 34.1391535494155 44.0574691279403 70.0599688359912 90.9454692759539 56.9322359629517 85.1439000301567 65.0920569436407 -1.05276030342024 6.0967243211014 -5.98782116627475 0.000322724960748306 0.00508942328795725 0.270994612518643 0.00508942328795725 0.0246124544331349 "scaffold_3" 218232 218241 "-" 1 "JGI_V11_220700"
"scaffold_3_464684_464702_-" 469.11573283211 542.691622251579 422.040934127294 1685.25627355617 1662.89721253042 711.167794643495 983.123834764207 1049.91407439122 -1.14740102934486 9.9451487654123 -6.68691070158922 0.000151996695024209 0.00326621726852699 1.10427901947447 0.00326621726852699 0.0246053174538704 "scaffold_3" 464684 464702 "-" 1 "JGI_V11_310732"
"scaffold_3_466413_466594_-" 2243.73901607304 2338.06913068135 1740.08783414256 7290.4007362074 7399.81361786305 3209.61991285773 4486.68080148497 4001.95444325559 -1.10999387936047 12.065685018093 -6.80649674762724 0.000134392915421844 0.00306024536047689 1.23891840722381 0.00306024536047689 0.0238398368548633 "scaffold_3" 466413 466594 "-" 1 "JGI_V11_233639"
"scaffold_3_469527_469530_-" 76.8420650340079 64.0199985806663 52.122328881146 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.79720766555527 1.86461219130889 5.44545808993673 0.000603707657814783 0.00741309493334729 -1.1718893640794 0.00741309493334729 0.0279640529101532 "scaffold_3" 469527 469530 "-" 1 "JGI_V11_95321"
"scaffold_3_1132494_1132540_-" 58.9872127051158 53.7793821639402 45.843518483286 108.607006537896 85.9843201697518 92.1224200853186 80.6662517469792 70.3589789609642 -0.834538596408264 6.42780375895739 -5.26359018421842 0.000751389846193411 0.00846534256731377 -0.645160059312799 0.00846534256731377 0.0195621987626956 "scaffold_3" 1132494 1132540 "-" 1 "JGI_V11_233746"
"scaffold_3_1274810_1274838_-" 56.1307910509925 63.4601223298081 55.397727660802 29.3677128486217 26.8217312937922 30.2790742525018 33.3524174081098 25.0303824505192 0.751588099634477 5.50039125610395 5.86029539638529 0.000372639227159699 0.00556223244696444 0.129304638470247 0.00556223244696444 0.017176852922617 "scaffold_3" 1274810 1274838 "-" 1 "JGI_V11_230221"
"scaffold_3_1281106_1281113_-" 201.318593250583 217.575292292649 216.580591662491 241.636997755732 248.562332957152 276.299096922767 311.196150784414 296.042797454842 -0.697618534735148 8.21017381674907 -6.87393874812808 0.000125467814648969 0.00294849364425077 1.30489721974628 0.00294849364425077 0.00974347213365499 "scaffold_3" 1281106 1281113 "-" 1 "JGI_V11_310827"
"scaffold_3_1418699_1418707_-" 319.858323004129 385.420276179439 219.55570322129 870.247204740287 400.889379464719 1529.02666751647 1161.35083964692 1884.04439778835 -2.53874749238357 9.59469794875418 -7.44061975699799 7.17919670384948e-05 0.00217449891274374 1.90721628954464 0.00217449891274374 0.0714554812937303 "scaffold_3" 1418699 1418707 "-" 1 "JGI_V11_304685"
"scaffold_3_1533325_1533327_-" 33.8681919102115 30.7181560284996 31.583800024066 16.7220620030106 22.4043655945065 15.0375020843915 14.8218846126035 11.4024716529526 0.976896952256914 4.6461501760781 6.36095799201092 0.000214360519741858 0.00401022297815112 0.807111877275724 0.00401022297815112 0.0196914829007045 "scaffold_3" 1533325 1533327 "-" 1 "JGI_V11_206258"
"scaffold_3_2173146_2173196_-" 17.7317956635722 22.1032299481053 19.1624056929606 7.50991038684739 4.30596518254372 4.65783977318891 4.63035249465639 4.25717915498294 1.78110416995098 3.40294970913418 6.00667224972382 0.000315992109117814 0.0050331898382188 0.770340437062376 0.0050331898382188 0.0230790184491153 "scaffold_3" 2173146 2173196 "-" 1 "JGI_V11_233951"
"scaffold_3_2389621_2389630_-" 912.735968385751 923.171729475221 1320.26443367045 45.1708760693088 76.8150083180016 16.9256907671575 30.0439883285439 13.7684046095589 5.49284743509145 7.09220880073527 17.6949149163503 1.01697116461027e-07 8.08576823462217e-05 8.60139809644414 8.08576823462217e-05 0.0486540286527568 "scaffold_3" 2389621 2389630 "-" 1 "JGI_V11_220920"
"scaffold_3_2390530_2390533_-" 42.4073625977216 47.231968493229 54.3001457672234 0 5.40586928528031 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.38879695500906 2.15650258701319 5.07691523413334 0.000945137353673781 0.00979104830771069 -1.37811643517077 0.00979104830771069 0.0253919494615023 "scaffold_3" 2390530 2390533 "-" 1 "JGI_V11_220921"
"scaffold_3_2390971_2390980_-" 103.867144868215 117.682271242276 172.461366221496 20.5038095805961 16.3367860418483 6.76394033596422 11.1220724485159 9.54564088356729 3.53669169108865 5.15252669423552 13.3483689764099 9.14344331233962e-07 0.000251387318652739 6.4667039456701 0.000251387318652739 0.0356704496902781 "scaffold_3" 2390971 2390980 "-" 1 "JGI_V11_220921"
"scaffold_3_3525559_3525565_-" 87.8281219257797 93.3671203640052 99.8325287730755 23.9816174113205 25.9375473194331 19.0582076657999 24.5670080268782 11.0369613600873 2.17281627128773 5.43457400640917 9.42666235021861 1.28171232690091e-05 0.000879771029565584 3.76313573972518 0.000879771029565584 0.0210169071558823 "scaffold_3" 3525559 3525565 "-" 1 "JGI_V11_221038"
"scaffold_30_4421_4428_-" 115.307152045207 120.39926231465 137.556596955736 5.25356942041119 3.64315232177428 21.8034719726584 23.1535611288265 23.8642519458451 2.18759014695133 5.13841793659571 18.316426438054 7.75378694932064e-08 7.39788812834682e-05 8.8706522769516 7.39788812834682e-05 0.017367215088956 "scaffold_30" 4421 4428 "-" 1 "JGI_V11_319521"
"scaffold_31_21018_21130_+" 25.2117317442382 32.3209239842794 17.2268536491405 8.16253490599799 0.00174225859284238 124.938416482204 111.135369230141 101.724338237031 -2.41739091294379 4.80370613198558 -9.73311445396548 1.00993798151973e-05 0.000749201972350475 3.99723371707032 0.000749201972350475 0.0286657519396623 "scaffold_31" 21018 21130 "+" 1 "JGI_V11_304923"
"scaffold_31_600599_600634_+" 80.8782011550875 92.8055099370319 81.9475134944568 39.1321284375858 29.4722703190508 40.5432233600907 45.6692381026048 38.3328879631811 0.805521624205753 5.95505801642566 5.8759770188674 0.000366066357234737 0.00551759733708788 0.132383133713442 0.00551759733708788 0.0165933942660363 "scaffold_31" 600599 600634 "+" 1 "JGI_V11_304907"
"scaffold_31_306493_306609_-" 116.239285267922 139.614713626141 113.352361202158 23.620633895498 21.1926818084285 46.6786983293248 49.4548156379103 53.1866165183109 1.06939282841022 6.10153506741382 8.45359659741553 2.86029154628783e-05 0.00129574966907497 2.86673351408927 0.00129574966907497 0.0164362795985577 "scaffold_31" 306493 306609 "-" 1 "JGI_V11_231053"
"scaffold_32_76127_76133_-" 38.6210299199383 28.9587486760391 37.4419690207222 48.2235047302762 49.7785972327645 12.6969579303388 14.2621825480041 15.5168793525767 1.04679234252241 5.03578580658652 6.77023413047395 0.000139480452221491 0.00311655932822321 1.25846162350543 0.00311655932822321 0.0190317996368775 "scaffold_32" 76127 76133 "-" 1 "JGI_V11_52875"
"scaffold_32_669235_669237_-" 35.154058067311 24.3060480466848 19.7783233280322 0 5.6265159556638 96.4541325194769 79.1687035313422 93.7469346320774 -2.00509740071591 4.6490438681879 -8.75923810956117 2.20522986835163e-05 0.00115604935021664 3.16713585180553 0.00115604935021664 0.0261032527541865 "scaffold_32" 669235 669237 "-" 1 "JGI_V11_305004"
"scaffold_33_978169_978188_-" 137.050896306216 135.400333154265 117.058372646226 297.039796016286 221.304336653141 185.664766322921 247.399164292584 215.254818101919 -0.950535796730229 7.79116753760696 -6.02689689742582 0.000308940147942487 0.00494900646162227 0.329417946657762 0.00494900646162227 0.0217567526110991 "scaffold_33" 978169 978188 "-" 1 "JGI_V11_305110"
"scaffold_34_120920_120931_+" 123.698418353379 103.2124413538 117.769557300096 191.072411737058 153.423082231312 223.372470095139 213.28026432619 251.073274278095 -1.21801836250698 7.61409707628837 -8.55750230741677 2.61599763699589e-05 0.00123560561656326 2.97180193559372 0.00123560561656326 0.0157338451086507 "scaffold_34" 120920 120931 "+" 1 "JGI_V11_305132"
"scaffold_35_617618_617620_-" 54.9018033568461 62.2471407345417 72.5923023739251 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.78170619834335 1.85880080224996 6.55583565200186 0.000174274560721158 0.00351349341626306 -0.664100832257578 0.00351349341626306 0.024101279597288 "scaffold_35" 617618 617620 "-" 1 "JGI_V11_320454"
"scaffold_36_523224_523226_+" 30.5029976059275 29.6122928526065 21.5723259621148 49.2175845124717 53.4204493558994 57.3837695361876 64.1090230052752 43.7614392561687 -1.22591340312035 5.63260643414653 -6.82465632641708 0.00013192256649052 0.00302565674732223 1.25313536131946 0.00302565674732223 0.0217810926742027 "scaffold_36" 523224 523226 "+" 1 "JGI_V11_92880"
"scaffold_36_984890_984957_-" 121.76965498821 130.619534066765 116.850286539237 75.3420552847369 74.061398827672 165.045716876253 148.075485320339 178.636326996494 -0.633333524593368 7.17302908721083 -5.20056752664362 0.000811452783441337 0.0088582048132881 -0.711206375587645 0.0088582048132881 0.012954923282976 "scaffold_36" 984890 984957 "-" 1 "JGI_V11_320706"
"scaffold_36_1012626_1012633_-" 40.0283954638889 34.5428217179093 35.8541703386588 49.3748578852326 39.4057301075752 62.7720405026846 62.9722572275176 71.0866799128748 -1.04930529959514 5.84402713173546 -7.77002366556039 5.2674802112887e-05 0.00184768487852594 2.21786661118382 0.00184768487852594 0.0163659798331475 "scaffold_36" 1012626 1012633 "-" 1 "JGI_V11_105503"
"scaffold_37_501279_501316_+" 40.3216293059189 18.4456743008115 9.48897726484727 157.395815634082 82.4569476263303 159.381347426335 96.9390170135422 103.930768032515 -2.79950032802512 6.15262515355573 -5.72565314789786 0.000434726530244264 0.00605507419716865 0.00981885571439545 0.00605507419716865 0.0997305374975786 "scaffold_37" 501279 501316 "+" 1 "JGI_V11_105613"
"scaffold_37_1000679_1000823_+" 98.3758903904967 60.0674193836773 30.020140269165 411.417433003297 223.405471178686 512.128353175767 274.180087265829 412.79775182654 -2.99704669292766 7.72088817319635 -6.5863591208272 0.000168781683226582 0.00347057336134659 0.974789109444405 0.00347057336134659 0.101103598530284 "scaffold_37" 1000679 1000823 "+" 1 "JGI_V11_246911"
"scaffold_374_35594_35600_+" 40.2213494112998 31.1183322810368 18.1972550924588 91.2748644993441 53.4266584642998 114.7954444418 96.4181455884388 65.2113379588428 -1.8681002652998 6.03942424274032 -5.45177277874886 0.00059918675691104 0.00740523425866352 -0.373039730382802 0.00740523425866352 0.0565160203634736 "scaffold_374" 35594 35600 "+" 1 "JGI_V11_305296"
"scaffold_38_282142_282165_+" 1591.77804759446 1724.10874617151 1582.98507745672 1779.96421075004 1758.70194828888 2386.4432077637 2149.39952002834 2418.63296472929 -0.728491081969883 11.141578365344 -6.42173685141554 0.000200860862579854 0.00383514091230867 0.808126897146897 0.00383514091230867 0.00823003392979128 "scaffold_38" 282142 282165 "+" 1 "JGI_V11_299632"
"scaffold_39_458441_458443_+" 4.99034949251871 4.50389118593795 3.14472255620877 12.6285835008442 9.93476897153798 18.4122809349461 17.2141432570849 25.765707358896 -2.37075691196529 3.60673797199406 -5.46119369065824 0.000592510832449325 0.00738746467469583 0.174871223124342 0.00738746467469583 0.0247860018212862 "scaffold_39" 458441 458443 "+" 1 "JGI_V11_105878"
"scaffold_39_606747_606754_+" 523.431792152007 565.223047283286 460.348011519707 1146.87774968265 1077.03201846466 701.246251252244 809.379680721519 725.355218666602 -0.755526839621202 9.73595215526277 -6.30328377767236 0.000228101379343604 0.00418579730254755 0.668629027986385 0.00418579730254755 0.0126035594011461 "scaffold_39" 606747 606754 "+" 1 "JGI_V11_231122"
"scaffold_39_799752_799756_+" 58.6483953329965 36.202737002631 45.6221539501098 21.5551706142914 44.9165627982697 13.5676154002742 10.0019680930476 6.10917098380967 2.00077496456652 4.81507397248105 5.35388625091469 0.000673646626832278 0.00787654714044946 -0.345196840078512 0.00787654714044946 0.0455022760255362 "scaffold_39" 799752 799756 "+" 1 "JGI_V11_321197"
"scaffold_39_202227_202231_-" 17.6328297453856 18.0107826869455 13.1184411999651 91.1093074726301 74.3945858049202 36.3998727536482 63.216476460507 29.9440981346768 -1.54816730163922 5.37947269160867 -5.59059054601137 0.000508615895363574 0.00675021081122769 -0.140523935342074 0.00675021081122769 0.0400454492053547 "scaffold_39" 202227 202231 "-" 1 "JGI_V11_225595"
"scaffold_39_960710_960711_-" 6.95793578727311 10.4984002488921 7.12675775821017 14.4819877232511 17.2176321801694 15.7782895547786 13.5168001178725 14.3133948405128 -1.03076405966026 3.88372848593898 -5.20425995697354 0.000807792570770398 0.00884479314750839 -0.400053446506345 0.00884479314750839 0.0221203776440663 "scaffold_39" 960710 960711 "-" 1 "JGI_V11_305362"
"scaffold_4_382850_382914_+" 49.8971443051469 52.2872914653042 62.7346798855761 17.7387038516879 18.2117478546886 29.0174895486701 28.0690345368731 20.2520992828344 0.863964352573618 5.23439161932112 5.52534703756669 0.000549161341282656 0.00706138592611566 -0.2753254253174 0.00706138592611566 0.0198291761765393 "scaffold_4" 382850 382914 "+" 1 "JGI_V11_311295"
"scaffold_4_565615_565617_+" 8.82536414702332 7.51779258891892 11.5449899391352 5.34595422600286 11.6972907908846 21.0634023591812 22.1348870764858 22.4990370803512 -1.43713150544917 3.9297266685559 -6.15233009248651 0.000268892211508066 0.00458916637267878 0.678191211638057 0.00458916637267878 0.0231736322783111 "scaffold_4" 565615 565617 "+" 1 "JGI_V11_305598"
"scaffold_4_1210115_1210144_+" 16.0108627126888 18.151489593499 17.6369534242812 4.74454302497488 5.07723648096729 6.35084626493127 6.296476057697 6.47567217621987 1.14823088566095 3.4578115722276 6.71557304133376 0.000147556389156074 0.00319962615667752 1.44962154056261 0.00319962615667752 0.0219986001408498 "scaffold_4" 1210115 1210144 "+" 1 "JGI_V11_305475"
"scaffold_4_1426413_1426496_+" 77.7398705639087 77.1215215981926 74.1678488565483 1.38777878078145e-17 1.38777878078145e-17 26.3485243663233 39.1117192408681 24.5148392133445 1.13822690220158 4.18332313375292 7.19538743560424 9.10367052924337e-05 0.00241944625402538 1.64239397934634 0.00241944625402538 0.0209107546672186 "scaffold_4" 1426413 1426496 "+" 1 "JGI_V11_234612"
"scaffold_4_1643747_1643748_+" 23.332429214014 24.6963472528447 18.1479876269032 1.38777878078145e-17 1.38777878078145e-17 8.56788472850348 11.4901570634106 9.88286732886268 0.877695678416096 2.94572347065252 5.11672012224068 0.000899646686662455 0.00952666929794283 -0.638733665727099 0.00952666929794283 0.0230445035737224 "scaffold_4" 1643747 1643748 "+" 1 "JGI_V11_305650"
"scaffold_4_2228311_2228354_+" 18.9843650229277 18.305603188378 27.6368534774292 24.9671719300534 32.0068145045842 39.0540955252831 41.6731118105387 47.5693909582849 -1.20969707177343 5.16539457488337 -6.51816606493297 0.00018132736755528 0.00360425919551026 0.935928841130288 0.00360425919551026 0.0210004207096116 "scaffold_4" 2228311 2228354 "+" 1 "JGI_V11_41891"
"scaffold_4_2228311_2228354_+.1" 18.9843650229277 18.305603188378 27.6368534774292 24.9671719300534 32.0068145045842 39.0540955252831 41.6731118105387 47.5693909582849 -1.20969707177343 5.16539457488337 -6.51816606493297 0.00018132736755528 0.00360425919551026 0.935928841130288 0.00360425919551026 0.0210004207096116 "scaffold_4" 2228311 2228354 "+" 1 "JGI_V11_191866"
"scaffold_4_2304998_2305055_+" 115.835598084741 124.884269042432 107.943893550799 229.554216174022 186.866351398484 170.111177015593 169.840587658156 220.759104819795 -0.898499573188376 7.57619929063684 -5.74841789067365 0.000423475537581943 0.00595578989384463 -0.0124009518557591 0.00595578989384463 0.0190440665519734 "scaffold_4" 2304998 2305055 "+" 1 "JGI_V11_305695"
"scaffold_4_2366637_2366665_+" 1801.13467095453 2036.01004282137 1967.86994938307 3252.10361628635 2582.97940683123 4309.37621043917 4854.98764523842 4982.80849942343 -1.50798897302723 11.7948427645837 -11.3330582435954 3.20624702035796e-06 0.000430856377763877 5.18946359133114 0.000430856377763877 0.0148901185164539 "scaffold_4" 2366637 2366665 "+" 1 "JGI_V11_96311"
"scaffold_4_2367649_2367704_+" 24.5892588505288 26.8825182782784 22.494690665697 35.4835255062817 35.0992270016942 59.4938359361159 64.0963586584399 57.7665102317542 -1.50252718480247 5.50751826674521 -13.709442833599 7.43931897530528e-07 0.000221807944823086 6.68041175902272 0.000221807944823086 0.0159056046124532 "scaffold_4" 2367649 2367704 "+" 1 "JGI_V11_96311"
"scaffold_4_2370071_2370083_+" 5263.00630536625 6032.42103409412 5227.71867257538 7176.32114922232 7489.21623076049 8542.65212852156 10618.4541785265 8913.82359422689 -0.985458193027911 13.0642491149174 -8.22896012629072 3.48004776771745e-05 0.00143459691267685 2.68043761668522 0.00143459691267685 0.0140137772969322 "scaffold_4" 2370071 2370083 "+" 1 "JGI_V11_230332"
"scaffold_4_2372727_2372733_+" 234.019093806516 274.2002653576 218.054834334844 1078.37514095262 2917.2837832619 694.624793077276 1410.5768462052 1293.120945912 -2.38860938933783 9.69737325913668 -6.2825236522201 0.000233282969056068 0.00419996284256222 0.642880211075529 0.00419996284256222 0.0922030367263226 "scaffold_4" 2372727 2372733 "+" 1 "JGI_V11_311662"
"scaffold_4_2427955_2427962_+" 62.6395360785692 18.193334462731 7.15348368628202 44.5730555456734 13.8037711459525 567.693318930529 403.868699380024 443.448991865776 -4.71772610311045 6.38219393787919 -6.64735265030835 0.00015836938265083 0.00333554587168117 1.09568343066913 0.00333554587168117 0.204140334234452 "scaffold_4" 2427955 2427962 "+" 1 "JGI_V11_305530"
"scaffold_4_2629774_2629840_+" 38.4213319024004 39.8664322367725 48.7963545080783 15.9871262937057 17.1077945989607 20.1072443645375 22.2278334874038 23.3561157632458 0.707994609804709 4.98432202569419 5.33411924240008 0.00068988074984164 0.00800748446987724 -0.500453388742107 0.00800748446987724 0.0188406505870833 "scaffold_4" 2629774 2629840 "+" 1 "JGI_V11_221355"
"scaffold_4_1306938_1306964_-" 199.592441650479 205.021095454458 205.112062626135 11.2568078137283 8.05861296430137 54.0690784038735 78.3700200340141 73.9825527530138 1.34991712037434 6.2445453229398 8.3948240969345 3.00964245088897e-05 0.00133147887506118 2.81756330807072 0.00133147887506118 0.0176506081072295 "scaffold_4" 1306938 1306964 "-" 1 "JGI_V11_221202"
"scaffold_4_1675566_1675616_-" 23.5820183872996 25.5244021447284 25.8831155442481 3.74699746076136 3.64255425929237 10.5800787034268 13.6210700972002 11.4143508046892 0.82525538811582 3.8770137732568 6.53632821049154 0.000177888317609418 0.00355069547763904 1.03760570950175 0.00355069547763904 0.020574086229556 "scaffold_4" 1675566 1675616 "-" 1 "JGI_V11_299597"
"scaffold_4_2419833_2419845_-" 120.91887579006 118.902230052665 138.413037927795 46.222581103008 48.5643193992492 64.7941127237617 62.8856711328681 59.6410953855232 0.781717525301036 6.50428923402787 7.34842289970125 7.84407493428934e-05 0.00224745702546711 1.78678699477278 0.00224745702546711 0.0137769181195225 "scaffold_4" 2419833 2419845 "-" 1 "JGI_V11_305705"
"scaffold_4_2993968_2993975_-" 596.593119665276 640.863322821001 674.582966380541 24.1126974677336 24.0617380050069 287.837143438224 279.865885200701 360.171894154525 0.825475523148027 7.99837267833667 5.98986551030101 0.000321987224369318 0.00508942328795725 0.297304853518233 0.00508942328795725 0.0161809365239368 "scaffold_4" 2993968 2993975 "-" 1 "JGI_V11_311808"
"scaffold_40_847609_847627_-" 734.03719269128 462.888791772178 327.312391962335 2369.25315332453 858.172227143393 2921.43745977062 1510.95643218912 2409.77456728651 -2.41611994128649 10.3754642441479 -5.36413040632644 0.000665398324177874 0.0078474232521398 -0.478801090222117 0.0078474232521398 0.113601330046643 "scaffold_40" 847609 847627 "-" 1 "JGI_V11_106124"
"scaffold_40_956104_956114_-" 493.240228598003 331.426019513186 193.626781689268 386.002860692156 285.763029359561 1396.28948304306 890.904511390002 1522.03148741178 -2.18997088313217 9.31282445269581 -6.10496298730954 0.000283300947058702 0.00473078115219958 0.435832413457809 0.00473078115219958 0.075921312741191 "scaffold_40" 956104 956114 "-" 1 "JGI_V11_305775"
"scaffold_41_427452_427501_+" 119.797046660617 121.605916725426 93.8464951215999 54.1192880830072 45.0345270761238 61.4127556445495 54.4526133612337 53.3335479872739 0.749250225906722 6.39610395008851 5.09699709376678 0.000921880671735799 0.00968685406280975 -0.861963544427229 0.00968685406280975 0.0178539680678794 "scaffold_41" 427452 427501 "+" 1 "JGI_V11_305829"
"scaffold_42_99600_99625_+" 50.2783484539374 46.4275841107087 61.68369896394 68.6920380191466 84.765135247768 70.6037532088574 79.0069676598322 75.5017908983961 -0.735526633467376 6.30277569653752 -5.28456935827681 0.000732488910097995 0.00834081500717906 -0.618408880785524 0.00834081500717906 0.0171982350734732 "scaffold_42" 99600 99625 "+" 1 "JGI_V11_54555"
"scaffold_42_851251_851253_+" 11.4042513025181 12.82962887649 12.7994264877008 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 4.47854686916354 0.99510702061711 5.49517144630062 0.000569102125571404 0.00723130923825336 -1.15133843156815 0.00723130923825336 0.0254203553207752 "scaffold_42" 851251 851253 "+" 1 "JGI_V11_305877"
"scaffold_42_43051_43065_-" 17.5726079508722 20.1976002822634 19.15610020294 1.38777878078145e-17 1.38777878078145e-17 6.77077016202454 8.71043864949287 7.15369707970959 1.05355333880451 2.72757279207521 6.74983925526241 0.000142435107956265 0.00312466038430867 1.4184939495098 0.00312466038430867 0.0224113243341838 "scaffold_42" 43051 43065 "-" 1 "JGI_V11_321626"
"scaffold_42_43051_43065_-.1" 17.5726079508722 20.1976002822634 19.15610020294 1.38777878078145e-17 1.38777878078145e-17 6.77077016202454 8.71043864949287 7.15369707970959 1.05355333880451 2.72757279207521 6.74983925526241 0.000142435107956265 0.00312466038430867 1.4184939495098 0.00312466038430867 0.0224113243341838 "scaffold_42" 43051 43065 "-" 1 "JGI_V11_321627"
"scaffold_42_635105_635109_-" 54.8466521952682 41.3792319419102 48.363852524967 55.2063753604412 64.3467020595618 22.4409760587203 23.9900755353133 22.3219320627744 0.824090436988207 5.532411492291 6.0325446810836 0.00030700194906591 0.00494900646162227 0.35998666309469 0.00494900646162227 0.0181957687312383 "scaffold_42" 635105 635109 "-" 1 "JGI_V11_213553"
