mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_27_41299_41416_+ 47.1524245203398 42.5023040065048 38.0045597664051 115.463232756388 151.774996541474 61.7190668363405 68.6525232310775 71.7995495865741 -0.882801807627621 6.27911523043192 -6.43709615934636 0.000259929385104561 0.0045827395012367 0.580807315370168 0.0045827395012367 0.0190460174784494 scaffold_27 41299 41416 + 1
scaffold_27_728735_728778_+ 8.63248993703394 9.77721965170709 10.7367760962941 0 0 0 0 0 4.14138059882174 0.823524625464386 6.54151469342574 0.000234085308741357 0.00441424203502452 -0.53603621731771 0.00441424203502452 0.0272261270726413 scaffold_27 728735 728778 + 1
scaffold_273_9415_9439_- 16.3191273393503 12.9097923057396 19.766469780635 24.2070836523005 33.5393470024193 31.9670098977411 40.8249153366042 41.7179258350336 -1.43421514608568 4.90959194308116 -7.17499727661949 0.000127198546291252 0.00323008178774021 1.43809026732829 0.00323008178774021 0.0228822101479683 scaffold_273 9415 9439 - 1
scaffold_28_558699_558742_+ 41.4212433430213 43.0445493729671 43.3508745481265 0 0 13.4832477861628 20.0484589804757 17.0925480722156 1.10362639323963 3.52299334569237 8.33353825795361 0.0000461263647187324 0.00193294144827511 2.50678517218764 0.00193294144827511 0.0200358876626902 scaffold_28 558699 558742 + 1
scaffold_28_603658_603769_+ 46.7889044978558 49.2930978134266 54.5500299098795 5.14494782298535 5.31432419594417 25.067059999683 29.2266789031773 28.547543314156 0.628122525716243 4.75743674367402 6.09779213751159 0.000368488761630769 0.00514748255006465 0.228669592046392 0.00514748255006465 0.0178516330581902 scaffold_28 603658 603769 + 1
scaffold_28_735447_735461_+ 7.7717584955246 6.92875438163392 8.66430860442101 0 0 0 0 0 3.83850141572268 0.71050609048853 6.13061994624057 0.00035604216134154 0.00508735082087029 -0.753452441281047 0.00508735082087029 0.0277800807137346 scaffold_28 735447 735461 + 1
scaffold_28_742874_742885_+ 71.4080358378095 64.6427739998008 74.2517634960811 204.580459316779 296.690004581355 116.635990686537 150.576939929796 156.248803712167 -1.21824732442908 7.16587778727037 -7.32275736333663 0.000110989772409977 0.00307958815381687 1.50529211074178 0.00307958815381687 0.0262807462551044 scaffold_28 742874 742885 + 1
scaffold_28_1095484_1095504_+ 18.741064293956 21.5913607003285 24.9545479869682 0 0 9.3490381050706 9.83528798305443 8.54083678147652 0.961161775273564 2.85491540578603 5.19242373672171 0.00100305996661173 0.00884342825974654 -0.477901288614765 0.00884342825974654 0.0230897325012938 scaffold_28 1095484 1095504 + 1
scaffold_28_62209_62319_- 155.111309720328 174.074656945729 168.789183847656 71.1808991437566 68.7522545772189 86.4769384615667 106.151169834506 78.7728235351532 0.658467926958533 6.93850726218868 5.56348009262142 0.000656867479690107 0.00689575417080862 -0.408151930278533 0.00689575417080862 0.015361920206653 scaffold_28 62209 62319 - 1
scaffold_28_407834_407884_- 54.1725317339016 66.7955500761357 54.8674324686492 5.52250576735772 5.42531289508491 19.9722121974633 24.504113978256 16.389628466366 1.29469800580827 4.68495204119761 8.60904233409176 0.0000368626017611985 0.00172995072151634 2.72451910043472 0.00172995072151634 0.0210362581770864 scaffold_28 407834 407884 - 1
scaffold_28_674367_674393_- 8.63444313050551 8.56012829588572 13.0749253263234 0 0 0 0 0 4.16899034533589 0.834979395039352 5.2739371851398 0.00091252404247817 0.00829663600406714 -1.1618579263852 0.00829663600406714 0.0289069242417527 scaffold_28 674367 674393 - 1
scaffold_29_76384_76394_+ 80.336733145666 77.8043369176421 69.1056755226377 309.227076147737 237.039585458474 172.963597639364 171.626943479491 172.635828349705 -1.40749035032539 7.3534054028514 -11.1791153909731 0.00000585938200155615 0.000785080091076925 4.63422664847557 0.000785080091076925 0.0161034592203499 scaffold_29 76384 76394 + 1
scaffold_29_152402_152432_+ 199.616643140578 188.748560411062 193.957991867167 178.650014761562 159.094462407528 111.574389784206 90.6338102912661 78.5961878578421 0.83937003941824 7.35614787859827 5.90246543278923 0.00045330946928841 0.0056293296655657 -0.00426759318347347 0.0056293296655657 0.0158734533296812 scaffold_29 152402 152432 + 1
scaffold_29_394162_394166_+ 0 0 0 0 0 6.26566614140974 6.58491774472933 7.69596108703333 -4.07009218906347 0.659293771547112 -6.48560917781184 0.000247547270678389 0.00450572954769473 -0.622543061532316 0.00450572954769473 0.0280674203757023 scaffold_29 394162 394166 + 1
scaffold_29_554806_554813_+ 11.3423081242255 8.29105437656573 12.4269766962309 0 0 0 0 0 4.25523422487161 0.867538260441779 5.48305763965309 0.000718858964160974 0.00721196141088788 -1.03661841099647 0.00721196141088788 0.0280206026600149 scaffold_29 554806 554813 + 1
scaffold_29_695199_695256_+ 20.9780262896114 19.5559635797986 20.2645854081887 24.2144115530263 29.8882631510657 38.9935227179962 40.0827280937093 33.3148108861516 -1.08939703736425 5.00214206999523 -9.13711247048961 0.0000243808561838476 0.00153935213700398 3.16930987776259 0.00153935213700398 0.0184265808233794 scaffold_29 695199 695256 + 1
scaffold_29_1061941_1061953_+ 10.4912179540302 11.4038585073399 9.52867691283892 0 0 0 0 0 4.24789686228035 0.862781851516165 6.78440801488242 0.000184337602553666 0.00391064543084163 -0.42822299682494 0.00391064543084163 0.0269110483763081 scaffold_29 1061941 1061953 + 1
scaffold_29_168409_168445_- 16.8793660487376 18.0668436307525 26.8163405324472 0 18.4692026939927 50.1262498520951 68.6561868448409 76.7760091872098 -1.86969073203371 4.49813319670052 -6.33482728928256 0.000288352522950353 0.00470589752623082 0.523780968551474 0.00470589752623082 0.106348236618382 scaffold_29 168409 168445 - 1
scaffold_29_563255_563348_- 44.6788366341684 46.5711538639456 40.7312533135641 0 0 10.8226360569368 20.2379498494225 16.9254175075886 1.24670842126226 3.50126847274788 6.507821273842 0.000242098139870951 0.00446609666359763 0.748134485188245 0.00446609666359763 0.0226626916964418 scaffold_29 563255 563348 - 1
scaffold_29_942603_942631_- 11.1098001696683 9.91524399404586 10.6508180516443 0 0 0 0 0 4.25889935114995 0.8677994138076 7.02749562956183 0.000146058209580334 0.00346223332628355 -0.3350909287719 0.00346223332628355 0.0267310786667831 scaffold_29 942603 942631 - 1
scaffold_29_1023939_1023944_- 10.0196833711941 9.3691920837781 7.92870529784551 0 0 0 0 0 4.05265430786117 0.789763469871144 6.34336244700728 0.000285852766999322 0.00470589752623082 -0.630283295389055 0.00470589752623082 0.0274458037058882 scaffold_29 1023939 1023944 - 1
scaffold_29_1205314_1205322_- 19.4236729892343 21.853717144173 14.7314542460362 46.8108332762338 54.7980117921751 57.0395576967679 55.9245365373692 86.0278828018543 -2.01328501448917 5.47381483378234 -8.90063491224679 0.0000292640336970067 0.00163935526691498 2.97830897671752 0.00163935526691498 0.0287297667299343 scaffold_29 1205314 1205322 - 1
scaffold_29_1230944_1230953_- 76.393270715426 48.783885663473 116.928505520584 426.676917173316 500.1822414856 220.318568295196 301.04739799087 364.471353367234 -2.14664216609042 7.82687860125202 -6.64627052234768 0.000210998357593695 0.00418014839567431 0.822803159396686 0.00418014839567431 0.0601937599696551 scaffold_29 1230944 1230953 - 1
scaffold_291_59097_59181_- 22.9167116549266 19.4231548880434 21.6759172057827 12.9223715762884 15.1657441139567 7.54016382449174 8.90777791970902 8.3747374227101 1.09058000449465 4.006623005949 5.85101367861476 0.000479110167356016 0.0057618897310082 0.344738066007378 0.0057618897310082 0.0211073195155079 scaffold_291 59097 59181 - 1
scaffold_291_76275_76362_- 5.90938920036471 5.57065156537499 7.52989515557308 5.39691696351338 5.31458783794043 0 0 0 3.5555272645533 1.49385793875814 5.51959111150333 0.000689931192267625 0.00704506201923059 -1.09902708622237 0.00704506201923059 0.0272417168489671 scaffold_291 76275 76362 - 1
scaffold_299_74690_74734_+ 739.673027113263 770.051251915459 794.567676778687 174.997882585887 172.48705908721 261.326186165305 448.961470567852 363.5653060685 0.911401750806945 8.82608182425678 5.13021779795384 0.00107881455893079 0.00925490198280724 -0.910928729581143 0.00925490198280724 0.0282951210349302 scaffold_299 74690 74734 + 1
scaffold_299_74922_75081_+ 28.142654918913 35.703658553004 30.7303340250018 5.39233353222112 6.64171425732625 9.0293004398958 11.5119012804867 7.16558047056323 1.50226398038734 3.97058017645287 7.39361782467822 0.000104045477525602 0.00296506951692444 1.85307209455094 0.00296506951692444 0.0222903548857781 scaffold_299 74922 75081 + 1
scaffold_3_13132_13137_+ 53.646895838651 67.3498882048782 77.9918913483052 5.92370511759363 0.00336502379159986 24.4346967004492 20.1185157024581 29.4200096742963 1.18843416522825 4.41740901161748 5.51338763255893 0.000694751176172563 0.00706053016663194 -0.446246922544427 0.00706053016663194 0.0280911801105377 scaffold_3 13132 13137 + 1
scaffold_3_49925_49933_+ 7.78293631721911 11.266328327319 10.4576569244847 0 0 0 0 0 4.14916410788053 0.825679096963513 5.76632940916674 0.000525193040132252 0.00607042080325394 -0.893708932711811 0.00607042080325394 0.027920454215715 scaffold_3 49925 49933 + 1
scaffold_3_434099_434122_+ 6.76479367614322 8.28034892043341 6.88572290813959 0 0 0 0 0 3.75578567132182 0.678187001349467 6.00750125274261 0.000405285446935606 0.00534859077860839 -0.823864443009469 0.00534859077860839 0.0279427169415666 scaffold_3 434099 434122 + 1
scaffold_3_787161_787217_+ 3661.43741396688 3966.49615572765 4926.39431995403 767.104671260979 415.958679007288 1009.63812280376 967.338187068235 844.185670299012 1.92246967797231 10.6969798385947 8.19975725775062 0.0000515456163027144 0.00206649216854544 2.36753484146063 0.00206649216854544 0.0412622843755388 scaffold_3 787161 787217 + 1
scaffold_3_789581_789699_+ 306.712041970371 277.161490351772 397.546376151379 54.250496849902 42.4080203004989 72.5796171071073 49.7057674962832 62.3894912229702 2.17719715224122 6.95500659608967 10.6248319833676 0.00000842108114885711 0.000957501024299202 4.25826523386535 0.000957501024299202 0.0284181655834246 scaffold_3 789581 789699 + 1
scaffold_3_789819_789928_+ 262.849200612704 210.077061302359 235.897201026521 45.9767923626202 29.9008016804051 51.4396034970745 41.3750922487473 31.9305749831185 2.28939040516503 6.47794267684906 10.2827787009287 0.0000106233292727806 0.0010613732499462 4.01655993833366 0.0010613732499462 0.0258208464448655 scaffold_3 789819 789928 + 1
scaffold_3_790153_790187_+ 33.8713003949332 29.6065458457903 31.1990396379603 0 0 5.52407175798276 5.28634887401217 5.64031135253833 2.1999641886396 2.79162654261264 8.91956353736905 0.0000288351698619517 0.00163126963724586 2.86617597799805 0.00163126963724586 0.0217939701120967 scaffold_3 790153 790187 + 1
scaffold_3_790940_790989_+ 23.5440256260821 22.9494150080084 23.0926013767546 0 0 0 5.39936152868538 0 4.14780879005265 1.72655145349869 5.16647384845581 0.00103392521298273 0.00902181700411582 -0.978003529555663 0.00902181700411582 0.0271417516824471 scaffold_3 790940 790989 + 1
scaffold_3_791383_791386_+ 12.4356289816222 11.8170684363596 14.0338640132144 0 0 0 0 0 4.51876338865195 0.965312336916354 7.04001408386829 0.000144341977966717 0.00345843379208254 -0.313410658745998 0.00345843379208254 0.0263628090107913 scaffold_3 791383 791386 + 1
scaffold_3_1043250_1043261_+ 30.3020350759033 29.4663494670744 28.281730267622 35.2861586530844 29.674070097683 12.752691691264 11.2239246893015 10.2477302616788 1.11025301642719 4.63600634562032 7.72714898454125 0.0000772558506945487 0.00256653023107865 2.07555644810499 0.00256653023107865 0.019107800456814 scaffold_3 1043250 1043261 + 1
scaffold_3_1145114_1145121_+ 6.45625718847044 8.28065513835353 7.44682225691243 6.15364705855484 5.09416160123709 0 0 0 3.76990973975963 1.58778887580851 5.88778409670959 0.000460510897079049 0.00566052474614114 -0.878725653581209 0.00566052474614114 0.0268193325485912 scaffold_3 1145114 1145121 + 1
scaffold_3_1187778_1187993_+ 24.640116332749 29.5944792530712 24.6102458657153 27.497857239947 24.5799958203739 39.7348578946278 41.9377876463213 36.5672687642562 -0.801627648542577 5.15353765626925 -7.09492815649686 0.000137074582110389 0.0033634469147713 1.30591200781559 0.0033634469147713 0.017517494591726 scaffold_3 1187778 1187993 + 1
scaffold_3_1281970_1281982_+ 9.63592424155538 9.23522051590204 9.70756813786979 0 0 0 0 0 4.11906640885113 0.815229701647338 6.92388482026294 0.000161169535062312 0.00367979680614243 -0.387676869722664 0.00367979680614243 0.0269547130824606 scaffold_3 1281970 1281982 + 1
scaffold_3_1433234_1433243_+ 44.2152737330356 48.0627951706689 40.8267301308742 250.718548353413 205.263491481987 74.5620218517715 102.337105044755 105.655246050134 -1.28657026746507 6.67062662793344 -8.12449996341399 0.0000549053970830428 0.00215039099421779 2.25844199574788 0.00215039099421779 0.0218755723328174 scaffold_3 1433234 1433243 + 1
scaffold_3_1968671_1968710_+ 65.8200259346991 70.7412184066691 65.3208551064993 180.782378856519 163.522367719104 115.385376608949 89.503040121135 122.578157482289 -0.905381402691784 6.87600288902892 -6.23217532757396 0.000320398996186488 0.00492968013809615 0.355631451306524 0.00492968013809615 0.0169973136059048 scaffold_3 1968671 1968710 + 1
scaffold_3_2102098_2102219_+ 328.71664813491 386.584607003019 416.71653672973 25.3619939135323 23.250980710673 77.7467530540526 120.719353548405 105.297758241662 1.68617219733941 7.0590613536299 9.8948232763394 0.0000139423464954906 0.0012554251220787 3.7321108419382 0.0012554251220787 0.0246579381574276 scaffold_3 2102098 2102219 + 1
scaffold_3_2107205_2107206_+ 5.28836065046421 6.38065645931569 5.75143172377505 8.90758528568531 10.1845181807684 0 0 0 3.44863655155622 1.64693008764471 5.39008141187563 0.00079870974883551 0.00774596321180191 -1.18646041287306 0.00774596321180191 0.0265678928064468 scaffold_3 2107205 2107206 + 1
scaffold_3_2134926_2134935_+ 109.468598407453 83.6622805043384 107.044372807955 79.178080213749 112.471231819801 389.846663061722 321.282167046326 171.69491927831 -1.70372875350264 7.37983203488428 -5.73810090602165 0.000541628604365644 0.00614187536554049 -0.191687165136193 0.00614187536554049 0.0602059863581324 scaffold_3 2134926 2134935 + 1
scaffold_3_2260215_2260257_+ 155.884496408319 168.373739130901 166.056354096356 188.21486586579 135.741188359582 79.4786081633939 65.3932705371348 71.9584255052867 0.951951999142193 7.10884945467782 6.37278184050093 0.000277419325499484 0.00470589752623082 0.520022278328043 0.00470589752623082 0.0185452262842387 scaffold_3 2260215 2260257 + 1
scaffold_3_3615403_3615578_+ 19.4930802672256 16.297484306018 15.5637302031256 16.5653717544569 18.0449559343952 41.5513605008889 39.6211288223822 27.1446189288764 -1.26071257876341 4.72801268015004 -6.89696421344959 0.00016537576427015 0.00370365330216725 1.14963677990251 0.00370365330216725 0.0233628672582896 scaffold_3 3615403 3615578 + 1
scaffold_3_3692161_3692275_+ 39.0258666075468 47.7922357439106 47.1124186433896 22.2237875092985 20.151157216797 19.6473516522757 24.0314962834686 23.9350446802444 0.747381259394138 5.06432532764694 5.82565849486885 0.000492419865548062 0.0058578405267242 -0.0627510734091814 0.0058578405267242 0.018504847410992 scaffold_3 3692161 3692275 + 1
scaffold_3_6954_7681_- 195.177565628915 239.897885194049 108.780425393973 424.104275054039 298.929495514895 679.624568415724 912.538109873283 671.547199420809 -2.33819069203729 8.68685876297707 -7.77287468797222 0.0000742257040839809 0.00252302041482118 1.96363527057422 0.00252302041482118 0.0578620480867838 scaffold_3 6954 7681 - 1
scaffold_3_7834_7859_- 623.951591521844 812.366893524802 343.940238516833 1798.37664301769 1064.82782054779 2737.78017811196 3286.01842106972 2208.33652381896 -2.49985272861725 10.5089122167697 -7.29036161862194 0.000114335740312879 0.00310798636875936 1.5127661808908 0.00310798636875936 0.0756975055914239 scaffold_3 7834 7859 - 1
scaffold_3_11176_11186_- 173.570552257751 94.9353277470864 80.852413618105 1508.44794828619 545.168405714109 702.077846761637 485.541757596746 597.733537981888 -2.63695222587303 8.65404129730389 -6.26782863418426 0.000308840559626085 0.00485327688066731 0.420686368149437 0.00485327688066731 0.104754905291902 scaffold_3 11176 11186 - 1
scaffold_3_192137_192143_- 0 0 0 0 0 19.0235785084369 15.3023431037767 15.5475721746218 -5.29035926820874 1.11652388910936 -6.947620241402 0.000157559739854199 0.00360546254142766 -0.338414156341172 0.00360546254142766 0.0260585898170637 scaffold_3 192137 192143 - 1
scaffold_3_218229_218242_- 37.3817488112696 34.4989468062182 44.6431979131125 73.1632357865364 93.3219153332236 57.9919574172162 87.6026958731069 66.8217032612464 -1.06795137280107 6.07993549452842 -6.13141093408866 0.000355748073954442 0.00508735082087029 0.245342185182883 0.00508735082087029 0.0251664463339746 scaffold_3 218229 218242 - 1
scaffold_3_464684_464706_- 468.326631113672 542.182264069433 420.279562996034 1698.3816974148 1673.16107193042 716.05105603475 987.754986877994 1056.36805702297 -1.15849531508731 9.90025147066261 -6.90766827095238 0.000163688819517012 0.00369588303579099 1.12300651556943 0.00369588303579099 0.0249954037104668 scaffold_3 464684 464706 - 1
scaffold_3_466386_466596_- 2237.31333464372 2327.79075605693 1731.99999436595 7332.82543560421 7432.95791185978 3221.270633558 4498.63473094284 4019.02609222038 -1.12012363419586 12.0179232046699 -7.0082215165693 0.000148745288357791 0.00348106360567961 1.23596464212308 0.00348106360567961 0.0241589099724385 scaffold_3 466386 466596 - 1
scaffold_3_469525_469531_- 80.8564955766344 66.5373561161304 53.862907162209 0 0 0 0 0 6.85232714211639 1.8400126058075 6.27657243145327 0.00030607715162037 0.00484927461642529 -0.610900573025551 0.00484927461642529 0.0300227089327272 scaffold_3 469525 469531 - 1
scaffold_3_552113_552120_- 45.9352090307768 47.123251751438 56.0484962588677 0 0 15.2929563330506 20.2330655513264 16.4031318423131 1.2749798876195 3.61983140546488 9.79674871942002 0.000014956357707076 0.0012554251220787 3.68913375061183 0.0012554251220787 0.0206877135108553 scaffold_3 552113 552120 - 1
scaffold_3_572187_572246_- 93.7086921247505 89.0804485865737 93.0183455445924 125.422493468259 110.935581197203 111.128970643672 121.355560123059 103.223973538997 -0.502471341805968 6.92557972064224 -5.15551563968539 0.0010472720081764 0.00905747750649845 -0.920086857439327 0.00905747750649845 0.0128011425067576 scaffold_3 572187 572246 - 1
scaffold_3_1132494_1132552_- 64.1641360014152 57.0310328128046 49.0403277602761 118.656435622637 92.5612644895222 97.1172587689594 86.462134820015 77.2378292286732 -0.836770586015792 6.48373664792953 -5.41457284669721 0.000776765896386434 0.00757644360431328 -0.605547342295797 0.00757644360431328 0.0195205848578554 scaffold_3 1132494 1132552 - 1
scaffold_3_1274810_1274840_- 60.5380229843944 68.0224369424901 59.4827135542982 30.5089278107822 28.2329154784567 32.2983786455606 35.6334355907158 27.3300558587424 0.75201993740226 5.54432295651668 6.47140222170777 0.000251104041844224 0.00450968687495544 0.63094797380799 0.00450968687495544 0.016771190070345 scaffold_3 1274810 1274840 - 1
scaffold_3_1281088_1281120_- 202.508152671358 219.972753654132 217.606821345987 245.544325793163 252.528922440084 280.89885315141 316.174386393606 301.85849487299 -0.711510802293642 8.17975687698573 -7.84768573994031 0.0000695505136352698 0.00242615633389708 2.03197139190635 0.00242615633389708 0.00949352850790845 scaffold_3 1281088 1281120 - 1
scaffold_3_1418692_1418707_- 318.889612093948 384.247063297085 218.269427571899 874.961189563596 402.124675865258 1536.91397931795 1165.92375116123 1891.71436394794 -2.55023311813895 9.54708802415819 -7.32680750676484 0.000110579200841185 0.00307958815381687 1.54407291386774 0.00307958815381687 0.0747737052256179 scaffold_3 1418692 1418707 - 1
scaffold_3_1533322_1533329_- 35.5059194243803 32.4568427725887 33.648567298989 19.06869160562 23.6888849828151 15.4078303474005 15.6824639471859 11.7794838858184 1.00219475847588 4.67876936362635 7.1833179558559 0.000126218638149251 0.00323008178774021 1.47333264668146 0.00323008178774021 0.019295837249505 scaffold_3 1533322 1533329 - 1
scaffold_3_1592073_1592098_- 15.5442050117143 14.1277678030003 18.2675753326601 40.0349473779017 45.4993118932091 27.3905665048747 40.1739427515867 47.0365637465775 -1.4279921293243 5.03749089863498 -6.52416461003011 0.000238173954093862 0.00445013830190422 0.76962528997408 0.00445013830190422 0.0256086718531489 scaffold_3 1592073 1592098 - 1
scaffold_3_2086432_2086439_- 0 0 0 0 0 11.4785190250759 7.78423825125614 10.6000796730817 -4.55548835984626 0.845380005475405 -5.8075157212378 0.000502194899223765 0.00592174629288569 -0.868252802676336 0.00592174629288569 0.0280115834623894 scaffold_3 2086432 2086439 - 1
scaffold_3_2173129_2173200_- 25.6520287746478 30.2755618853608 27.4293704610131 9.67770997378282 5.98222448489565 6.80167464663396 5.93627064843585 5.29280422938816 1.90218771572623 3.77421016907441 6.89168294416948 0.000166215217430073 0.00370365330216725 1.40340985817365 0.00370365330216725 0.0221031903821159 scaffold_3 2173129 2173200 - 1
scaffold_3_2389621_2389630_- 909.477516952277 918.619032614254 1313.39770569207 45.3988628490918 77.4833482491752 16.9900051857172 30.0887984045238 13.8146293257631 5.4827354253523 7.04426307506056 17.1461708520809 0.000000261127257158314 0.000192654034279749 7.71984426105979 0.000192654034279749 0.0510555626840573 scaffold_3 2389621 2389630 - 1
scaffold_3_2390530_2390533_- 42.2107742835121 46.9844514204332 53.9748244987804 0 5.41842062453275 0 0 0 6.37790603479614 2.10713909242375 5.99730957266421 0.000409688789491958 0.00536919040334184 -0.742745610514073 0.00536919040334184 0.0262806864652526 scaffold_3 2390530 2390533 - 1
scaffold_3_2390818_2390855_- 10.8702335878243 8.42226781353425 8.49068424103307 0 0 0 0 0 4.07089761364435 0.797292863547618 6.15796132770522 0.000346031428708821 0.00504819203229503 -0.711018787566088 0.00504819203229503 0.0276485115209924 scaffold_3 2390818 2390855 - 1
scaffold_3_2390971_2390981_- 105.173221076901 118.826021847129 173.881580259913 20.7231686945 16.6100486448251 6.79138113106436 11.325612896528 9.57270288489206 3.53546829238901 5.11775335515916 10.7278852582399 0.00000786204771384201 0.000912596438111462 4.37082512735911 0.000912596438111462 0.0367653737595567 scaffold_3 2390971 2390981 - 1
scaffold_3_2600584_2600589_- 26.4917313222222 23.7663553158628 24.6020884734792 24.4932611591037 18.6039182601412 5.31223495257097 5.00849963844084 4.95463595617248 1.96515307338041 3.99482778273225 5.88787215136427 0.000460467328710412 0.00566052474614114 0.43850998150328 0.00566052474614114 0.0214367569225512 scaffold_3 2600584 2600589 - 1
scaffold_3_2843323_2843379_- 43.9807745480733 39.9289512256337 47.20139822164 20.4638288400164 19.3754873770919 23.5821122353844 25.6061055956997 25.6409078512276 0.571805392338719 5.08811584893712 5.56415376051718 0.000656373816210736 0.00689575417080862 -0.38244403175017 0.00689575417080862 0.0172533506055257 scaffold_3 2843323 2843379 - 1
scaffold_3_2898647_2898667_- 71.5706270218178 74.8177341691646 73.7002024446509 171.077297092256 218.090775165504 108.668815169267 139.073168735924 143.08524552349 -1.03687029772282 7.0607176324599 -7.61113004428641 0.0000855842611349399 0.00268262336065909 1.7838337781657 0.00268262336065909 0.0192386605867624 scaffold_3 2898647 2898667 - 1
scaffold_3_2992027_2992101_- 173.898003602735 173.127712346852 163.246300386829 220.960029514198 190.426585220571 250.303792547035 303.480621447362 226.791516407613 -0.824982906771448 7.90820867621515 -6.69095010531706 0.000201932189466512 0.00409513921093778 0.882656610584721 0.00409513921093778 0.0166229249119068 scaffold_3 2992027 2992101 - 1
scaffold_3_3381319_3381356_- 49.4247830773176 52.6830550450289 50.1428693863909 11.1692327456487 11.84577349879 28.5812792075631 31.9249325288937 21.8546039182135 0.666969799830235 5.02263250077591 5.06862326092775 0.0011600766836774 0.00978226141089013 -1.00765224663994 0.00978226141089013 0.018602471219841 scaffold_3 3381319 3381356 - 1
scaffold_3_3400040_3400066_- 7.92325352439516 7.46846291079583 6.51200616656292 0 0 0 0 0 3.75436849178021 0.678023388993033 6.03808474162047 0.000392383794014368 0.00527826178923159 -0.809650791046516 0.00527826178923159 0.0278772538839487 scaffold_3 3400040 3400066 - 1
scaffold_3_3490011_3490063_- 17.2448738729321 11.5544345885806 19.0151669850871 15.8063935315166 19.4824100104995 35.0703294085055 24.3840492791745 31.111251622851 -1.13724844225459 4.5950111128557 -5.04247779416436 0.00119658763244314 0.00998758349276105 -0.948501760225355 0.00998758349276105 0.0238017146308182 scaffold_3 3490011 3490063 - 1
scaffold_3_3490329_3490417_- 433.679517626132 474.574007780794 472.536197592487 503.786117451088 464.874605730733 757.302034823487 714.058718859441 780.121815119488 -0.928395452212488 9.33065509722 -9.12117670016533 0.0000246795183517229 0.00153935213700398 3.14326151934727 0.00153935213700398 0.00844443383569489 scaffold_3 3490329 3490417 - 1
scaffold_3_3507939_3507970_- 32.4004868666424 29.87749696764 32.3233266101461 46.9715277209037 35.101715101426 48.0253283332629 47.9670534089633 41.0064625136788 -0.747484763936012 5.4886274779005 -5.55334945286025 0.000664340917646985 0.00691185430607906 -0.414873690339033 0.00691185430607906 0.018077972045162 scaffold_3 3507939 3507970 - 1
scaffold_3_3514583_3514623_- 11.0396991938031 13.7094023580479 10.8484554012361 0 0 0 0 0 4.41639091778478 0.925721009557962 6.43636151987074 0.000260122108584387 0.0045827395012367 -0.55937850343227 0.0045827395012367 0.0269618088245597 scaffold_3 3514583 3514623 - 1
scaffold_3_3525559_3525565_- 88.2063329993575 93.9658222360851 100.166350402526 24.2221378573599 26.3479220780115 19.4442563589712 25.0690831075856 11.0750548230404 2.15918263169323 5.3999525144239 9.09024332006566 0.0000252710535309961 0.00153935213700398 3.13712819918734 0.00153935213700398 0.0217756379540744 scaffold_3 3525559 3525565 - 1
scaffold_30_274814_274847_+ 52.0655941930771 51.0599655995748 55.970546886894 22.1825627821697 40.0657844630599 18.4855705676469 21.9973804347885 15.0235759075568 1.28508299844447 5.17210661604462 5.83231096531876 0.000488888584840483 0.00582971883042709 -0.0360244658935516 0.00582971883042709 0.0251588709298635 scaffold_30 274814 274847 + 1
scaffold_30_571547_571584_+ 30.7778993086285 35.2991502461498 31.0161203744985 15.6902193797783 15.8318297732865 19.9773605202048 17.3443892814557 17.7721952773148 0.578814097325683 4.68345291480337 5.15712787095759 0.00104529650488072 0.00905123665748334 -0.837980960863777 0.00905123665748334 0.0186044341848366 scaffold_30 571547 571584 + 1
scaffold_30_943318_943339_+ 35.3058792926039 39.2520137170583 58.0810887135673 0 0 11.6797466733952 15.6838578785785 14.3590676084532 1.38500576677582 3.43192645700517 6.37910677008767 0.000275642552741871 0.00468592339661181 0.640263285649865 0.00468592339661181 0.0307740847827963 scaffold_30 943318 943339 + 1
scaffold_30_4421_4428_- 115.483105985063 120.990524744419 137.380435763893 5.29351247535028 0.00303487142065761 21.8824804088989 23.2855173079184 24.1041236893473 2.18144760202431 4.71379199498398 15.0063464255865 0.000000694912631261953 0.000309766349632873 6.80036618744516 0.000309766349632873 0.0186130102844204 scaffold_30 4421 4428 - 1
scaffold_31_20999_21130_+ 25.2533358125309 32.1640176068037 17.1069852063603 8.19202551196141 0.00450509461096171 127.290434229957 112.993846368817 103.562153391179 -2.44675991185729 4.76351195959765 -9.88262791379071 0.0000140641293626063 0.0012554251220787 3.73675737334384 0.0012554251220787 0.0300436517768488 scaffold_31 20999 21130 + 1
scaffold_31_600581_600634_+ 87.0387002680247 99.1173347859765 89.0711762668659 42.9501205901913 33.6613436753329 44.6189828405099 51.8707398776349 41.691148608111 0.766533707070011 6.0405986863337 5.98831687784993 0.000413618200859242 0.00538602831118882 0.0789236559579054 0.00538602831118882 0.0163446509165155 scaffold_31 600581 600634 + 1
scaffold_31_164522_164530_- 109.490694646895 123.013865975025 104.350895286304 127.947676425715 98.7614449105465 29.4116024212759 48.448249353178 38.7989238835076 1.3191818571099 6.43768873974207 7.07701916269187 0.0001393988342602 0.00338586159394008 1.2626061143093 0.00338586159394008 0.0228398399491577 scaffold_31 164522 164530 - 1
