consensus.cluster chr start end strand tpm
5823 scaffold_3 251901 251904 - 12.1092329479687
5824 scaffold_3 310443 310447 - 35.1760241623119
5825 scaffold_3 310751 310796 - 1121.90725979599
5826 scaffold_3 325792 325808 - 36.7851921322535
5827 scaffold_3 328507 328579 - 122.080913604196
5828 scaffold_3 347687 347711 - 192.64191589829
5829 scaffold_3 433869 433906 - 672.496962461594
5830 scaffold_3 438958 439053 - 117.126273177939
5831 scaffold_3 439229 439255 - 3193.45997315816
5832 scaffold_3 441534 441627 - 81.6176613059818
5833 scaffold_3 441787 441795 - 926.536661805186
5834 scaffold_3 443282 443286 - 208.993424344631
5835 scaffold_3 448669 448673 - 28.5854904106499
5836 scaffold_3 448907 448908 - 29.3359621177516
5837 scaffold_3 450645 450666 - 1067.54993702749
5838 scaffold_3 454630 454631 - 52.1589631307006
5839 scaffold_3 458552 458560 - 400.771838520706
5840 scaffold_3 460350 460352 - 48.1561461913097
5841 scaffold_3 462194 462212 - 10.5861681556311
5842 scaffold_3 462652 462719 - 787.312919818472
5843 scaffold_3 464465 464589 - 211.706108381881
5844 scaffold_3 464684 464702 - 7571.68881606804
5845 scaffold_3 466041 466048 - 81.0253503439715
5846 scaffold_3 466178 466180 - 85.5982448523481
5847 scaffold_3 466413 466594 - 32899.3963642343
5848 scaffold_3 469527 469530 - 189.100579747021
5849 scaffold_3 544186 544188 - 216.562956394816
5850 scaffold_3 552113 552120 - 196.547072906183
5851 scaffold_3 567042 567097 - 1088.23570622108
5852 scaffold_3 572187 572243 - 797.435921664426
5853 scaffold_3 643254 643276 - 50.5601187751633
5854 scaffold_3 659051 659104 - 423.929314504354
5855 scaffold_3 673202 673222 - 60.6991365571615
5856 scaffold_3 678025 678073 - 245.377197677265
5857 scaffold_3 814515 814538 - 57.8933310701474
5858 scaffold_3 815269 815270 - 5.50819426519862
5859 scaffold_3 819850 819854 - 328.922378913392
5860 scaffold_3 820813 820814 - 16.8970127081922
5861 scaffold_3 821464 821491 - 634.753646095145
5862 scaffold_3 827782 827868 - 311.023017092127
5863 scaffold_3 832916 832917 - 13.2808983361043
5864 scaffold_3 833210 833227 - 136.860903315176
5865 scaffold_3 840948 840957 - 246.8214487333
5866 scaffold_3 841375 841384 - 1706.03719328162
5867 scaffold_3 842961 842965 - 204.549946691027
5868 scaffold_3 878926 878998 - 868.424719830879
5869 scaffold_3 901781 901786 - 622.376235523505
5870 scaffold_3 969720 969721 - 23.1881466426271
5871 scaffold_3 1125304 1125418 - 346.922391265891
5872 scaffold_3 1130041 1130046 - 59.4319261788555
5873 scaffold_3 1132494 1132540 - 598.750180615225
5874 scaffold_3 1133515 1133537 - 121.474352108918
5875 scaffold_3 1133813 1133916 - 2093.53359304435
5876 scaffold_3 1136896 1136918 - 63.0934341601442
5877 scaffold_3 1138683 1138697 - 868.769837664119
5878 scaffold_3 1138813 1138821 - 355.141981914938
5879 scaffold_3 1181559 1181563 - 28.5967889019502
5880 scaffold_3 1193631 1193642 - 19.7924174169676
5881 scaffold_3 1238191 1238195 - 281.053233086234
5882 scaffold_3 1250725 1250735 - 7.46825340999582
5883 scaffold_3 1264329 1264332 - 702.645351960598
5884 scaffold_3 1274810 1274838 - 318.113840825808
5885 scaffold_3 1281106 1281113 - 2013.61255493312
5886 scaffold_3 1306298 1306345 - 47.4173110699311
5887 scaffold_3 1326105 1326109 - 72.3930222507464
5888 scaffold_3 1326272 1326275 - 41.5698107959927
5889 scaffold_3 1326376 1326410 - 14.239157268063
5890 scaffold_3 1326530 1326579 - 6979.6012074636
5891 scaffold_3 1340350 1340361 - 73.8641245499247
5892 scaffold_3 1417788 1417826 - 45.6676028377066
5893 scaffold_3 1418123 1418535 - 1028.28100047759
5894 scaffold_3 1418699 1418707 - 6838.83405440536
5895 scaffold_3 1478129 1478144 - 52.0057961017828
5896 scaffold_3 1479874 1479923 - 952.360330072411
5897 scaffold_3 1523844 1523848 - 87.0567776689517
5898 scaffold_3 1533325 1533327 - 175.501357184457
5899 scaffold_3 1556353 1556358 - 136.482182021987
5900 scaffold_3 1559629 1559633 - 170.929818987822
5901 scaffold_3 1569707 1569762 - 105.667227395416
5902 scaffold_3 1569870 1569885 - 57.3801752946238
5903 scaffold_3 1588421 1588429 - 338.891661041416
5904 scaffold_3 1591526 1591527 - 5.25019031939908
5905 scaffold_3 1592073 1592098 - 235.27483699439
5906 scaffold_3 1594740 1594744 - 414.961500420715
5907 scaffold_3 1594904 1594913 - 63.1749266700241
5908 scaffold_3 1602449 1602450 - 33.0362449398641
5909 scaffold_3 1622091 1622148 - 333.169204113839
5910 scaffold_3 1625777 1625817 - 372.423859227385
5911 scaffold_3 1631023 1631046 - 79.7313599640702
5912 scaffold_3 1712873 1712878 - 11.0443629028773
5913 scaffold_3 1796604 1796625 - 53.3654850667331
5914 scaffold_3 1800174 1800215 - 484.909484717099
5915 scaffold_3 1824509 1824519 - 41.5196998917292
5916 scaffold_3 1826073 1826170 - 1806.00574836799
5917 scaffold_3 1828871 1828884 - 89.6562659319805
5918 scaffold_3 1830923 1830928 - 334.883886429598
5919 scaffold_3 1831999 1832011 - 38.3282040917237
5920 scaffold_3 1850512 1850539 - 121.87081108343
5921 scaffold_3 1881912 1881916 - 15.720637515239
5922 scaffold_3 1898600 1898603 - 88.4547658058755
5923 scaffold_3 1958082 1958156 - 375.611101832028
5924 scaffold_3 1975761 1975824 - 1175.83435912764
5925 scaffold_3 2086244 2086252 - 59.4046797147024
5926 scaffold_3 2086436 2086438 - 17.099007277668
5927 scaffold_3 2091190 2091192 - 44.8041744151609
5928 scaffold_3 2099794 2099823 - 115.808917883635
5929 scaffold_3 2138358 2138370 - 44.6302733834754
5930 scaffold_3 2172849 2172860 - 71.9458933808497
5931 scaffold_3 2173146 2173196 - 83.4905263765658
5932 scaffold_3 2180382 2180401 - 112.511684991665
5933 scaffold_3 2180935 2181051 - 618.320906245675
5934 scaffold_3 2181207 2181394 - 1517.00260628208
5935 scaffold_3 2181540 2181594 - 494.854464423565
5936 scaffold_3 2181999 2182018 - 50077.857040668
5937 scaffold_3 2186231 2186257 - 322.086456354719
5938 scaffold_3 2195040 2195096 - 267.978567370544
5939 scaffold_3 2195682 2195683 - 5.14304357818685
5940 scaffold_3 2196110 2196162 - 1605.92038338987
5941 scaffold_3 2203475 2203651 - 738.575026089876
5942 scaffold_3 2219891 2219896 - 155.803392763004
5943 scaffold_3 2225895 2225914 - 30.6928898129353
5944 scaffold_3 2239880 2239935 - 614.364100803614
5945 scaffold_3 2292019 2292081 - 821.43246651435
5946 scaffold_3 2380311 2380413 - 249.20051706889
5947 scaffold_3 2386446 2386483 - 75.2419472416667
5948 scaffold_3 2389621 2389630 - 3272.48001844758
5949 scaffold_3 2390530 2390533 - 146.319297433477
5950 scaffold_3 2390818 2390853 - 23.2238483222402
5951 scaffold_3 2390971 2390980 - 450.562342880331
5952 scaffold_3 2396531 2396557 - 277.657198499107
5953 scaffold_3 2398673 2398677 - 311.387047063578
5954 scaffold_3 2426039 2426040 - 20.2388269917003
5955 scaffold_3 2445735 2445737 - 179.359369595723
5956 scaffold_3 2451346 2451373 - 113.249137401507
5957 scaffold_3 2455115 2455122 - 115.006673520915
5958 scaffold_3 2499502 2499506 - 21.149485363232
5959 scaffold_3 2505546 2505611 - 234.382442611491
5960 scaffold_3 2600584 2600588 - 128.067252727699
5961 scaffold_3 2648554 2648576 - 215.330824919801
5962 scaffold_3 2655115 2655119 - 17.8691533052016
5963 scaffold_3 2665436 2665507 - 1132.85552927954
5964 scaffold_3 2668185 2668305 - 354.618831090675
5965 scaffold_3 2703025 2703114 - 239.243600458246
5966 scaffold_3 2725485 2725493 - 37.3020128178797
5967 scaffold_3 2727287 2727304 - 11.0393722691051
5968 scaffold_3 2735754 2735756 - 42.5594474977407
5969 scaffold_3 2736925 2737062 - 525.357883551534
5970 scaffold_3 2762318 2762319 - 67.4450061367061
5971 scaffold_3 2790633 2790639 - 96.9948752610943
5972 scaffold_3 2843329 2843379 - 203.904362193841
5973 scaffold_3 2854072 2854077 - 641.261264160908
5974 scaffold_3 2854736 2854743 - 272.83860576979
5975 scaffold_3 2860114 2860163 - 228.923593682718
5976 scaffold_3 2867715 2867727 - 54.4268034527445
5977 scaffold_3 2868795 2868830 - 218.403056726484
5978 scaffold_3 2879750 2879754 - 102.580309287916
5979 scaffold_3 2891928 2891959 - 463.877299790034
5980 scaffold_3 2898651 2898667 - 986.562750755983
5981 scaffold_3 2911569 2911608 - 267.6481396863
5982 scaffold_3 2964979 2964980 - 10.4070594673666
5983 scaffold_3 2972738 2972739 - 11.7179567716092
5984 scaffold_3 2974047 2974048 - 26.8552849835716
5985 scaffold_3 2992043 2992088 - 1634.38128339966
5986 scaffold_3 3024597 3024646 - 686.144079550886
5987 scaffold_3 3075053 3075062 - 118.952058580522
5988 scaffold_3 3075978 3075998 - 5.39803037989465
5989 scaffold_3 3076216 3076231 - 4.18622764155095
5990 scaffold_3 3136620 3136689 - 117.429413384202
5991 scaffold_3 3144920 3145060 - 399.138358894265
5992 scaffold_3 3148990 3149044 - 514.112330560589
5993 scaffold_3 3150237 3150242 - 4.59139188982159
5994 scaffold_3 3156027 3156040 - 47.1247224457179
5995 scaffold_3 3165139 3165144 - 3.03963154507511
5996 scaffold_3 3168123 3168156 - 160.096769104924
5997 scaffold_3 3189436 3189437 - 5.06605257512518
5998 scaffold_3 3189762 3189849 - 113.975543889401
5999 scaffold_3 3190117 3190118 - 58.5142490508998
6000 scaffold_3 3191071 3191072 - 5.06605257512518
6001 scaffold_3 3192924 3193045 - 370.243702524532
6002 scaffold_3 3194965 3195007 - 5752.47422944006
6003 scaffold_3 3244775 3244776 - 119.849873881955
6004 scaffold_3 3245137 3245142 - 25.0878303386116
6005 scaffold_3 3248353 3248580 - 141.152970487963
6006 scaffold_3 3250407 3250413 - 3686.82201691507
6007 scaffold_3 3258595 3258596 - 11.1292773863738
6008 scaffold_3 3273832 3273842 - 268.735530774101
6009 scaffold_3 3344405 3344408 - 47.4300251616917
6010 scaffold_3 3368086 3368127 - 215.835626151891
6011 scaffold_3 3369414 3369473 - 498.329476253394
6012 scaffold_3 3369728 3369780 - 2461.1810361372
6013 scaffold_3 3371683 3371734 - 245.985922652822
6014 scaffold_3 3377396 3377400 - 23.1081855643739
6015 scaffold_3 3381064 3381113 - 152.116264306347
6016 scaffold_3 3381342 3381356 - 234.465449681854
6017 scaffold_3 3394045 3394116 - 286.754259444565
6018 scaffold_3 3420185 3420226 - 475.952749944328
6019 scaffold_3 3432818 3432819 - 54.4472991216021
6020 scaffold_3 3443475 3443487 - 162.499924489354
6021 scaffold_3 3450033 3450076 - 316.873066157246
6022 scaffold_3 3453331 3453380 - 646.191069897522
6023 scaffold_3 3458232 3458235 - 65.285244931827
6024 scaffold_3 3470253 3470255 - 137.946361526331
6025 scaffold_3 3481180 3481181 - 26.8231695080782
6026 scaffold_3 3483078 3483100 - 55.8225883601074
6027 scaffold_3 3485901 3485911 - 696.649186783
6028 scaffold_3 3488564 3488565 - 14.7149040970812
6029 scaffold_3 3489133 3489223 - 195.166607121996
6030 scaffold_3 3489394 3489454 - 110.450717961225
6031 scaffold_3 3490017 3490063 - 173.461833927808
6032 scaffold_3 3490334 3490391 - 4571.34766237367
6033 scaffold_3 3496275 3496324 - 222.018486263328
6034 scaffold_3 3505836 3505893 - 118.333066111209
6035 scaffold_3 3507939 3507970 - 295.038404748391
6036 scaffold_3 3508967 3509049 - 106.053632278858
6037 scaffold_3 3509528 3509536 - 2323.65367042219
6038 scaffold_3 3514583 3514623 - 24.8515559849532
6039 scaffold_3 3522259 3522271 - 157.220890810019
6040 scaffold_3 3523836 3523845 - 17.6091129481305
6041 scaffold_3 3525154 3525212 - 71.5889882977598
6042 scaffold_3 3525559 3525565 - 380.998507959191
6043 scaffold_3 3537731 3537740 - 382.425114708863
6044 scaffold_3 3549077 3549081 - 62.3503416273296
6045 scaffold_3 3551123 3551190 - 1085.53100263266
6046 scaffold_3 3569980 3570039 - 418.716155958195
6047 scaffold_3 3576779 3576845 - 2159.46638050327
6048 scaffold_3 3581500 3581502 - 87.1945795901199
6049 scaffold_3 3583492 3583533 - 1781.54159986542
6050 scaffold_3 3589145 3589174 - 107.292197095442
6051 scaffold_3 3611142 3611179 - 756.647155141413
6052 scaffold_3 3620456 3620460 - 18.7165202800854
6053 scaffold_3 3654048 3654049 - 5.11579879832579
6054 scaffold_3 3654311 3654363 - 1551.99103773679
6055 scaffold_3 3654509 3654598 - 716.738464396863
6056 scaffold_3 3655179 3655317 - 14329.7529069719
6057 scaffold_3 3668435 3668461 - 281.814852350233
6058 scaffold_3 3677991 3677995 - 66.1650646792252
6059 scaffold_3 3678097 3678098 - 5.03672904395067
6060 scaffold_3 3678929 3678937 - 3214.39490440609
6061 scaffold_3 3703576 3703598 - 229.897488400282
6062 scaffold_3 3724988 3724996 - 57.4305302470253
6063 scaffold_3 3728541 3728571 - 219.105454540851
6064 scaffold_3 3763877 3763882 - 101.245382404391
6065 scaffold_30 135281 135297 + 1104.11593023495
6066 scaffold_30 164956 164958 + 279.04730523776
6067 scaffold_30 184145 184160 + 101.111448629862
6068 scaffold_30 192570 192571 + 5.65430393499166
6069 scaffold_30 207031 207080 + 927.35440980794
6070 scaffold_30 274825 274847 + 248.96349520656
6071 scaffold_30 452216 452220 + 69.1340226668523
6072 scaffold_30 540333 540411 + 1466.45922290418
6073 scaffold_30 546376 546384 + 2173.46924239477
6074 scaffold_30 561630 561639 + 203.023302221701
6075 scaffold_30 571547 571584 + 142.417598301568
6076 scaffold_30 574137 574142 + 183.060891929737
6077 scaffold_30 619336 619346 + 30.811083106652
6078 scaffold_30 625285 625352 + 2468.7216842149
6079 scaffold_30 625557 625593 + 332.173486745927
6080 scaffold_30 626466 626469 + 22.1659261258487
6081 scaffold_30 631261 631283 + 136.449332809548
6082 scaffold_30 760595 760600 + 62.2830164251921
6083 scaffold_30 771307 771334 + 52.7095605168023
6084 scaffold_30 794474 794511 + 227.565721912299
6085 scaffold_30 795680 795727 + 299.155682510701
6086 scaffold_30 795937 795944 + 60.6187524780763
6087 scaffold_30 806812 806817 + 112.746096803235
6088 scaffold_30 889183 889251 + 781.246019123248
6089 scaffold_30 893231 893254 + 205.044434587287
6090 scaffold_30 901953 901956 + 20.4466458967944
6091 scaffold_30 943318 943336 + 149.841907310232
6092 scaffold_30 983976 983983 + 256.368522136139
6093 scaffold_30 1025037 1025038 + 127.08430065445
6094 scaffold_30 1043829 1043830 + 5.36352983603945
6095 scaffold_30 4421 4428 - 444.254324678473
6096 scaffold_30 197759 197857 - 936.840657847261
6097 scaffold_30 428840 428939 - 627.223003969399
6098 scaffold_30 429238 429295 - 118.620896784996
6099 scaffold_30 430275 430277 - 174.021205429684
6100 scaffold_30 430634 430679 - 25821.2180215532
6101 scaffold_30 436709 436738 - 78.622973608216
6102 scaffold_30 441543 441544 - 193.076965678697
6103 scaffold_30 456365 456366 - 32.9636674169901
6104 scaffold_30 465987 466015 - 58.7524577224258
6105 scaffold_30 466294 466339 - 2091.74408079067
6106 scaffold_30 470600 470634 - 171.478733890503
6107 scaffold_30 473863 473881 - 127.809926743641
6108 scaffold_30 499149 499156 - 310.057046313109
6109 scaffold_30 503720 503742 - 47.8719529889433
6110 scaffold_30 540105 540125 - 166.208885896878
6111 scaffold_30 571438 571489 - 58.3193150696914
6112 scaffold_30 631198 631217 - 370.267313429236
6113 scaffold_30 680786 680791 - 28.0751348203949
6114 scaffold_30 701584 701591 - 492.016586335919
6115 scaffold_30 725621 725625 - 53.7055190769811
6116 scaffold_30 878425 878438 - 21.3910738483823
6117 scaffold_30 888922 888935 - 533.943007920159
6118 scaffold_30 981492 981524 - 54.3572221864716
6119 scaffold_30 1004973 1004984 - 656.860769994602
6120 scaffold_30 1019589 1019622 - 90.4191712967973
6121 scaffold_30 1027315 1027317 - 44.3928672167181
6122 scaffold_303 42882 42893 + 54.0592337922718
6123 scaffold_307 17348 17351 + 236.506730838223
6124 scaffold_307 20635 20747 + 262.554629788989
6125 scaffold_307 242 248 - 54.1921673195431
6126 scaffold_307 371 372 - 16.5671907384421
6127 scaffold_307 1505 1507 - 13.7977532020254
6128 scaffold_307 1683 1730 - 321.355174122547
6129 scaffold_307 4377 4394 - 75.6252675774908
6130 scaffold_307 6442 6447 - 37.9821333155915
6131 scaffold_307 12141 12167 - 90.5529571647608
6132 scaffold_307 46703 46730 - 35.9798114530492
6133 scaffold_307 46860 46862 - 16.7295686725482
6134 scaffold_307 47275 47334 - 1030.06457271324
6135 scaffold_308 6927 6932 - 93.9253196881761
6136 scaffold_3096 6957 6969 - 6532.61793585077
6137 scaffold_31 21018 21130 + 424.164195949206
6138 scaffold_31 167986 167991 + 35.2686719976907
6139 scaffold_31 216969 216970 + 5.1081236533709
6140 scaffold_31 231181 231188 + 88.3134735373026
6141 scaffold_31 261507 261508 + 19.7713598336188
6142 scaffold_31 264894 264909 + 86.6353420899749
6143 scaffold_31 265217 265255 + 76.4727941036951
6144 scaffold_31 265584 265656 + 100.406316585584
6145 scaffold_31 265898 265903 + 4.84721095337479
6146 scaffold_31 266037 266038 + 9.91474967735752
6147 scaffold_31 267427 267469 + 203.263123989575
6148 scaffold_31 319586 319587 + 12.2219643688429
6149 scaffold_31 330712 330717 + 91.819583672009
6150 scaffold_31 468232 468255 + 51.3333883540249
6151 scaffold_31 477204 477205 + 52.843724204093
6152 scaffold_31 600599 600634 + 446.120079787442
6153 scaffold_31 604320 604364 + 447.039231787816
6154 scaffold_31 608867 608911 + 238.951745890579
6155 scaffold_31 692741 692788 + 137.676755783129
6156 scaffold_31 970780 970798 + 48.5342684245038
6157 scaffold_31 983570 983596 + 961.578702413625
6158 scaffold_31 987139 987140 + 26.6325286078477
6159 scaffold_31 989781 989787 + 188.50807531636
6160 scaffold_31 1019740 1019797 + 277.518381316267
6161 scaffold_31 1029025 1029058 + 570.229075261496
6162 scaffold_31 164522 164527 - 670.278278449627
6163 scaffold_31 174141 174163 - 543.796593024425
6164 scaffold_31 275855 275856 - 85.992709988468
6165 scaffold_31 286037 286040 - 34.1179787386644
6166 scaffold_31 286705 286766 - 615.458793299573
6167 scaffold_31 290830 290834 - 11.8995378012113
6168 scaffold_31 291545 291559 - 143.305795271535
6169 scaffold_31 304821 304841 - 187.572822293719
6170 scaffold_31 306073 306074 - 32.2581349969702
6171 scaffold_31 306493 306609 - 558.527187899451
6172 scaffold_31 312384 312416 - 43.4931013779953
6173 scaffold_31 312673 312687 - 755.194810688757
6174 scaffold_31 319117 319146 - 145.689417460069
6175 scaffold_31 370737 370772 - 345.58204224576
6176 scaffold_31 377929 377951 - 15.0565115902756
6177 scaffold_31 384151 384154 - 22.3448120013997
6178 scaffold_31 384455 384456 - 5.61871285604793
6179 scaffold_31 384795 384805 - 28.2898741712805
6180 scaffold_31 386665 386673 - 3.06162179770625
6181 scaffold_31 388075 388196 - 265.265340673966
6182 scaffold_31 388359 388452 - 98.6929142908552
6183 scaffold_31 394259 394260 - 49.2875491079239
6184 scaffold_31 394602 394615 - 7516.23958456395
6185 scaffold_31 453989 454001 - 930.112276220202
6186 scaffold_31 496779 496935 - 303.652628032465
6187 scaffold_31 596442 596447 - 61.8753492274362
6188 scaffold_31 600477 600507 - 101.746307741758
6189 scaffold_31 604034 604040 - 54.5616428564978
6190 scaffold_31 618304 618309 - 299.734923449571
6191 scaffold_31 619948 619999 - 932.122766040074
6192 scaffold_31 623243 623260 - 290.065428258336
6193 scaffold_31 657848 657957 - 591.849007856036
6194 scaffold_31 670640 670643 - 140.646209693126
6195 scaffold_31 758924 758925 - 5.73145029139214
6196 scaffold_31 795651 795652 - 5.36352983603945
6197 scaffold_31 832466 832485 - 299.822486254893
6198 scaffold_31 938538 938557 - 40.3440314440843
6199 scaffold_31 961457 961458 - 64.2256458698601
6200 scaffold_31 980084 980096 - 213.940315206507
6201 scaffold_31 982528 982561 - 198.71932864762
6202 scaffold_31 987601 987639 - 108.159546668313
6203 scaffold_31 996118 996218 - 204.991579851001
6204 scaffold_31 1013511 1013519 - 110.214938551536
6205 scaffold_31 1016068 1016069 - 18.4253926891519
6206 scaffold_31 1019156 1019274 - 1295.67236847703
6207 scaffold_314 39067 39079 - 49.6899819326303
6208 scaffold_315 29774 29830 + 180.690651086094
6209 scaffold_32 31552 31566 + 146.924009443124
6210 scaffold_32 34136 34156 + 67.7135969832227
6211 scaffold_32 35788 35825 + 316.912487096315
6212 scaffold_32 57527 57528 + 6.05901369171849
6213 scaffold_32 62159 62224 + 162.871298560928
6214 scaffold_32 64804 64805 + 27.4233344997833
6215 scaffold_32 66121 66122 + 19.8040139098661
6216 scaffold_32 88385 88386 + 195.14478555937
6217 scaffold_32 109349 109354 + 156.398872048668
6218 scaffold_32 121388 121425 + 118.677535831163
6219 scaffold_32 203429 203459 + 63.0712423844948
6220 scaffold_32 311094 311100 + 148.164871467742
6221 scaffold_32 327477 327485 + 176.979670600488
6222 scaffold_32 365406 365414 + 831.959594109177
6223 scaffold_32 368022 368023 + 22.4669064306352
6224 scaffold_32 382673 382785 + 1305.03470700903
6225 scaffold_32 386456 386473 + 18.5658645254035
6226 scaffold_32 438512 438516 + 1449.19047265945
6227 scaffold_32 476023 476030 + 107.147629871628
6228 scaffold_32 619177 619178 + 52.8045528511418
6229 scaffold_32 670433 670441 + 3525.96402827933
6230 scaffold_32 670641 670746 + 174.948369139525
6231 scaffold_32 959540 959549 + 850.497117148152
6232 scaffold_32 1002733 1002743 + 406.565218427618
6233 scaffold_32 1002940 1002981 + 325.490021383728
6234 scaffold_32 1003627 1003638 + 46.7898540788945
6235 scaffold_32 1014667 1014668 + 16.0734267363807
6236 scaffold_32 1024077 1024083 + 542.226929674982
6237 scaffold_32 1024220 1024230 + 65.8756963476628
6238 scaffold_32 1033837 1033892 + 2886.61437201127
6239 scaffold_32 1038580 1038608 + 833.854063338769
6240 scaffold_32 1061929 1061931 + 14.8904891883772
6241 scaffold_32 1128940 1128958 + 51.6231330107193
6242 scaffold_32 11013 11028 - 174.981913811538
6243 scaffold_32 28480 28511 - 178.741200689479
6244 scaffold_32 30870 30914 - 1758.08483446815
6245 scaffold_32 35465 35570 - 5441.76559407409
6246 scaffold_32 57108 57210 - 2044.09874657916
6247 scaffold_32 57881 57914 - 202.760292393217
6248 scaffold_32 58188 58189 - 17.9616048654116
6249 scaffold_32 72858 72859 - 5.51091923587125
6250 scaffold_32 76127 76133 - 244.88172213245
6251 scaffold_32 77390 77480 - 1243.22531405422
6252 scaffold_32 81338 81373 - 160.499052656014
6253 scaffold_32 145548 145549 - 38.8277566760545
6254 scaffold_32 150937 150938 - 5.23582674470518
6255 scaffold_32 152047 152055 - 86.9699158582328
6256 scaffold_32 152428 152433 - 1065.65508641958
6257 scaffold_32 155371 155469 - 839.807035783723
6258 scaffold_32 164842 164940 - 22.7355010384173
6259 scaffold_32 169603 169618 - 17.3610641114879
6260 scaffold_32 171822 171860 - 489.329562180132
6261 scaffold_32 183728 183729 - 21.6332843171722
6262 scaffold_32 184311 184406 - 138.649628744028
6263 scaffold_32 202920 202952 - 135.153362911729
6264 scaffold_32 211639 211646 - 119.437816199344
6265 scaffold_32 219084 219109 - 160.803561655824
6266 scaffold_32 221575 221579 - 70.5941064338686
6267 scaffold_32 221728 221751 - 85.6286580569756
6268 scaffold_32 241382 241395 - 189.126359374781
6269 scaffold_32 252936 252937 - 29.4900152755623
6270 scaffold_32 264779 264780 - 11.2899117873015
6271 scaffold_32 408243 408248 - 53.2022713184104
6272 scaffold_32 423429 423459 - 185.536419149315
6273 scaffold_32 442066 442135 - 1053.66491719704
6274 scaffold_32 560311 560322 - 80.7372749813049
6275 scaffold_32 565536 565578 - 243.984790668952
6276 scaffold_32 669235 669237 - 356.510468391089
6277 scaffold_32 715639 715640 - 5.83868592111054
6278 scaffold_32 726222 726223 - 58.4126655742959
6279 scaffold_32 728439 728442 - 51.8894135126247
6280 scaffold_32 735811 735812 - 15.3561182453041
6281 scaffold_32 751344 751352 - 33.6090652218374
6282 scaffold_32 751581 751609 - 113.605894095496
6283 scaffold_32 756524 756525 - 40.1992060835913
6284 scaffold_32 782155 782156 - 58.6895491869745
6285 scaffold_32 832618 832620 - 85.8270142208815
6286 scaffold_32 1017968 1018011 - 155.3487668432
6287 scaffold_32 1027314 1027332 - 79.3651905692689
6288 scaffold_32 1030137 1030138 - 11.0037642227067
6289 scaffold_32 1030397 1030399 - 12.618628595353
6290 scaffold_32 1032650 1032652 - 26.2883680541088
6291 scaffold_32 1033233 1033277 - 1582.88567364183
6292 scaffold_32 1038528 1038532 - 40.5816313367387
6293 scaffold_32 1050255 1050256 - 24.1183382699876
6294 scaffold_32 1128819 1128859 - 168.65976627298
6295 scaffold_32 1133096 1133112 - 44.9116475466584
6296 scaffold_327 14509 14519 + 6.49951312437595
6297 scaffold_327 38683 38686 - 31.6224121735623
6298 scaffold_327 38876 38877 - 5.28786649459068
6299 scaffold_328 52800 52806 + 83.8975520744727
6300 scaffold_328 55106 55107 + 5.23582674470518
6301 scaffold_328 61498 61552 + 259.645609272272
6302 scaffold_328 73391 73401 + 28.3444178902077
6303 scaffold_328 41017 41025 - 1207.29393299531
6304 scaffold_328 45018 45023 - 276.433189030159
6305 scaffold_328 59985 60018 - 37.7984761738453
6306 scaffold_328 65217 65270 - 246.612280892156
6307 scaffold_33 61312 61313 + 71.9107091905003
6308 scaffold_33 63079 63090 + 264.8369815244
6309 scaffold_33 74099 74148 + 274.156857264202
6310 scaffold_33 74611 74613 + 7.20366046270998
6311 scaffold_33 104105 104191 + 499.34099717397
6312 scaffold_33 104725 104729 + 28.581813635552
6313 scaffold_33 113535 113544 + 3.41508044442315
6314 scaffold_33 151726 151727 + 5.65430393499166
6315 scaffold_33 187365 187366 + 64.4817888829977
6316 scaffold_33 310538 310663 + 505.179250703657
6317 scaffold_33 421791 421795 + 23.9307340059498
6318 scaffold_33 491291 491294 + 88.0463585079086
6319 scaffold_33 583623 583641 + 610.232165649502
6320 scaffold_33 606926 606927 + 17.0069987162591
6321 scaffold_33 867989 867990 + 10.9711831783777
6322 scaffold_33 876697 876711 + 318.694258093842
6323 scaffold_33 931102 931103 + 77.9568626499574
6324 scaffold_33 931362 931450 + 222.699113334357
6325 scaffold_33 997987 998037 + 439.53589781366
6326 scaffold_33 1026972 1026973 + 52.5970591554481
6327 scaffold_33 1056970 1056978 + 64.4678638187872
6328 scaffold_33 1060366 1060367 + 51.3386266536616
6329 scaffold_33 1071737 1071738 + 18.2582109339318
6330 scaffold_33 33139 33176 - 98.189820822608
6331 scaffold_33 38861 39007 - 1282.47101657778
6332 scaffold_33 316110 316186 - 436.588421318726
6333 scaffold_33 611083 611084 - 19.4759434303802
6334 scaffold_33 643692 643705 - 67.4550771111527
6335 scaffold_33 715218 715229 - 13.3287989326874
6336 scaffold_33 715328 715337 - 434.577263618136
6337 scaffold_33 764768 764773 - 137.619981319493
6338 scaffold_33 770912 770920 - 39.434403787227
6339 scaffold_33 836891 836895 - 45.8110167531133
6340 scaffold_33 874062 874068 - 43.8820912276582
6341 scaffold_33 894575 894625 - 957.927218492772
6342 scaffold_33 929926 929974 - 351.542293905632
6343 scaffold_33 940230 940262 - 243.031529606278
6344 scaffold_33 960396 960454 - 17.2150797096469
6345 scaffold_33 978169 978188 - 1563.61843362373
6346 scaffold_33 1077453 1077457 - 68.503317240148
6347 scaffold_33 1086466 1086468 - 72.320940671738
6348 scaffold_332 4323 4326 + 22.6629834576548
6349 scaffold_332 7578 7581 + 408.286826005663
6350 scaffold_332 10622 10623 + 46.2035130199743
6351 scaffold_332 33891 33895 - 20.2866744479136
6352 scaffold_34 120920 120931 + 1383.58688208733
