#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_usercol	7_usercol	8_usercol	9_usercol	10_pct_at	11_pct_gc	12_num_A	13_num_C	14_num_G	15_num_T	16_num_N	17_num_oth	18_seq_len
scaffold_211	92377	92378	.	0	+	92377	92378	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_211	94076	94077	.	0	+	94076	94077	0	0.000000	1.000000	0	1	0	0	0	0	1
scaffold_211	94974	94979	.	0	+	94974	94979	0	0.600000	0.400000	1	0	2	2	0	0	5
scaffold_211	95117	95118	.	0	+	95117	95118	0	0.000000	1.000000	0	1	0	0	0	0	1
scaffold_211	95341	95400	.	0	+	95341	95400	0	0.576271	0.423729	14	14	11	20	0	0	59
scaffold_211	98005	98039	.	0	+	98005	98039	0	0.500000	0.500000	4	5	12	13	0	0	34
scaffold_211	109368	109377	.	0	+	109368	109377	0	0.666667	0.333333	1	3	0	5	0	0	9
scaffold_211	114072	114098	.	0	+	114072	114098	0	0.653846	0.346154	6	5	4	11	0	0	26
scaffold_211	137158	137211	.	0	+	137158	137211	0	0.641509	0.358491	24	6	13	10	0	0	53
scaffold_211	147520	147551	.	0	+	147520	147551	0	0.580645	0.419355	14	3	10	4	0	0	31
scaffold_211	153483	153552	.	0	+	153483	153552	0	0.695652	0.304348	17	15	6	31	0	0	69
scaffold_211	153911	154057	.	0	+	153911	154057	0	0.589041	0.410959	48	38	22	38	0	0	146
scaffold_211	12071	12130	.	0	-	12071	12130	0	0.644068	0.355932	13	11	10	25	0	0	59
scaffold_211	23830	23851	.	0	-	23830	23851	0	0.619048	0.380952	4	3	5	9	0	0	21
scaffold_211	26384	26507	.	0	-	26384	26507	0	0.650406	0.349593	38	20	23	42	0	0	123
scaffold_211	38979	38982	.	0	-	38979	38982	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_211	55094	55101	.	0	-	55094	55101	0	0.571429	0.428571	2	1	2	2	0	0	7
scaffold_211	55304	55359	.	0	-	55304	55359	0	0.618182	0.381818	15	5	16	19	0	0	55
scaffold_211	78352	78371	.	0	-	78352	78371	0	0.578947	0.421053	6	3	5	5	0	0	19
scaffold_211	96898	96912	.	0	-	96898	96912	0	0.500000	0.500000	4	3	4	3	0	0	14
scaffold_211	107296	107301	.	0	-	107296	107301	0	0.800000	0.200000	2	0	1	2	0	0	5
scaffold_211	113375	113475	.	0	-	113375	113475	0	0.520000	0.480000	20	24	24	32	0	0	100
scaffold_211	113782	113850	.	0	-	113782	113850	0	0.588235	0.411765	16	15	13	24	0	0	68
scaffold_211	122256	122264	.	0	-	122256	122264	0	0.375000	0.625000	3	2	3	0	0	0	8
scaffold_211	123799	123886	.	0	-	123799	123886	0	0.643678	0.356322	29	18	13	27	0	0	87
scaffold_211	128046	128058	.	0	-	128046	128058	0	0.583333	0.416667	3	3	2	4	0	0	12
scaffold_211	136818	136860	.	0	-	136818	136860	0	0.595238	0.404762	16	6	11	9	0	0	42
scaffold_211	142215	142393	.	0	-	142215	142393	0	0.674157	0.325843	58	34	24	62	0	0	178
scaffold_212	50751	50755	.	0	+	50751	50755	0	0.750000	0.250000	2	0	1	1	0	0	4
scaffold_212	110526	110529	.	0	-	110526	110529	0	0.666667	0.333333	1	1	0	1	0	0	3
scaffold_2121	6956	6963	.	0	+	6956	6963	0	0.571429	0.428571	3	2	1	1	0	0	7
scaffold_213	42136	42215	.	0	+	42136	42215	0	0.582278	0.417722	27	17	16	19	0	0	79
scaffold_213	44931	45008	.	0	+	44931	45008	0	0.558442	0.441558	18	16	18	25	0	0	77
scaffold_213	49533	49544	.	0	+	49533	49544	0	0.545455	0.454545	3	2	3	3	0	0	11
scaffold_213	67646	67678	.	0	+	67646	67678	0	0.656250	0.343750	16	8	3	5	0	0	32
scaffold_213	67818	67819	.	0	+	67818	67819	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_213	82264	82269	.	0	+	82264	82269	0	0.600000	0.400000	2	0	2	1	0	0	5
scaffold_213	88225	88236	.	0	+	88225	88236	0	0.545455	0.454545	2	2	3	4	0	0	11
scaffold_213	138782	138784	.	0	+	138782	138784	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_213	144724	144732	.	0	+	144724	144732	0	0.625000	0.375000	3	2	1	2	0	0	8
scaffold_213	42009	42043	.	0	-	42009	42043	0	0.441176	0.558824	8	8	11	7	0	0	34
scaffold_213	72189	72217	.	0	-	72189	72217	0	0.535714	0.464286	9	5	8	6	0	0	28
scaffold_213	77873	77878	.	0	-	77873	77878	0	0.600000	0.400000	1	1	1	2	0	0	5
scaffold_213	87808	87840	.	0	-	87808	87840	0	0.687500	0.312500	10	6	4	12	0	0	32
scaffold_215	85518	85529	.	0	+	85518	85529	0	0.636364	0.363636	4	2	2	3	0	0	11
scaffold_215	93333	93342	.	0	+	93333	93342	0	0.666667	0.333333	2	1	2	4	0	0	9
scaffold_218	75222	75223	.	0	+	75222	75223	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_218	139954	139960	.	0	-	139954	139960	0	0.333333	0.666667	1	2	2	1	0	0	6
scaffold_219	35204	35220	.	0	+	35204	35220	0	0.750000	0.250000	5	2	2	7	0	0	16
scaffold_219	38468	38469	.	0	+	38468	38469	0	0.000000	1.000000	0	1	0	0	0	0	1
scaffold_219	44076	44094	.	0	+	44076	44094	0	0.444444	0.555556	4	6	4	4	0	0	18
scaffold_219	44225	44226	.	0	+	44225	44226	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_219	48577	48584	.	0	+	48577	48584	0	0.857143	0.142857	2	1	0	4	0	0	7
scaffold_219	33767	33768	.	0	-	33767	33768	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_219	34412	34441	.	0	-	34412	34441	0	0.620690	0.379310	5	3	8	13	0	0	29
scaffold_219	48222	48255	.	0	-	48222	48255	0	0.545455	0.454545	9	8	7	9	0	0	33
scaffold_219	54790	54843	.	0	-	54790	54843	0	0.547170	0.452830	12	17	7	17	0	0	53
scaffold_219	79503	79506	.	0	-	79503	79506	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_219	84419	84423	.	0	-	84419	84423	0	0.750000	0.250000	2	1	0	1	0	0	4
scaffold_2193	105	109	.	0	-	105	109	0	1.000000	0.000000	2	0	0	2	0	0	4
scaffold_22	115905	115906	.	0	+	115905	115906	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_22	305984	306043	.	0	+	305984	306043	0	0.559322	0.440678	13	12	14	20	0	0	59
scaffold_22	321492	321496	.	0	+	321492	321496	0	0.250000	0.750000	1	2	1	0	0	0	4
scaffold_22	326220	326280	.	0	+	326220	326280	0	0.483333	0.516667	11	11	20	18	0	0	60
scaffold_22	409579	409604	.	0	+	409579	409604	0	0.760000	0.240000	18	6	0	1	0	0	25
scaffold_22	1229768	1229792	.	0	+	1229768	1229792	0	0.500000	0.500000	7	5	7	5	0	0	24
scaffold_22	1338153	1338162	.	0	+	1338153	1338162	0	0.444444	0.555556	2	2	3	2	0	0	9
scaffold_22	18323	18358	.	0	-	18323	18358	0	0.542857	0.457143	1	6	10	18	0	0	35
scaffold_22	170820	170853	.	0	-	170820	170853	0	0.575758	0.424242	8	8	6	11	0	0	33
scaffold_22	209101	209106	.	0	-	209101	209106	0	0.400000	0.600000	2	2	1	0	0	0	5
scaffold_22	227924	227927	.	0	-	227924	227927	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_22	230083	230212	.	0	-	230083	230212	0	0.612403	0.387597	33	24	26	46	0	0	129
scaffold_22	316351	316378	.	0	-	316351	316378	0	0.481481	0.518519	5	5	9	8	0	0	27
scaffold_22	402715	402721	.	0	-	402715	402721	0	0.500000	0.500000	1	1	2	2	0	0	6
scaffold_22	408913	408915	.	0	-	408913	408915	0	0.000000	1.000000	0	1	1	0	0	0	2
scaffold_22	409444	409469	.	0	-	409444	409469	0	0.480000	0.520000	7	8	5	5	0	0	25
scaffold_22	950730	950738	.	0	-	950730	950738	0	0.625000	0.375000	2	1	2	3	0	0	8
scaffold_22	977937	977938	.	0	-	977937	977938	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_22	979037	979042	.	0	-	979037	979042	0	0.400000	0.600000	2	2	1	0	0	0	5
scaffold_220	50659	50675	.	0	+	50659	50675	0	0.687500	0.312500	7	2	3	4	0	0	16
scaffold_220	67688	67689	.	0	+	67688	67689	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_220	74142	74153	.	0	+	74142	74153	0	0.545455	0.454545	2	2	3	4	0	0	11
scaffold_220	74358	74386	.	0	+	74358	74386	0	0.428571	0.571429	6	10	6	6	0	0	28
scaffold_220	74510	74545	.	0	+	74510	74545	0	0.428571	0.571429	7	7	13	8	0	0	35
scaffold_220	74807	74809	.	0	+	74807	74809	0	0.500000	0.500000	0	0	1	1	0	0	2
scaffold_220	74984	75040	.	0	+	74984	75040	0	0.392857	0.607143	10	21	13	12	0	0	56
scaffold_220	75184	75251	.	0	+	75184	75251	0	0.388060	0.611940	14	28	13	12	0	0	67
scaffold_220	78708	78826	.	0	+	78708	78826	0	0.525424	0.474576	25	28	28	37	0	0	118
scaffold_220	80118	80181	.	0	+	80118	80181	0	0.444444	0.555556	13	19	16	15	0	0	63
scaffold_220	15173	15179	.	0	-	15173	15179	0	0.666667	0.333333	1	1	1	3	0	0	6
scaffold_220	44365	44368	.	0	-	44365	44368	0	0.333333	0.666667	0	1	1	1	0	0	3
scaffold_220	45539	45595	.	0	-	45539	45595	0	0.392857	0.607143	5	9	25	17	0	0	56
scaffold_220	49560	49561	.	0	-	49560	49561	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_220	61346	61380	.	0	-	61346	61380	0	0.558824	0.441176	5	8	7	14	0	0	34
scaffold_220	69447	69450	.	0	-	69447	69450	0	0.333333	0.666667	0	0	2	1	0	0	3
scaffold_220	69755	69858	.	0	-	69755	69858	0	0.436893	0.563107	20	25	33	25	0	0	103
scaffold_220	70254	70294	.	0	-	70254	70294	0	0.500000	0.500000	9	11	9	11	0	0	40
scaffold_220	82771	82778	.	0	-	82771	82778	0	0.285714	0.714286	0	2	3	2	0	0	7
scaffold_220	83373	83452	.	0	-	83373	83452	0	0.354430	0.645570	13	29	22	15	0	0	79
scaffold_220	83618	83619	.	0	-	83618	83619	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_220	83984	83997	.	0	-	83984	83997	0	0.307692	0.692308	3	3	6	1	0	0	13
scaffold_220	84403	84409	.	0	-	84403	84409	0	0.500000	0.500000	2	2	1	1	0	0	6
scaffold_221	72742	72763	.	0	+	72742	72763	0	0.714286	0.285714	5	3	3	10	0	0	21
scaffold_221	89767	89784	.	0	+	89767	89784	0	0.647059	0.352941	5	4	2	6	0	0	17
scaffold_221	90998	90999	.	0	+	90998	90999	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_221	89337	89358	.	0	-	89337	89358	0	0.476190	0.523810	5	7	4	5	0	0	21
scaffold_221	103079	103125	.	0	-	103079	103125	0	0.478261	0.521739	7	12	12	15	0	0	46
scaffold_223	3473	3528	.	0	+	3473	3528	0	0.600000	0.400000	15	6	16	18	0	0	55
scaffold_223	129952	129955	.	0	+	129952	129955	0	0.666667	0.333333	2	1	0	0	0	0	3
scaffold_223	6035	6036	.	0	-	6035	6036	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_223	12305	12360	.	0	-	12305	12360	0	0.454545	0.545455	12	15	15	13	0	0	55
scaffold_226	113395	113429	.	0	+	113395	113429	0	0.617647	0.382353	7	8	5	14	0	0	34
scaffold_226	117252	117260	.	0	+	117252	117260	0	0.500000	0.500000	1	2	2	3	0	0	8
scaffold_226	120221	120227	.	0	+	120221	120227	0	0.500000	0.500000	1	2	1	2	0	0	6
scaffold_226	33308	33312	.	0	-	33308	33312	0	1.000000	0.000000	2	0	0	2	0	0	4
scaffold_226	74038	74062	.	0	-	74038	74062	0	0.416667	0.583333	6	6	8	4	0	0	24
scaffold_227	10765	10806	.	0	+	10765	10806	0	0.634146	0.365854	8	9	6	18	0	0	41
scaffold_228	32577	32608	.	0	+	32577	32608	0	0.580645	0.419355	10	8	5	8	0	0	31
scaffold_228	35865	35866	.	0	+	35865	35866	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_228	54078	54079	.	0	+	54078	54079	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_229	10260	10263	.	0	-	10260	10263	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_2292	4671	4699	.	0	-	4671	4699	0	0.500000	0.500000	10	10	4	4	0	0	28
scaffold_23	64394	64401	.	0	+	64394	64401	0	0.571429	0.428571	1	1	2	3	0	0	7
scaffold_23	64723	64731	.	0	+	64723	64731	0	0.250000	0.750000	2	4	2	0	0	0	8
scaffold_23	64869	64899	.	0	+	64869	64899	0	0.500000	0.500000	6	9	6	9	0	0	30
scaffold_23	207891	207908	.	0	+	207891	207908	0	0.470588	0.529412	3	3	6	5	0	0	17
scaffold_23	217602	217661	.	0	+	217602	217661	0	0.610169	0.389830	12	10	13	24	0	0	59
scaffold_23	218360	218362	.	0	+	218360	218362	0	0.500000	0.500000	0	0	1	1	0	0	2
scaffold_23	271909	271911	.	0	+	271909	271911	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_23	272021	272109	.	0	+	272021	272109	0	0.443182	0.556818	22	31	18	17	0	0	88
scaffold_23	272244	272252	.	0	+	272244	272252	0	0.250000	0.750000	1	5	1	1	0	0	8
scaffold_23	286784	286869	.	0	+	286784	286869	0	0.494118	0.505882	28	20	23	14	0	0	85
scaffold_23	287014	287056	.	0	+	287014	287056	0	0.476190	0.523810	5	7	15	15	0	0	42
scaffold_23	289136	289140	.	0	+	289136	289140	0	0.250000	0.750000	1	1	2	0	0	0	4
scaffold_23	309875	309879	.	0	+	309875	309879	0	0.250000	0.750000	1	1	2	0	0	0	4
scaffold_23	310213	310248	.	0	+	310213	310248	0	0.400000	0.600000	9	11	10	5	0	0	35
scaffold_23	310374	310376	.	0	+	310374	310376	0	0.000000	1.000000	0	2	0	0	0	0	2
scaffold_23	311962	311966	.	0	+	311962	311966	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_23	312134	312138	.	0	+	312134	312138	0	0.250000	0.750000	0	2	1	1	0	0	4
scaffold_23	312318	312340	.	0	+	312318	312340	0	0.409091	0.590909	5	6	7	4	0	0	22
scaffold_23	312442	312477	.	0	+	312442	312477	0	0.342857	0.657143	5	14	9	7	0	0	35
scaffold_23	315421	315422	.	0	+	315421	315422	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	317580	317586	.	0	+	317580	317586	0	0.666667	0.333333	3	2	0	1	0	0	6
scaffold_23	318369	318370	.	0	+	318369	318370	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_23	319310	319311	.	0	+	319310	319311	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	319471	319500	.	0	+	319471	319500	0	0.379310	0.620690	2	11	7	9	0	0	29
scaffold_23	319678	319710	.	0	+	319678	319710	0	0.343750	0.656250	7	12	9	4	0	0	32
scaffold_23	319820	319822	.	0	+	319820	319822	0	0.000000	1.000000	0	1	1	0	0	0	2
scaffold_23	319985	319987	.	0	+	319985	319987	0	0.000000	1.000000	0	1	1	0	0	0	2
scaffold_23	321532	321536	.	0	+	321532	321536	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_23	321719	321820	.	0	+	321719	321820	0	0.405941	0.594059	22	39	21	19	0	0	101
scaffold_23	321968	321998	.	0	+	321968	321998	0	0.333333	0.666667	6	14	6	4	0	0	30
scaffold_23	322105	322148	.	0	+	322105	322148	0	0.465116	0.534884	8	12	11	12	0	0	43
scaffold_23	336784	336786	.	0	+	336784	336786	0	0.000000	1.000000	0	1	1	0	0	0	2
scaffold_23	337185	337191	.	0	+	337185	337191	0	0.333333	0.666667	2	1	3	0	0	0	6
scaffold_23	386565	386573	.	0	+	386565	386573	0	0.625000	0.375000	2	3	0	3	0	0	8
scaffold_23	393087	393096	.	0	+	393087	393096	0	0.666667	0.333333	3	3	0	3	0	0	9
scaffold_23	397077	397109	.	0	+	397077	397109	0	0.687500	0.312500	9	4	6	13	0	0	32
scaffold_23	443786	443791	.	0	+	443786	443791	0	0.800000	0.200000	1	0	1	3	0	0	5
scaffold_23	448880	448908	.	0	+	448880	448908	0	0.571429	0.428571	6	7	5	10	0	0	28
scaffold_23	454207	454264	.	0	+	454207	454264	0	0.614035	0.385965	22	13	9	13	0	0	57
scaffold_23	516988	516992	.	0	+	516988	516992	0	0.250000	0.750000	1	1	2	0	0	0	4
scaffold_23	594012	594013	.	0	+	594012	594013	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_23	604647	604651	.	0	+	604647	604651	0	0.750000	0.250000	2	1	0	1	0	0	4
scaffold_23	605186	605189	.	0	+	605186	605189	0	0.000000	1.000000	0	1	2	0	0	0	3
scaffold_23	617419	617421	.	0	+	617419	617421	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_23	620684	620691	.	0	+	620684	620691	0	0.571429	0.428571	2	3	0	2	0	0	7
scaffold_23	621185	621187	.	0	+	621185	621187	0	0.500000	0.500000	0	0	1	1	0	0	2
scaffold_23	627636	627638	.	0	+	627636	627638	0	1.000000	0.000000	1	0	0	1	0	0	2
scaffold_23	635216	635227	.	0	+	635216	635227	0	0.727273	0.272727	3	2	1	5	0	0	11
scaffold_23	660288	660290	.	0	+	660288	660290	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_23	689205	689208	.	0	+	689205	689208	0	0.666667	0.333333	2	0	1	0	0	0	3
scaffold_23	743073	743076	.	0	+	743073	743076	0	1.000000	0.000000	0	0	0	3	0	0	3
scaffold_23	743320	743323	.	0	+	743320	743323	0	0.333333	0.666667	0	0	2	1	0	0	3
scaffold_23	749075	749077	.	0	+	749075	749077	0	0.500000	0.500000	0	0	1	1	0	0	2
scaffold_23	789304	789309	.	0	+	789304	789309	0	0.600000	0.400000	1	2	0	2	0	0	5
scaffold_23	799067	799080	.	0	+	799067	799080	0	0.461538	0.538462	2	5	2	4	0	0	13
scaffold_23	841793	841842	.	0	+	841793	841842	0	0.448980	0.551020	15	16	11	7	0	0	49
scaffold_23	880467	880575	.	0	+	880467	880575	0	0.657407	0.342593	31	18	19	40	0	0	108
scaffold_23	887965	887985	.	0	+	887965	887985	0	0.600000	0.400000	8	4	4	4	0	0	20
scaffold_23	892129	892146	.	0	+	892129	892146	0	0.529412	0.470588	4	5	3	5	0	0	17
scaffold_23	892534	892535	.	0	+	892534	892535	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_23	892705	892714	.	0	+	892705	892714	0	0.555556	0.444444	4	0	4	1	0	0	9
scaffold_23	921957	921977	.	0	+	921957	921977	0	0.700000	0.300000	5	1	5	9	0	0	20
scaffold_23	922718	922719	.	0	+	922718	922719	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	927292	927295	.	0	+	927292	927295	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_23	932581	932594	.	0	+	932581	932594	0	0.538462	0.461538	4	3	3	3	0	0	13
scaffold_23	933095	933099	.	0	+	933095	933099	0	0.500000	0.500000	0	1	1	2	0	0	4
scaffold_23	1065767	1065770	.	0	+	1065767	1065770	0	0.666667	0.333333	2	1	0	0	0	0	3
scaffold_23	1070635	1070659	.	0	+	1070635	1070659	0	0.500000	0.500000	7	5	7	5	0	0	24
scaffold_23	1092270	1092283	.	0	+	1092270	1092283	0	0.615385	0.384615	0	4	1	8	0	0	13
scaffold_23	1094394	1094451	.	0	+	1094394	1094451	0	0.596491	0.403509	17	13	10	17	0	0	57
scaffold_23	1111518	1111535	.	0	+	1111518	1111535	0	0.588235	0.411765	8	1	6	2	0	0	17
scaffold_23	1182993	1182999	.	0	+	1182993	1182999	0	0.666667	0.333333	2	1	1	2	0	0	6
scaffold_23	1183226	1183228	.	0	+	1183226	1183228	0	0.000000	1.000000	0	2	0	0	0	0	2
scaffold_23	1188996	1188999	.	0	+	1188996	1188999	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_23	1247564	1247565	.	0	+	1247564	1247565	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	1331679	1331701	.	0	+	1331679	1331701	0	0.590909	0.409091	10	3	6	3	0	0	22
scaffold_23	1339926	1339957	.	0	+	1339926	1339957	0	0.516129	0.483871	5	7	8	11	0	0	31
scaffold_23	26425	26426	.	0	-	26425	26426	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	27950	27955	.	0	-	27950	27955	0	0.600000	0.400000	1	2	0	2	0	0	5
scaffold_23	31385	31388	.	0	-	31385	31388	0	0.666667	0.333333	1	1	0	1	0	0	3
scaffold_23	45301	45340	.	0	-	45301	45340	0	0.589744	0.410256	12	7	9	11	0	0	39
scaffold_23	80308	80309	.	0	-	80308	80309	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	80615	80740	.	0	-	80615	80740	0	0.376000	0.624000	25	45	33	22	0	0	125
scaffold_23	81558	81609	.	0	-	81558	81609	0	0.431373	0.568627	8	16	13	14	0	0	51
scaffold_23	84265	84266	.	0	-	84265	84266	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	110099	110100	.	0	-	110099	110100	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	172220	172221	.	0	-	172220	172221	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_23	181810	181819	.	0	-	181810	181819	0	0.666667	0.333333	2	1	2	4	0	0	9
scaffold_23	189540	189589	.	0	-	189540	189589	0	0.551020	0.448980	16	9	13	11	0	0	49
scaffold_23	190404	190409	.	0	-	190404	190409	0	0.600000	0.400000	1	2	0	2	0	0	5
scaffold_23	191560	191569	.	0	-	191560	191569	0	0.444444	0.555556	1	3	2	3	0	0	9
scaffold_23	193936	193940	.	0	-	193936	193940	0	0.500000	0.500000	2	2	0	0	0	0	4
scaffold_23	206893	206915	.	0	-	206893	206915	0	0.590909	0.409091	6	2	7	7	0	0	22
scaffold_23	212980	212987	.	0	-	212980	212987	0	0.714286	0.285714	2	1	1	3	0	0	7
scaffold_23	228054	228066	.	0	-	228054	228066	0	0.500000	0.500000	4	2	4	2	0	0	12
scaffold_23	228454	228455	.	0	-	228454	228455	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	249228	249230	.	0	-	249228	249230	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_23	274295	274299	.	0	-	274295	274299	0	0.500000	0.500000	1	0	2	1	0	0	4
scaffold_23	274730	274737	.	0	-	274730	274737	0	0.428571	0.571429	2	1	3	1	0	0	7
scaffold_23	277203	277255	.	0	-	277203	277255	0	0.461538	0.538462	14	13	15	10	0	0	52
scaffold_23	277486	277492	.	0	-	277486	277492	0	0.666667	0.333333	3	2	0	1	0	0	6
scaffold_23	279068	279072	.	0	-	279068	279072	0	0.250000	0.750000	0	1	2	1	0	0	4
scaffold_23	281686	281689	.	0	-	281686	281689	0	1.000000	0.000000	1	0	0	2	0	0	3
scaffold_23	282693	282697	.	0	-	282693	282697	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_23	283854	284059	.	0	-	283854	284059	0	0.458537	0.541463	46	71	40	48	0	0	205
scaffold_23	284162	284179	.	0	-	284162	284179	0	0.411765	0.588235	2	4	6	5	0	0	17
scaffold_23	284321	284329	.	0	-	284321	284329	0	0.500000	0.500000	4	3	1	0	0	0	8
scaffold_23	292525	292562	.	0	-	292525	292562	0	0.567568	0.432432	5	8	8	16	0	0	37
scaffold_23	330617	330623	.	0	-	330617	330623	0	0.333333	0.666667	1	3	1	1	0	0	6
scaffold_23	330844	330873	.	0	-	330844	330873	0	0.379310	0.620690	7	14	4	4	0	0	29
scaffold_23	331084	331086	.	0	-	331084	331086	0	1.000000	0.000000	1	0	0	1	0	0	2
scaffold_23	332121	332122	.	0	-	332121	332122	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	332581	332617	.	0	-	332581	332617	0	0.333333	0.666667	4	14	10	8	0	0	36
scaffold_23	332754	332760	.	0	-	332754	332760	0	0.666667	0.333333	2	1	1	2	0	0	6
scaffold_23	333757	333839	.	0	-	333757	333839	0	0.426829	0.573171	19	25	22	16	0	0	82
scaffold_23	333945	333946	.	0	-	333945	333946	0	0.000000	1.000000	0	1	0	0	0	0	1
scaffold_23	334123	334228	.	0	-	334123	334228	0	0.390476	0.609524	21	44	20	20	0	0	105
scaffold_23	334364	334370	.	0	-	334364	334370	0	0.666667	0.333333	2	1	1	2	0	0	6
scaffold_23	335504	335507	.	0	-	335504	335507	0	0.000000	1.000000	0	1	2	0	0	0	3
scaffold_23	335929	335935	.	0	-	335929	335935	0	0.666667	0.333333	3	2	0	1	0	0	6
scaffold_23	336106	336108	.	0	-	336106	336108	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_23	360274	360277	.	0	-	360274	360277	0	0.000000	1.000000	0	2	1	0	0	0	3
scaffold_23	389538	389539	.	0	-	389538	389539	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	390760	390764	.	0	-	390760	390764	0	0.000000	1.000000	0	2	2	0	0	0	4
scaffold_23	391347	391350	.	0	-	391347	391350	0	1.000000	0.000000	2	0	0	1	0	0	3
scaffold_23	419725	419812	.	0	-	419725	419812	0	0.505747	0.494253	17	23	20	27	0	0	87
scaffold_23	423615	423616	.	0	-	423615	423616	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	427790	427791	.	0	-	427790	427791	0	0.000000	1.000000	0	1	0	0	0	0	1
scaffold_23	431211	431219	.	0	-	431211	431219	0	0.500000	0.500000	3	1	3	1	0	0	8
scaffold_23	431589	431594	.	0	-	431589	431594	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_23	462228	462234	.	0	-	462228	462234	0	0.500000	0.500000	3	2	1	0	0	0	6
scaffold_23	546228	546229	.	0	-	546228	546229	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_23	546888	546895	.	0	-	546888	546895	0	0.571429	0.428571	2	1	2	2	0	0	7
scaffold_23	557764	557767	.	0	-	557764	557767	0	0.666667	0.333333	2	1	0	0	0	0	3
scaffold_23	558129	558238	.	0	-	558129	558238	0	0.495413	0.504587	22	31	24	32	0	0	109
scaffold_23	562724	562733	.	0	-	562724	562733	0	0.444444	0.555556	2	3	2	2	0	0	9
scaffold_23	573520	573565	.	0	-	573520	573565	0	0.577778	0.422222	11	10	9	15	0	0	45
scaffold_23	575845	575848	.	0	-	575845	575848	0	0.666667	0.333333	1	1	0	1	0	0	3
scaffold_23	577963	577965	.	0	-	577963	577965	0	0.500000	0.500000	0	0	1	1	0	0	2
scaffold_23	578123	578206	.	0	-	578123	578206	0	0.445783	0.554217	23	27	19	14	0	0	83
scaffold_23	578647	578650	.	0	-	578647	578650	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_23	581454	581515	.	0	-	581454	581515	0	0.524590	0.475410	19	12	17	13	0	0	61
scaffold_23	581633	581642	.	0	-	581633	581642	0	0.444444	0.555556	2	4	1	2	0	0	9
scaffold_23	584375	584400	.	0	-	584375	584400	0	0.440000	0.560000	3	5	9	8	0	0	25
scaffold_23	632234	632410	.	0	-	632234	632410	0	0.448864	0.551136	61	43	54	18	0	0	176
scaffold_23	632543	632595	.	0	-	632543	632595	0	0.461538	0.538462	19	12	16	5	0	0	52
scaffold_23	632756	632807	.	0	-	632756	632807	0	0.450980	0.549020	13	10	18	10	0	0	51
scaffold_23	632992	633072	.	0	-	632992	633072	0	0.562500	0.437500	30	14	21	15	0	0	80
scaffold_23	663775	663862	.	0	-	663775	663862	0	0.540230	0.459770	18	14	26	29	0	0	87
