consensus.cluster chr start end strand tpm
4757 scaffold_213 72189 72329 - 195.545766439533
4758 scaffold_213 77873 77878 - 11.8208005644447
4759 scaffold_213 87800 87840 - 20.136965521635
4760 scaffold_213 109417 109421 - 10.6910329789423
4761 scaffold_213 112267 112308 - 21.7449767040081
4762 scaffold_218 75222 75223 + 16.3673729763747
4763 scaffold_218 139954 139962 - 237.797097879777
4764 scaffold_219 28030 28046 + 18.3057355323619
4765 scaffold_219 35190 35222 + 24.4067867059725
4766 scaffold_219 38468 38469 + 5.23582674470518
4767 scaffold_219 44064 44098 + 100.200217088576
4768 scaffold_219 44217 44230 + 21.837626583523
4769 scaffold_219 48557 48610 + 141.238594466885
4770 scaffold_219 33767 33768 - 7.27081643006218
4771 scaffold_219 34412 34501 - 90.4039035678037
4772 scaffold_219 48154 48256 - 385.036686770753
4773 scaffold_219 54790 54846 - 86.9363442473471
4774 scaffold_219 79495 79506 - 39.1471666900454
4775 scaffold_219 84419 84423 - 123.331634937094
4776 scaffold_22 115889 115935 + 80.7989217416932
4777 scaffold_22 305984 306049 + 429.919280000914
4778 scaffold_22 321490 321496 + 54.257489151656
4779 scaffold_22 326215 326280 + 941.168605718417
4780 scaffold_22 409579 409604 + 221.376063526666
4781 scaffold_22 981347 981355 + 5.03672904395067
4782 scaffold_22 1229763 1229801 + 182.912060779182
4783 scaffold_22 1338150 1338162 + 76.8259813154615
4784 scaffold_22 18323 18358 - 202.652228683723
4785 scaffold_22 170820 170897 - 312.623802977039
4786 scaffold_22 209101 209107 - 310.69436185067
4787 scaffold_22 227924 227927 - 118.16958602969
4788 scaffold_22 230045 230212 - 5473.46879539794
4789 scaffold_22 316351 316378 - 342.075586199839
4790 scaffold_22 402715 402721 - 113.297469969603
4791 scaffold_22 408913 408915 - 5.25042508249226
4792 scaffold_22 409439 409473 - 171.960456602688
4793 scaffold_22 950730 950738 - 6.86594049248987
4794 scaffold_22 977927 977938 - 61.3672291145153
4795 scaffold_22 979037 979042 - 1912.76735638537
4796 scaffold_220 50659 50675 + 2152.02641373781
4797 scaffold_220 67688 67689 + 116.378455649889
4798 scaffold_220 74142 74153 + 14922.872518349
4799 scaffold_220 74358 74386 + 2147.99953884236
4800 scaffold_220 74510 74545 + 142.206120105763
4801 scaffold_220 74807 74809 + 81.5325235820572
4802 scaffold_220 74983 75040 + 122.002528970165
4803 scaffold_220 75184 75294 + 501.763472142366
4804 scaffold_220 78706 78826 + 871.054901838624
4805 scaffold_220 80118 80195 + 154.548939652756
4806 scaffold_220 44365 44368 - 283.262748125892
4807 scaffold_220 45539 45595 - 511.940123230874
4808 scaffold_220 49550 49561 - 54.9573099171499
4809 scaffold_220 61329 61380 - 523.594350225852
4810 scaffold_220 69294 69298 - 10.4702755279032
4811 scaffold_220 69441 69450 - 155.410850200905
4812 scaffold_220 69755 69858 - 835.869745009381
4813 scaffold_220 70239 70296 - 9310.86827258104
4814 scaffold_220 82771 82778 - 29.9405921369998
4815 scaffold_220 83007 83022 - 11.7091505302832
4816 scaffold_220 83371 83452 - 1506.5886124424
4817 scaffold_220 83612 83635 - 57.224084157129
4818 scaffold_220 83981 84018 - 37.102293210584
4819 scaffold_220 84403 84416 - 5479.58231476487
4820 scaffold_221 72742 72787 + 254.539114600848
4821 scaffold_221 89756 89784 + 96.5112321420077
4822 scaffold_221 90998 90999 + 32.0900110528492
4823 scaffold_221 92587 92589 + 15.6791306515039
4824 scaffold_221 89279 89363 - 442.836954148368
4825 scaffold_221 89455 89467 - 5.06605257512518
4826 scaffold_221 103074 103125 - 94.8250159430608
4827 scaffold_223 3471 3548 + 790.168551160577
4828 scaffold_223 129952 129958 + 241.022103238159
4829 scaffold_223 6032 6037 - 118.583482792279
4830 scaffold_223 12298 12376 - 219.477940354418
4831 scaffold_226 113395 113430 + 135.168564442026
4832 scaffold_226 117245 117262 + 10828.3499195923
4833 scaffold_226 120221 120227 + 1422.67446745646
4834 scaffold_226 33308 33312 - 42.378922660429
4835 scaffold_226 74034 74062 - 382.905734964192
4836 scaffold_227 10760 10808 + 281.565265790519
4837 scaffold_228 32577 32608 + 617.661163435213
4838 scaffold_228 35865 35879 + 28.7490924280544
4839 scaffold_228 54077 54079 + 190.32504218064
4840 scaffold_229 10256 10263 - 17.5139028111198
4841 scaffold_2292 4671 4699 - 265.348769639608
4842 scaffold_23 64394 64401 + 557.684615150559
4843 scaffold_23 64723 64742 + 33.0100910998929
4844 scaffold_23 64869 64929 + 334.913466289352
4845 scaffold_23 207887 207918 + 213.206727269494
4846 scaffold_23 217601 217661 + 1581.91160953896
4847 scaffold_23 218360 218364 + 29.5004324056809
4848 scaffold_23 271909 271911 + 105.712780443856
4849 scaffold_23 272021 272109 + 2097.04898568723
4850 scaffold_23 272244 272255 + 495.900020229648
4851 scaffold_23 286784 286900 + 777.364646486246
4852 scaffold_23 287014 287073 + 103.513891074192
4853 scaffold_23 289136 289161 + 77.7091050593025
4854 scaffold_23 297856 297866 + 6.64056074938217
4855 scaffold_23 309873 309880 + 5425.46085952735
4856 scaffold_23 310213 310248 + 120.866877260467
4857 scaffold_23 310374 310382 + 90.850869031346
4858 scaffold_23 311962 311966 + 290.119393042803
4859 scaffold_23 312134 312138 + 9.5842580214456
4860 scaffold_23 312318 312477 + 652.08704348855
4861 scaffold_23 315420 315425 + 454.445862809489
4862 scaffold_23 317578 317586 + 3243.69091582178
4863 scaffold_23 318369 318381 + 160.351322619184
4864 scaffold_23 319310 319314 + 48.9587508267392
4865 scaffold_23 319471 319503 + 51.2981872227816
4866 scaffold_23 319678 319710 + 769.684544426429
4867 scaffold_23 319820 319822 + 33.5153631958987
4868 scaffold_23 319985 319987 + 1060.43755993604
4869 scaffold_23 321532 321537 + 10948.360426585
4870 scaffold_23 321708 321829 + 494.767657597351
4871 scaffold_23 321968 322003 + 402.04174416531
4872 scaffold_23 322105 322148 + 731.744666000212
4873 scaffold_23 336784 336786 + 339.109418072042
4874 scaffold_23 337185 337191 + 10.2832018539136
4875 scaffold_23 386565 386573 + 4263.8186453734
4876 scaffold_23 393087 393098 + 3240.21149050197
4877 scaffold_23 397077 397164 + 225.530805376916
4878 scaffold_23 443784 443791 + 780.848231690344
4879 scaffold_23 443935 443952 + 5.05167596621531
4880 scaffold_23 444674 444683 + 5.81708141564187
4881 scaffold_23 448880 448918 + 127.023510954177
4882 scaffold_23 454199 454264 + 222.607873906479
4883 scaffold_23 516988 516992 + 112.058003841065
4884 scaffold_23 594012 594016 + 12.2738603427841
4885 scaffold_23 604647 604651 + 188.438632238875
4886 scaffold_23 605186 605192 + 5.28786649459068
4887 scaffold_23 617419 617421 + 188.817587019042
4888 scaffold_23 620684 620691 + 2430.33760433605
4889 scaffold_23 621170 621187 + 14.7702204067237
4890 scaffold_23 627636 627638 + 131.328395296494
4891 scaffold_23 635216 635227 + 25.5468224806942
4892 scaffold_23 660287 660293 + 160.036588635327
4893 scaffold_23 689205 689211 + 23.5334668716143
4894 scaffold_23 743072 743076 + 84.8759609574817
4895 scaffold_23 743320 743341 + 441.555509707827
4896 scaffold_23 749047 749102 + 128.908688563672
4897 scaffold_23 789304 789309 + 121.022499890496
4898 scaffold_23 799067 799084 + 775.237292511657
4899 scaffold_23 841793 841880 + 593.672304771438
4900 scaffold_23 880453 880578 + 127.069086872188
4901 scaffold_23 887936 887991 + 90.1558031545275
4902 scaffold_23 892129 892161 + 326.432098284761
4903 scaffold_23 892534 892535 + 5.55776997953178
4904 scaffold_23 892705 892714 + 80.5373492092308
4905 scaffold_23 917730 917736 + 5.25019031939908
4906 scaffold_23 921957 921981 + 214.766058721589
4907 scaffold_23 922717 922719 + 178.494066724407
4908 scaffold_23 927289 927295 + 23.6176473686029
4909 scaffold_23 932579 932594 + 487.030381375286
4910 scaffold_23 933094 933099 + 46.2360910688441
4911 scaffold_23 1065767 1065770 + 5.35783814598593
4912 scaffold_23 1070635 1070659 + 595.578967127974
4913 scaffold_23 1092270 1092290 + 118.842862651501
4914 scaffold_23 1094394 1094470 + 629.471368573774
4915 scaffold_23 1111516 1111535 + 98.8376520210194
4916 scaffold_23 1182992 1183030 + 1692.06465270961
4917 scaffold_23 1183226 1183228 + 6.21451099030911
4918 scaffold_23 1188988 1188999 + 46.7171027614341
4919 scaffold_23 1247564 1247565 + 5.89504299650931
4920 scaffold_23 1331659 1331706 + 134.504637282327
4921 scaffold_23 1339926 1339969 + 87.7623214797917
4922 scaffold_23 26425 26426 - 6.76826384071645
4923 scaffold_23 27944 27956 - 726.069711219746
4924 scaffold_23 31385 31388 - 181.328869068316
4925 scaffold_23 45301 45344 - 406.667451705545
4926 scaffold_23 80305 80309 - 13.9999411177902
4927 scaffold_23 80615 80751 - 308.989430428893
4928 scaffold_23 81555 81610 - 703.317689323037
4929 scaffold_23 84265 84273 - 46.1939828435625
4930 scaffold_23 110099 110102 - 34.2062841433246
4931 scaffold_23 172220 172221 - 48.3422472241567
4932 scaffold_23 181810 181819 - 199.704137382314
4933 scaffold_23 189532 189589 - 707.438349008665
4934 scaffold_23 190404 190410 - 231.752532110772
4935 scaffold_23 191560 191569 - 9296.86251674541
4936 scaffold_23 193933 193940 - 216.628124869366
4937 scaffold_23 206875 206924 - 91.101965905685
4938 scaffold_23 212980 212987 - 267.492564789675
4939 scaffold_23 228050 228089 - 289.670069130053
4940 scaffold_23 228451 228455 - 7.15137311471926
4941 scaffold_23 238217 238220 - 6.5128576580479
4942 scaffold_23 249228 249230 - 30.3687289059445
4943 scaffold_23 274295 274299 - 33.4572797624541
4944 scaffold_23 274730 274738 - 2493.09126230063
4945 scaffold_23 277203 277274 - 16.856808056124
4946 scaffold_23 277483 277492 - 397.162425184443
4947 scaffold_23 279068 279072 - 51.0136194600157
4948 scaffold_23 281683 281689 - 23.2792441278763
4949 scaffold_23 282691 282698 - 594.488799850991
4950 scaffold_23 283854 284059 - 790.576692009129
4951 scaffold_23 284162 284194 - 33.4724461255852
4952 scaffold_23 284319 284329 - 30361.7413339125
4953 scaffold_23 292525 292615 - 348.365534144235
4954 scaffold_23 330615 330623 - 43.2831342322592
4955 scaffold_23 330843 330873 - 421.858226123663
4956 scaffold_23 331082 331086 - 80.269014334264
4957 scaffold_23 332121 332122 - 11.069528928048
4958 scaffold_23 332581 332626 - 180.817759858383
4959 scaffold_23 332754 332760 - 3247.31162336551
4960 scaffold_23 333757 333839 - 40.3661045102205
4961 scaffold_23 333945 333946 - 5.12821651115797
4962 scaffold_23 334123 334234 - 178.906322324743
4963 scaffold_23 334363 334371 - 7503.92121387453
4964 scaffold_23 335504 335508 - 8.70294693901382
4965 scaffold_23 335928 335953 - 173.828899842273
4966 scaffold_23 336104 336108 - 14.0685574357271
4967 scaffold_23 360274 360279 - 85.4644021417635
4968 scaffold_23 389538 389541 - 131.087359579503
4969 scaffold_23 390759 390764 - 41.4264240414877
4970 scaffold_23 391344 391350 - 1401.58726342461
4971 scaffold_23 419720 419812 - 384.60582421568
4972 scaffold_23 423614 423616 - 37.6688505541681
4973 scaffold_23 427788 427791 - 32.5487063510585
4974 scaffold_23 431211 431219 - 325.940380973281
4975 scaffold_23 431587 431596 - 47.1784856453449
4976 scaffold_23 462228 462234 - 1334.79868417139
4977 scaffold_23 546225 546229 - 18.018679136294
4978 scaffold_23 546888 546895 - 2147.05939621724
4979 scaffold_23 558124 558239 - 169.080792123478
4980 scaffold_23 562724 562734 - 113.945435279962
4981 scaffold_23 573520 573581 - 877.276997294219
4982 scaffold_23 575839 575848 - 177.889942867188
4983 scaffold_23 577963 577965 - 16.6309249451229
4984 scaffold_23 578119 578206 - 58.7793138789174
4985 scaffold_23 578647 578668 - 67.250229377348
4986 scaffold_23 581453 581515 - 413.737364339337
4987 scaffold_23 581623 581642 - 637.339667502734
4988 scaffold_23 584375 584400 - 484.828501103631
4989 scaffold_23 632234 632422 - 79.6574349754259
4990 scaffold_23 632543 632595 - 103.933439682591
4991 scaffold_23 632754 632807 - 315.262581925474
4992 scaffold_23 632992 633072 - 5657.10249246045
4993 scaffold_23 657601 657646 - 38.2944915148583
4994 scaffold_23 663766 663862 - 3032.66155669608
4995 scaffold_23 669130 669265 - 22.8045306682562
4996 scaffold_23 673516 673518 - 10.4579316462286
4997 scaffold_23 679488 679507 - 173.644007488227
4998 scaffold_23 737511 737537 - 290.512888034859
4999 scaffold_23 742173 742176 - 174.222787668581
5000 scaffold_23 747751 747754 - 5.23582674470517
5001 scaffold_23 839138 839232 - 1220.23986589466
5002 scaffold_23 841249 841252 - 119.693477723935
5003 scaffold_23 841486 841531 - 170.847963006269
5004 scaffold_23 850930 850934 - 137.115054988248
5005 scaffold_23 855857 855894 - 316.975278553577
5006 scaffold_23 862570 862571 - 69.3938731643896
5007 scaffold_23 865349 865366 - 33.0552053418307
5008 scaffold_23 865553 865558 - 310.50910725051
5009 scaffold_23 876201 876228 - 24.1879511890882
5010 scaffold_23 876712 876755 - 54.3962405466042
5011 scaffold_23 880012 880032 - 33.5480465158544
5012 scaffold_23 895555 895651 - 641.60079779766
5013 scaffold_23 909369 909384 - 223.959339706856
5014 scaffold_23 1004262 1004277 - 215.830311490075
5015 scaffold_23 1030624 1030642 - 938.970657067504
5016 scaffold_23 1036174 1036244 - 161.19043816098
5017 scaffold_23 1044336 1044369 - 359.37485674395
5018 scaffold_23 1049826 1049828 - 5.81708141564187
5019 scaffold_23 1050182 1050187 - 249.334297078896
5020 scaffold_23 1050445 1050539 - 470.327878171926
5021 scaffold_23 1090461 1090469 - 24.2979371950306
5022 scaffold_23 1118029 1118046 - 19.3393973953696
5023 scaffold_23 1118812 1118854 - 230.416812740813
5024 scaffold_23 1134011 1134019 - 542.243151403641
5025 scaffold_23 1143086 1143177 - 308.268131176366
5026 scaffold_23 1177832 1177894 - 612.07846357043
5027 scaffold_23 1335208 1335303 - 252.301515176975
5028 scaffold_23 1335711 1335752 - 6963.73488907073
5029 scaffold_230 67497 67556 + 3394.22705527272
5030 scaffold_230 67716 67717 + 17.197237959861
5031 scaffold_230 68029 68192 + 265.276679734729
5032 scaffold_230 68377 68381 + 34.3672527362455
5033 scaffold_230 68818 68821 + 17.6204866035895
5034 scaffold_230 68963 68995 + 62.9506168891528
5035 scaffold_230 70753 70775 + 231.388905721121
5036 scaffold_230 72086 72096 + 74.6502800302127
5037 scaffold_230 79503 79599 + 2657.17051959973
5038 scaffold_230 119763 119777 + 46.9877103395977
5039 scaffold_230 130809 130842 + 269.230516607451
5040 scaffold_230 115446 115541 - 155.714361308966
5041 scaffold_230 117230 117276 - 298.615556156997
5042 scaffold_230 118880 119073 - 613.569296301698
5043 scaffold_230 119422 119532 - 1894.65374930855
5044 scaffold_230 124327 124363 - 32.7371515206208
5045 scaffold_230 129268 129353 - 1263.722521135
5046 scaffold_231 73026 73038 + 5.43449276240702
5047 scaffold_231 47099 47110 - 42.4792369160009
5048 scaffold_2316 231 241 + 81.9109515594091
5049 scaffold_232 45110 45111 + 22.9096151450151
5050 scaffold_232 113645 113667 - 74.4105111901735
5051 scaffold_2329 1215 1225 - 139.223534332852
5052 scaffold_235 23400 23481 + 234.703871050462
5053 scaffold_235 22480 22526 - 199.028237599738
5054 scaffold_235 22806 22839 - 36.6530633378338
5055 scaffold_235 25991 25999 - 73.6607806339669
5056 scaffold_236 19257 19258 - 36.6353231134343
5057 scaffold_236 27932 27939 - 1797.08633052135
5058 scaffold_236 54493 54500 - 215.703058852558
5059 scaffold_237 26491 26495 - 57.3328574441075
5060 scaffold_237 78262 78336 - 280.512600324196
5061 scaffold_238 24014 24140 + 9833.83374289415
5062 scaffold_238 24888 24924 + 15.9131751981052
5063 scaffold_238 25215 25297 + 691.113030892807
5064 scaffold_238 27399 27515 + 53.108955447276
5065 scaffold_238 27672 27689 + 51.1866505437186
5066 scaffold_238 29479 29483 + 42.0323171616589
5067 scaffold_238 29897 29933 + 22.7686322940605
5068 scaffold_238 55184 55187 + 5.78592402546021
5069 scaffold_238 39669 39678 - 10.6512378433855
5070 scaffold_238 43084 43092 - 39.8081948194949
5071 scaffold_24 10645 10688 + 140.125181754997
5072 scaffold_24 17178 17194 + 388.116866655523
5073 scaffold_24 34899 34907 + 28.7886851141969
5074 scaffold_24 85710 85747 + 128.550946364862
5075 scaffold_24 92834 92925 + 1496.85133740775
5076 scaffold_24 106283 106287 + 43.0746186467153
5077 scaffold_24 169488 169491 + 9.69442190674958
5078 scaffold_24 186416 186423 + 42.5900360802865
5079 scaffold_24 212356 212364 + 285.749503593165
5080 scaffold_24 302212 302248 + 65.3394700676796
5081 scaffold_24 320536 320563 + 19.966634219868
5082 scaffold_24 356918 356969 + 628.163126262793
5083 scaffold_24 360614 360680 + 281.791699480633
5084 scaffold_24 369980 370010 + 371.99088725687
5085 scaffold_24 395983 396036 + 120.861772689648
5086 scaffold_24 396359 396371 + 7.49114420067013
5087 scaffold_24 399481 399567 + 7429.53282214497
5088 scaffold_24 400100 400154 + 67.7660580242405
5089 scaffold_24 402783 402841 + 82.6454527079048
5090 scaffold_24 403948 403950 + 161.783326312038
5091 scaffold_24 405326 405329 + 93.0625764103521
5092 scaffold_24 427990 428006 + 2082.94882070409
5093 scaffold_24 428165 428173 + 240.925262350362
5094 scaffold_24 441085 441086 + 152.740511383715
5095 scaffold_24 444359 444368 + 5.1081236533709
5096 scaffold_24 456323 456332 + 765.472884853297
5097 scaffold_24 554347 554373 + 189.69012022298
5098 scaffold_24 558406 558415 + 11.5151682070316
5099 scaffold_24 579916 579946 + 228.731464878031
5100 scaffold_24 600846 600939 + 299.843032657291
5101 scaffold_24 601110 601117 + 47.173420201257
5102 scaffold_24 604410 604413 + 10.9629034052534
5103 scaffold_24 605994 606015 + 93.9253734119281
5104 scaffold_24 607300 607305 + 40.2396222985685
5105 scaffold_24 635595 635630 + 237.115121753807
5106 scaffold_24 661454 661475 + 193.031399628315
5107 scaffold_24 663017 663018 + 15.9595552899149
5108 scaffold_24 672783 672880 + 545.297205854066
5109 scaffold_24 678642 678650 + 1272.65348564968
5110 scaffold_24 681519 681605 + 84.1460409597382
5111 scaffold_24 683143 683158 + 16.6695494760337
5112 scaffold_24 690098 690116 + 94.8052630209793
5113 scaffold_24 706110 706141 + 87.7673914842054
5114 scaffold_24 721663 721690 + 36.5057873972127
5115 scaffold_24 732856 733023 + 2853.49913887373
5116 scaffold_24 733487 733490 + 36.8748429860425
5117 scaffold_24 733969 733971 + 5.66400032575656
5118 scaffold_24 734372 734422 + 250.01557382359
5119 scaffold_24 757901 757932 + 219.284926057295
5120 scaffold_24 767791 767836 + 213.820231740731
5121 scaffold_24 769691 769742 + 257.622392326646
5122 scaffold_24 800509 800547 + 436.318402606013
5123 scaffold_24 824184 824223 + 174.162981300792
5124 scaffold_24 875676 875725 + 2555.92515074346
5125 scaffold_24 886806 886830 + 56.5516240348558
5126 scaffold_24 986775 986898 + 286.735607344171
5127 scaffold_24 1013377 1013469 + 850.760601425926
5128 scaffold_24 1037012 1037019 + 45.6997922345645
5129 scaffold_24 1069050 1069053 + 127.69396222879
5130 scaffold_24 1077284 1077296 + 84.8922966199901
5131 scaffold_24 1089749 1089790 + 141.640171780519
5132 scaffold_24 1139171 1139237 + 9204.07838056376
5133 scaffold_24 1139643 1139734 + 65.7395902465345
5134 scaffold_24 1153560 1153580 + 5.17770260928671
5135 scaffold_24 1187074 1187079 + 77.9074307096277
5136 scaffold_24 1195042 1195046 + 125.793685525674
5137 scaffold_24 1201891 1201899 + 2216.04250578369
5138 scaffold_24 1202515 1202536 + 6.53981332425251
5139 scaffold_24 1207564 1207603 + 13687.4187501231
5140 scaffold_24 1207793 1207831 + 42.4906144410197
5141 scaffold_24 1208217 1208304 + 155.098944295112
5142 scaffold_24 1209990 1210017 + 116.676895864966
5143 scaffold_24 1263926 1263979 + 110.623841567023
5144 scaffold_24 1268047 1268072 + 200.452246060089
5145 scaffold_24 1273664 1273673 + 121.980553085578
5146 scaffold_24 1273851 1273854 + 6.25745147537935
5147 scaffold_24 1274356 1274412 + 158.177502432351
5148 scaffold_24 1288409 1288569 + 389.92043697221
5149 scaffold_24 1288843 1288845 + 6.63192337107297
5150 scaffold_24 1292237 1292295 + 74.7931307821774
5151 scaffold_24 1295874 1295936 + 41629.5424131383
5152 scaffold_24 1296066 1296113 + 516.586401193949
5153 scaffold_24 1296288 1296326 + 47.2216751412361
5154 scaffold_24 1296536 1296538 + 5.43437869092859
5155 scaffold_24 1296774 1296918 + 826.621845334792
5156 scaffold_24 8139 8201 - 403.999309186793
5157 scaffold_24 15279 15314 - 246.267254391101
5158 scaffold_24 20340 20475 - 272.419974304922
5159 scaffold_24 20763 20865 - 1844.31710063641
5160 scaffold_24 31739 31754 - 20.2216406287776
5161 scaffold_24 34408 34433 - 120.693300322438
5162 scaffold_24 41112 41165 - 68.7365839688344
5163 scaffold_24 78012 78043 - 236.689185196147
5164 scaffold_24 134427 134484 - 35.7994059560082
5165 scaffold_24 168704 168708 - 21.2852534552299
5166 scaffold_24 191349 191371 - 131.988937286111
5167 scaffold_24 283691 283693 - 133.667808907508
5168 scaffold_24 356899 356915 - 29.1049791578042
5169 scaffold_24 360357 360387 - 146.211909069308
5170 scaffold_24 409173 409316 - 413.721786190141
5171 scaffold_24 475463 475464 - 7.27081643006218
5172 scaffold_24 499394 499418 - 319.286886187102
5173 scaffold_24 509890 509954 - 1222.89707262377
5174 scaffold_24 557459 557471 - 16.4376232878873
5175 scaffold_24 557760 557782 - 87.8020899278906
5176 scaffold_24 558116 558181 - 6737.70265881051
5177 scaffold_24 579040 579116 - 769.319565202856
5178 scaffold_24 588999 589044 - 77.1107713323306
5179 scaffold_24 590525 590527 - 57.0216655363055
5180 scaffold_24 593900 593935 - 908.366383699541
5181 scaffold_24 647053 647096 - 124.508665779801
5182 scaffold_24 656449 656455 - 40.999661325054
5183 scaffold_24 702076 702082 - 165.149014238228
5184 scaffold_24 703557 703558 - 15.1056407117578
5185 scaffold_24 713065 713132 - 603.709334482247
5186 scaffold_24 715748 715767 - 29.7099511133258
5187 scaffold_24 731640 731646 - 249.645935934116
5188 scaffold_24 757510 757532 - 81.7675407321039
5189 scaffold_24 762811 762813 - 61.5494101812465
5190 scaffold_24 767721 767743 - 141.196332307873
5191 scaffold_24 812890 812897 - 11.3722044099885
5192 scaffold_24 832463 832467 - 37.1999180417503
5193 scaffold_24 843696 843730 - 424.549803934107
5194 scaffold_24 861505 861506 - 15.8669306106412
5195 scaffold_24 864307 864309 - 5.62211251814888
5196 scaffold_24 864518 864520 - 22.4357019641558
5197 scaffold_24 866661 866669 - 48.5335317189919
5198 scaffold_24 871907 871915 - 353.697243156319
5199 scaffold_24 873168 873194 - 11.1283135594252
5200 scaffold_24 929439 929445 - 6.05901369171849
5201 scaffold_24 952607 952618 - 49.6083239771279
5202 scaffold_24 962896 962932 - 116.689291139116
5203 scaffold_24 992124 992156 - 326.718439180651
5204 scaffold_24 995644 995648 - 365.714586946554
5205 scaffold_24 996613 996626 - 10.0966303102847
5206 scaffold_24 1010597 1010636 - 200.544727974367
5207 scaffold_24 1016450 1016466 - 74.4311366861257
5208 scaffold_24 1021793 1021828 - 292.287830563304
5209 scaffold_24 1027287 1027303 - 46.6531109128729
5210 scaffold_24 1031591 1031679 - 54.4689607363512
5211 scaffold_24 1083217 1083304 - 843.706290399447
5212 scaffold_24 1088470 1088472 - 5.5874597808139
5213 scaffold_24 1088790 1088891 - 506.809073605653
5214 scaffold_24 1095035 1095107 - 691.121500512656
5215 scaffold_24 1103121 1103179 - 321.230935158041
5216 scaffold_24 1132608 1132622 - 148.904455438214
5217 scaffold_24 1137472 1137501 - 877.029143906087
5218 scaffold_24 1139090 1139123 - 188.468883322103
5219 scaffold_24 1185845 1185858 - 91.5606380729148
5220 scaffold_24 1185919 1186002 - 2258.92002347233
5221 scaffold_24 1209870 1209919 - 108.907077629951
5222 scaffold_24 1259797 1259883 - 374.777930888415
5223 scaffold_24 1267426 1267438 - 118.509609757924
5224 scaffold_24 1291946 1292051 - 326.034207739802
5225 scaffold_241 33693 33702 + 11.767211045298
5226 scaffold_241 39775 39797 + 27.9766553614425
5227 scaffold_241 25748 25776 - 353.533684110146
5228 scaffold_241 26881 26900 - 11.5139082662834
5229 scaffold_241 29576 29580 - 184.87952085868
5230 scaffold_241 31314 31416 - 229.494951761303
5231 scaffold_241 39425 39495 - 9534.85577871134
5232 scaffold_245 8880 8890 + 316.919816040071
5233 scaffold_245 22935 23039 + 1015.2138422756
5234 scaffold_245 24871 24888 + 65.7191607222102
5235 scaffold_245 41412 41418 + 28.7240675550784
5236 scaffold_245 42104 42257 + 873.178721692638
5237 scaffold_245 42548 42553 + 42.1794496058204
5238 scaffold_245 42914 42933 + 30.3871518468355
5239 scaffold_245 48023 48027 + 14.0419750895782
5240 scaffold_245 53512 53567 + 217.537830695875
5241 scaffold_245 60881 60991 + 185.795766035249
5242 scaffold_245 11155 11161 - 86.2837454205777
5243 scaffold_245 41578 41619 - 160.219598237089
5244 scaffold_245 59751 59752 - 5.23582674470518
5245 scaffold_245 80388 80468 - 140.497462053977
5246 scaffold_245 84042 84061 - 4173.30514534405
5247 scaffold_25 47166 47192 + 46.9566547771592
5248 scaffold_25 57180 57187 + 486.170457213584
5249 scaffold_25 74867 74991 + 381.306244554783
5250 scaffold_25 94383 94389 + 214.270988928713
5251 scaffold_25 105340 105366 + 317.970333325089
5252 scaffold_25 108452 108477 + 223.082754300705
5253 scaffold_25 110950 111055 + 208.114212279729
5254 scaffold_25 113190 113204 + 6.18432376996377
5255 scaffold_25 140654 140686 + 285.185104472269
5256 scaffold_25 148791 148797 + 143.976957392825
5257 scaffold_25 170459 170466 + 11.4783859707035
5258 scaffold_25 180532 180535 + 83.3377385139639
5259 scaffold_25 211378 211413 + 37.1947593182647
5260 scaffold_25 211715 211719 + 5.55776997953178
5261 scaffold_25 215957 215982 + 5252.02439578748
5262 scaffold_25 216196 216215 + 323.705981029242
5263 scaffold_25 216379 216587 + 92.7862458324843
5264 scaffold_25 216805 216828 + 79.0304231231974
5265 scaffold_25 217534 217556 + 126.529210676882
5266 scaffold_25 228313 228337 + 66.3902059265095
5267 scaffold_25 230463 230471 + 688.188391224823
5268 scaffold_25 234669 234677 + 836.744390299101
5269 scaffold_25 243070 243124 + 140.305750199249
5270 scaffold_25 265416 265461 + 873.983947242027
5271 scaffold_25 265751 265771 + 38.3340315772556
5272 scaffold_25 284351 284359 + 55.8712377923084
5273 scaffold_25 330115 330188 + 732.525878969797
5274 scaffold_25 335335 335380 + 100.276406149348
5275 scaffold_25 356029 356030 + 17.5344869174038
5276 scaffold_25 358189 358273 + 1139.98340020244
5277 scaffold_25 362429 362434 + 213.527098741638
5278 scaffold_25 364160 364165 + 399.232809320226
5279 scaffold_25 418590 418684 + 585.667275491807
5280 scaffold_25 423453 423487 + 34.1578915273167
5281 scaffold_25 503290 503311 + 10.5857302259504
5282 scaffold_25 513573 513576 + 51.7648322375302
5283 scaffold_25 518374 518441 + 144.056186828334
5284 scaffold_25 566072 566103 + 423.642322363627
5285 scaffold_25 597053 597056 + 132.246324638574
5286 scaffold_25 625884 625889 + 382.142055426105
5287 scaffold_25 643749 643801 + 384.926911866386
5288 scaffold_25 645267 645273 + 33.7966852899404
5289 scaffold_25 668743 668836 + 1344.30362574065
5290 scaffold_25 669132 669233 + 18.3709661323295
5291 scaffold_25 669387 669394 + 108.247762270234
5292 scaffold_25 672065 672069 + 89.6531610234712
5293 scaffold_25 684312 684351 + 125.923065505056
5294 scaffold_25 696061 696066 + 17.9363560080975
5295 scaffold_25 705087 705088 + 64.2560496450692
5296 scaffold_25 730266 730273 + 209.824397197285
5297 scaffold_25 733165 733236 + 1376.72428138756
5298 scaffold_25 795472 795531 + 281.900899421398
