mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC AveExpr t P.Value adj.P.Val B FDR tw_dis chr start end strand de
scaffold_3_1850503_1850539_- 15.845770620508 15.0714232441425 12.5513805981224 20.5917623254488 18.6012016058594 19.6579958910867 20.5089160112316 14.6810892166093 -0.27036461006901 4.32654234295992 -3.32563981341529 0.0113858541400126 0.0457907396160145 -3.44836029147856 0.0457907396160145 0.0213486919795674 scaffold_3 1850503 1850539 - 0
scaffold_3_1898600_1898604_- 16.7122614484902 18.0594236841526 18.2810166287052 0 0 12.105002471158 16.6136428149774 14.0134768614305 0.0433998244168481 2.96944934421737 0.675862473378189 0.519327070555093 0.643346418426096 -7.02016036736193 0.643346418426096 0.0222900308543078 scaffold_3 1898600 1898604 - 0
scaffold_3_1958082_1958156_- 62.4793856921275 73.3126566708751 56.6710570116121 44.8277745978321 37.9775653006931 54.3930451920988 56.6837333895171 57.6052204662531 -0.0211023220296833 5.98418482647401 -0.339005351189603 0.743858630853409 0.834646643886515 -7.43295201133634 0.834646643886515 0.0163248746448888 scaffold_3 1958082 1958156 - 0
scaffold_3_1975750_1975825_- 143.198125691622 141.62191381539 121.231179721955 166.75797974052 109.062587465037 197.306258964759 173.016229500908 160.309141125306 -0.303507174839391 7.42654275908808 -3.40166370233939 0.010212541036035 0.0424120331851321 -3.51375879279792 0.0424120331851321 0.0239885483360998 scaffold_3 1975750 1975825 - 0
scaffold_3_2086234_2086256_- 15.3062191664511 13.5829085561232 15.45279163036 17.7176194458155 11.5192737784191 17.1115568392546 12.609335054831 14.3547782623943 -0.100879580211497 4.11513386747665 -1.02271489942979 0.338150691114951 0.476725527844876 -6.69023459612913 0.476725527844876 0.0227505725631896 scaffold_3 2086234 2086256 - 0
scaffold_3_2086432_2086439_- 0 0 0 0 0 11.4785190250759 7.78423825125614 10.6000796730817 -2.27774417992313 0.845380005475405 -5.8075157212378 0.000502194899223765 0.00592174629288569 -0.450353847668909 0.00592174629288569 0.0280115834623894 scaffold_3 2086432 2086439 - 1
scaffold_3_2091156_2091226_- 13.6781224500659 13.3095300970673 14.6039353209695 16.0562101902662 20.2569849476085 13.2782418677386 14.3809281548904 13.6722972129114 -0.107250104138348 4.13387494351066 -1.62197198787229 0.145792360326687 0.264869096337149 -5.931965230433 0.264869096337149 0.020943819478223 scaffold_3 2091156 2091226 - 0
scaffold_3_2099786_2099823_- 22.0752668097288 23.35651372775 25.0606228861934 10.0531205842048 6.64619843373718 13.808942164116 13.2614533741763 16.4183288698849 0.231347049213287 4.16179436909473 3.3369989240866 0.0112017900811565 0.0452829807052072 -3.46403716685416 0.0452829807052072 0.020842693149764 scaffold_3 2099786 2099823 - 0
scaffold_3_2138341_2138370_- 10.7941039811211 10.0469787994161 7.46393328133068 6.77799257202081 6.64315669320272 5.84173191636665 6.68112529910047 5.80823090851666 0.176072410006871 3.17041621579054 1.28790362204727 0.235919900661709 0.368182713395086 -5.62062772135247 0.368182713395086 0.0243989251681839 scaffold_3 2138341 2138370 - 0
scaffold_3_2172813_2172864_- 14.7012707827946 22.392202261677 15.9419134714208 8.42010007597647 5.42809009788597 13.0732366720349 10.2006076456625 10.2490192345284 0.204063726592246 3.80261677421222 1.86505887977339 0.101437444237009 0.205069981073151 -5.51677756646663 0.205069981073151 0.0247890625845928 scaffold_3 2172813 2172864 - 0
scaffold_3_2173129_2173200_- 25.6520287746478 30.2755618853608 27.4293704610131 9.67770997378282 5.98222448489565 6.80167464663396 5.93627064843585 5.29280422938816 0.951093857863113 3.77421016907441 6.89168294416948 0.000166215217430073 0.00370365330216725 1.42756981863788 0.00370365330216725 0.0221031903821159 scaffold_3 2173129 2173200 - 1
scaffold_3_2180382_2180426_- 15.8535308767415 14.1277935617747 17.9871497510198 15.5627905669021 16.3848189667265 11.5679192974914 16.5139785410789 20.1903893211831 -0.102086050165798 4.23213670384575 -1.00059746801006 0.348065096293898 0.486417154096158 -6.75174341476414 0.486417154096158 0.0232396763236406 scaffold_3 2180382 2180426 - 0
scaffold_3_2180912_2181059_- 92.0372752944783 44.0310168718508 85.3466520771939 118.508857951626 114.143569587616 92.2687502318169 39.7661266081151 47.9977018021928 0.0493201701422024 6.40581456285484 0.261798109713173 0.800490448053663 0.880000357536908 -7.45829397252081 0.880000357536908 0.0741649048548068 scaffold_3 2180912 2181059 - 0
scaffold_3_2181195_2181419_- 186.911526577799 152.897680872832 119.850534566771 303.276708458659 351.05649972004 177.86156873105 142.203104753186 165.803455504625 -0.160344265901228 7.75620474127184 -1.74823798695615 0.120869144415996 0.231129661272815 -6.01502803857885 0.231129661272815 0.0248587071253663 scaffold_3 2181195 2181419 - 0
scaffold_3_2181540_2181594_- 66.104780108145 60.0155443846579 47.5421730898592 96.2813749743821 99.7490632248429 57.8051819133389 61.060871433046 36.8765035479984 -0.0236205982917759 6.18136972296882 -0.232413982825617 0.822403897148683 0.896151833565012 -7.4653549072147 0.896151833565012 0.0256572037789577 scaffold_3 2181540 2181594 - 0
scaffold_3_2181995_2182018_- 5585.73256810618 4994.2728124245 5368.84222300158 9124.2241312729 9592.90838144015 5144.72084790899 3938.78942876956 6289.50934131571 -0.0728828325492836 12.7511577709331 -0.801310715208395 0.44748016957122 0.580104279525408 -7.06879292301705 0.580104279525408 0.0255932413499505 scaffold_3 2181995 2182018 - 0
scaffold_3_2186216_2186257_- 43.832460044695 46.9812019231127 46.7431520937204 42.8062024266681 42.9558134795024 48.0242403579464 43.7826325006714 47.0061330472549 -0.117715630209156 5.71610322665776 -2.53901612992013 0.0364598002961517 0.0998306389932006 -4.86261921355644 0.0998306389932006 0.0147291800534407 scaffold_3 2186216 2186257 - 0
scaffold_3_2195040_2195096_- 47.0986800677773 53.4953671024231 49.8587532246623 25.9586745848351 38.8514887866206 26.8742490122294 29.1299812253997 30.9447536072688 0.279152336592102 5.40689238077238 3.66572467177233 0.00704273274199429 0.0330827593744328 -3.11958998499214 0.0330827593744328 0.019070551576354 scaffold_3 2195040 2195096 - 0
scaffold_3_2196110_2196179_- 277.462018510873 256.366499780107 228.954480454196 155.670943875964 145.807583880779 189.001564635205 179.9657739094 220.693285880765 0.0740949202908192 7.86324497732877 1.14608330318095 0.286850433911237 0.425429357488804 -6.76621611304844 0.425429357488804 0.0143521473118589 scaffold_3 2196110 2196179 - 0
scaffold_3_2203468_2203597_- 93.0276651748903 113.506376724461 97.5557412027176 89.6390837507871 83.0350906010026 65.3109660644439 127.235119318728 86.4750481656946 -0.0254611277751162 6.74547611386469 -0.235564657942241 0.820045821383316 0.894519695281654 -7.45542123377821 0.894519695281654 0.0352686740091805 scaffold_3 2203468 2203597 - 0
scaffold_3_2219809_2219896_- 32.0209954113514 36.7923627789864 31.9599860254987 10.5430086114078 10.7391072795037 14.9648155624856 29.340571051179 19.3046459352535 0.238133771621668 4.62345970503684 2.31543661496425 0.0511986498467046 0.126790633754178 -5.12445598175475 0.126790633754178 0.0253111319572099 scaffold_3 2219809 2219896 - 0
scaffold_3_2225895_2225915_- 5.10194627913365 0.00347817863829658 0.00925076460933272 5.77251255151835 5.97854822588336 0 7.9905790896361 7.36461863975372 -0.874488606998031 1.56696625389855 -1.08733751758096 0.310441001481368 0.448909502710135 -5.00957752940608 0.448909502710135 0.052994196622638 scaffold_3 2225895 2225915 - 0
scaffold_3_2239880_2239935_- 92.6358615788687 92.3430789478851 112.021732475553 72.0222354699843 103.503615731037 49.818576958582 58.9153250103759 58.2925552661918 0.299934100306114 6.47585860259594 3.84629208667469 0.00549359962047259 0.0276506040522103 -2.88083806159106 0.0276506040522103 0.0212866345876728 scaffold_3 2239880 2239935 - 0
scaffold_3_2292012_2292081_- 128.676998529889 124.384658463807 129.207444913687 102.552984128702 111.70418766392 101.029666259155 110.400247753388 113.675115684019 0.00554134421613917 7.04974657643458 0.120500782499452 0.907237205231428 0.947009144613055 -7.46887555633097 0.947009144613055 0.0114079720609179 scaffold_3 2292012 2292081 - 0
scaffold_3_2380311_2380413_- 30.3141756801857 26.3562189964713 41.1365157627003 28.8375234607147 47.7054421039902 27.9271201503079 41.2970938345071 36.7534772422259 -0.172135947777554 5.32308351704338 -1.41057598155821 0.198291612482198 0.324712774302897 -6.46060977709352 0.324712774302897 0.032200774172949 scaffold_3 2380311 2380413 - 0
scaffold_3_2386424_2386509_- 22.7660688429105 19.9670494472133 23.9284236992871 20.3202028902625 26.7875462180181 16.2468271603468 19.8541810273152 21.7187163855621 -0.00823728284705094 4.64424088219675 -0.103892029984544 0.919966674810417 0.95300311796485 -7.35449215121397 0.95300311796485 0.0207207627752939 scaffold_3 2386424 2386509 - 0
scaffold_3_2389621_2389630_- 909.477516952277 918.619032614254 1313.39770569207 45.3988628490918 77.4833482491752 16.9900051857172 30.0887984045238 13.8146293257631 2.74136771267615 7.04426307506056 17.1461708520809 2.61127257158314e-07 0.000192654034279749 7.77321178711965 0.000192654034279749 0.0510555626840573 scaffold_3 2389621 2389630 - 1
scaffold_3_2390530_2390533_- 42.2107742835121 46.9844514204332 53.9748244987804 0 5.41842062453275 0 0 0 3.18895301739807 2.10713909242375 5.99730957266421 0.000409688789491958 0.00536919040334184 -0.308860457581625 0.00536919040334184 0.0262806864652526 scaffold_3 2390530 2390533 - 1
scaffold_3_2390818_2390855_- 10.8702335878243 8.42226781353425 8.49068424103307 0 0 0 0 0 2.03544880682218 0.797292863547618 6.15796132770522 0.000346031428708821 0.00504819203229503 -0.253099015352611 0.00504819203229503 0.0276485115209924 scaffold_3 2390818 2390855 - 1
scaffold_3_2390971_2390981_- 105.173221076901 118.826021847129 173.881580259913 20.7231686945 16.6100486448251 6.79138113106436 11.325612896528 9.57270288489206 1.76773414619451 5.11775335515916 10.7278852582399 7.86204771384201e-06 0.000912596438111462 4.40473571029726 0.000912596438111462 0.0367653737595567 scaffold_3 2390971 2390981 - 1
scaffold_3_2396531_2396557_- 33.8051221655406 38.6914713268939 31.1212506582032 81.29585169904 33.8966464880893 31.0417437479961 22.5404352145014 16.5494195350422 0.185037176735893 5.254926661085 1.04267861433631 0.329391143006589 0.4684911952653 -6.84836930039683 0.4684911952653 0.0588650512359949 scaffold_3 2396531 2396557 - 0
scaffold_3_2398672_2398680_- 31.0133701537108 39.0950043764641 29.7087147265124 100.848406234593 64.4456039570664 27.7516938047159 16.5968975575259 13.9895318202361 0.293975492747485 5.28363341666302 2.0716485640764 0.0741949016883881 0.164143434369941 -5.47895608434034 0.164143434369941 0.0373442730851329 scaffold_3 2398672 2398680 - 0
scaffold_3_2426039_2426061_- 6.12636963890501 6.37401625303564 0.0211146752717779 12.0559456102741 10.187415166273 6.91553055712527 5.94415139144899 0 -0.115246630861285 2.22200870205639 -0.166146159766753 0.872412916244439 0.92654158606046 -5.71729367838102 0.92654158606046 0.0443752369442157 scaffold_3 2426039 2426061 - 0
scaffold_3_2445734_2445737_- 23.3860215226573 19.6966814321672 24.3045275218507 41.1914432636877 32.6646351434958 12.8496262805699 13.3539866040571 17.7925390116235 0.193759774449301 4.66412558411408 2.14660323674756 0.0662022401690331 0.151733345284305 -5.28117571566286 0.151733345284305 0.021264919858545 scaffold_3 2445734 2445737 - 0
scaffold_3_2451340_2451373_- 21.5266822772374 20.1016383659223 23.925780332944 13.9305056175342 14.834785566444 13.1688634155464 18.1011810124569 13.1513745277376 0.16561519134777 4.32470334627126 2.33381317869958 0.0497868196783685 0.124534312155447 -4.99863443980833 0.124534312155447 0.0209413981017178 scaffold_3 2451340 2451373 - 0
scaffold_3_2455098_2455133_- 17.4133326031819 17.656088938719 21.2828577070137 13.4256635980832 15.276808152949 14.9754973376236 18.7466483207214 15.7200894413502 -0.0200208316200978 4.30236439630187 -0.304833382028181 0.768741820153406 0.85534287091588 -7.26629638671582 0.85534287091588 0.0207109587241187 scaffold_3 2455098 2455133 - 0
scaffold_3_2505533_2505611_- 39.3272576471926 41.8231285995165 44.0967173226369 23.9833589355495 21.0374194621347 34.7407085327773 35.8116024259515 33.8387395728517 0.0176357136529823 5.28412530493773 0.369753435653124 0.72174093579054 0.816938709109945 -7.3966208581289 0.816938709109945 0.0162574429253876 scaffold_3 2505533 2505611 - 0
scaffold_3_2600584_2600589_- 26.4917313222222 23.7663553158628 24.6020884734792 24.4932611591037 18.6039182601412 5.31223495257097 5.00849963844084 4.95463595617248 0.982576536690207 3.99482778273225 5.88787215136427 0.000460467328710412 0.00566052474614114 0.449861166108218 0.00566052474614114 0.0214367569225512 scaffold_3 2600584 2600589 - 1
scaffold_3_2648542_2648580_- 41.9569582634492 41.0078385379944 38.9335699062252 9.53453613159445 11.0699744324616 27.6115236044475 32.0958163850196 39.6799692095349 0.0414220455682854 4.96520174502596 0.587235638680418 0.574214110668616 0.691383831435238 -7.27727415716858 0.691383831435238 0.0193828099531244 scaffold_3 2648542 2648580 - 0
scaffold_3_2655067_2655131_- 12.968702546406 8.02202667938706 13.0870455695071 0 0 0 7.62242137522401 5.13274699429022 0.892922845615047 1.83738762279118 2.05068514271616 0.0765956901011011 0.167728232147934 -4.26048521269072 0.167728232147934 0.0356000999112733 scaffold_3 2655067 2655131 - 0
scaffold_3_2665434_2665541_- 161.540999747893 149.643390070946 157.953156638631 183.643281413965 209.348533075869 136.207880325553 134.429833277692 120.658618923218 0.0194749751420185 7.47726597572515 0.396522330717285 0.702711223330824 0.80140087212205 -7.37912998452973 0.80140087212205 0.0117029037777622 scaffold_3 2665434 2665541 - 0
scaffold_3_2668185_2668305_- 55.8652873005509 57.840119723085 48.4671842264633 64.1362561245702 72.7334728021213 43.050911745412 30.8885259212003 23.3823097263141 0.272144506184909 5.76390068590773 2.63498329981111 0.0315387724673362 0.0904419374922231 -4.69775027935698 0.0904419374922231 0.0235028531364778 scaffold_3 2668185 2668305 - 0
scaffold_3_2703013_2703115_- 50.6756405807611 50.5204008877046 63.3917496692007 11.656733456637 17.7087479528259 20.494955848509 31.9343123824511 21.1791134339525 0.470438009193726 5.07500793647476 4.77847929047751 0.00164511175111562 0.0123541098536949 -1.53968529355542 0.0123541098536949 0.0243583521707611 scaffold_3 2703013 2703115 - 0
scaffold_3_2725485_2725502_- 0 0 0 14.8450309202058 5.10114476348287 6.37271335243056 7.79649962564621 5.97644851945367 -2.02408566635101 1.70291962081248 -3.33285336803476 0.0112685956276666 0.0454808201650929 -2.53603805250691 0.0454808201650929 0.0356955068921469 scaffold_3 2725485 2725502 - 0
scaffold_3_2735753_2735756_- 7.76455525826473 5.84232828417178 6.3193625174369 11.3130820953727 6.53663987703169 5.42452444708016 0 5.65394044962018 0.624984304613977 2.57945154168115 1.39235350702501 0.203526151981159 0.330754357744038 -5.0065295449203 0.330754357744038 0.0318887847748925 scaffold_3 2735753 2735756 - 0
scaffold_3_2736922_2737065_- 95.3442051437413 86.6424751609829 104.49309698381 84.9640416924859 106.939379557774 48.8528806126281 72.8433913504342 65.1297654038094 0.202509021534236 6.54688482965618 2.46718851513863 0.0406528398812546 0.107749183963577 -4.97594378228179 0.107749183963577 0.0213623613022298 scaffold_3 2736922 2737065 - 0
scaffold_3_2762318_2762331_- 8.16421785876208 9.09770327521158 9.32801065581836 8.40948685891046 8.41437467135881 9.56055939281715 8.06418718407592 11.633381717189 -0.164691653212859 3.45323814418136 -1.51573378897168 0.170354693203926 0.292955561096161 -5.60959802522663 0.292955561096161 0.0234413400778918 scaffold_3 2762318 2762331 - 0
scaffold_3_2790633_2790639_- 7.78138346921692 10.7239454949138 10.0812591925578 18.4497028033995 19.4845723712621 8.81346034909135 9.3664038828524 12.1470492165876 -0.148203316420914 3.78739118994439 -1.37613905640204 0.208285572661324 0.336154456937751 -5.8520519732043 0.336154456937751 0.0226830213372245 scaffold_3 2790633 2790639 - 0
scaffold_3_2843323_2843379_- 43.9807745480733 39.9289512256337 47.20139822164 20.4638288400164 19.3754873770919 23.5821122353844 25.6061055956997 25.6409078512276 0.28590269616936 5.08811584893712 5.56415376051718 0.000656373816210736 0.00689575417080862 -0.542482042439187 0.00689575417080862 0.0172533506055257 scaffold_3 2843323 2843379 - 1
scaffold_3_2854072_2854100_- 76.2840326588638 68.707147418803 56.6809616809079 122.442892381404 78.2849580899258 91.0509690437146 72.3395197110314 106.350529617834 -0.316735983520958 6.56325929293602 -2.81408922343964 0.02410436106999 0.0755710310270039 -4.44121666142696 0.0755710310270039 0.0321591565997147 scaffold_3 2854072 2854100 - 0
scaffold_3_2854736_2854743_- 43.1049658543314 37.8836183995844 29.9137243395981 51.3703438702077 36.3208588293243 25.9204201782261 29.3217214968061 25.460782095311 0.107463289434657 5.30786172157926 1.17280456241408 0.276613229136096 0.414358672269289 -6.73129604872832 0.414358672269289 0.0227966290593732 scaffold_3 2854736 2854743 - 0
scaffold_3_2860114_2860163_- 43.2023889673963 39.1136648655036 45.225940051262 33.135550013482 35.4262437355582 28.8952611461212 36.9409971731092 23.9050208854856 0.147648670233319 5.35443224812174 1.99417572223348 0.0834530951284666 0.178792945022759 -5.6592797806677 0.178792945022759 0.0194793848017118 scaffold_3 2860114 2860163 - 0
scaffold_3_2867687_2867736_- 11.8949174873687 13.0357019755247 13.5671557514838 14.1795114278749 15.8305513627944 11.3704811470777 10.2034427380753 9.56585501476643 0.0375281626419472 3.88015110747929 0.502353896066888 0.629766105290056 0.740178699234607 -6.85763230090609 0.740178699234607 0.0215590064142509 scaffold_3 2867687 2867736 - 0
scaffold_3_2868793_2868834_- 19.5866607269624 15.4928295973815 26.3476961505677 24.7063740738506 35.6419041350725 28.662283354324 55.3208400593797 42.2183006586774 -0.614085774575314 5.07553761408061 -4.30735555550067 0.00297750998739881 0.0184420235338565 -2.1494445245843 0.0184420235338565 0.0390167166943339 scaffold_3 2868793 2868834 - 0
scaffold_3_2879746_2879754_- 13.6884113584398 19.6790819881095 14.620238821844 16.0685134314344 15.6109021922859 13.17583972836 11.685982061468 12.304977189932 0.0609268972206665 4.10097318092158 0.715707805276192 0.495747727991851 0.622416948239666 -6.90828807774644 0.622416948239666 0.0219233653525237 scaffold_3 2879746 2879754 - 0
scaffold_3_2891928_2891959_- 90.1041731187314 75.09177174667 61.4018775706345 47.3451639797736 36.8722841367785 57.691990259932 61.7030527880956 48.5212995690513 0.0977079031235299 6.06793672430325 1.12916874800256 0.293488947508221 0.431552583406782 -6.83109689744229 0.431552583406782 0.0227009223658796 scaffold_3 2891928 2891959 - 0
scaffold_3_2898647_2898667_- 71.5706270218178 74.8177341691646 73.7002024446509 171.077297092256 218.090775165504 108.668815169267 139.073168735924 143.08524552349 -0.518435148861411 7.0607176324599 -7.61113004428641 8.55842611349399e-05 0.00268262336065909 1.64224399797195 0.00268262336065909 0.0192386605867624 scaffold_3 2898647 2898667 - 1
scaffold_3_2911565_2911611_- 41.8085709947983 43.451191147849 42.6006902856845 33.7604283472453 37.5288884217923 35.9055274541326 35.3394185279447 42.7479981877554 -0.0269205708692559 5.50399197288013 -0.479886944938146 0.644926585275823 0.752830711955412 -7.35114492571926 0.752830711955412 0.0162391231252406 scaffold_3 2911565 2911611 - 0
scaffold_3_2974047_2974048_- 5.51815564778775 5.70307250973595 5.28177720019097 0 5.41842062453275 0 0 5.15610214728816 1.10939271508024 1.42184299594175 2.01809665914543 0.0804799407687171 0.174163340932495 -4.0547117974313 0.174163340932495 0.0378239635277215 scaffold_3 2974047 2974048 - 0
scaffold_3_2992027_2992101_- 173.898003602735 173.127712346852 163.246300386829 220.960029514198 190.426585220571 250.303792547035 303.480621447362 226.791516407613 -0.412491453385724 7.90820867621515 -6.69095010531706 0.000201932189466512 0.00409513921093778 0.733386703164097 0.00409513921093778 0.0166229249119068 scaffold_3 2992027 2992101 - 1
scaffold_3_3024595_3024648_- 96.7563361267025 89.7707609824285 127.451845774807 69.8826368651851 106.823080482338 83.8368162260379 90.3830216080853 50.0260824445639 0.144491121026299 6.64465843265429 1.10709880370711 0.3023373711017 0.440317713090476 -6.84842057557132 0.440317713090476 0.0436576788096849 scaffold_3 3024595 3024648 - 0
scaffold_3_3075047_3075062_- 13.4395581868787 8.70230530949399 15.7144855193291 16.5594202661076 20.3680329267295 18.9091920410719 22.180255173732 17.2518345968267 -0.432455010739861 4.25536691118142 -4.02017863548794 0.00434435183377264 0.0234314272898871 -2.35380689937945 0.0234314272898871 0.0232458112269074 scaffold_3 3075047 3075062 - 0
scaffold_3_3136606_3136689_- 22.3740385561459 19.8288639392166 21.0189098480179 20.3478016045579 15.835411956411 16.6750928097127 18.3680934344787 20.0055923016905 -0.0127789198569199 4.50087501900908 -0.187796818592545 0.855993903460613 0.916342339909224 -7.3293244995095 0.916342339909224 0.0198836099221003 scaffold_3 3136606 3136689 - 0
scaffold_3_3144910_3145068_- 68.7041260106769 76.988818523697 77.3664525595629 47.2135184305214 39.8597901540872 44.6116634538802 56.1366340922386 51.6213408244389 0.163189332122262 6.02685804107567 2.73858359760574 0.0269883456545006 0.0816448797111665 -4.55964914908634 0.0816448797111665 0.0158786913178233 scaffold_3 3144910 3145068 - 0
scaffold_3_3148971_3149061_- 84.6255334252506 84.0565140923265 92.2511594312977 59.8757236261204 62.4397621371179 71.3904065455526 78.8613893574478 74.3509623175354 -0.00410058810626213 6.44431801771725 -0.0942924712305352 0.927335669736166 0.957181697940539 -7.48759467688425 0.957181697940539 0.0128399202612703 scaffold_3 3148971 3149061 - 0
scaffold_3_3156027_3156040_- 7.77271944709573 7.87664620047493 8.19896774402925 0 0 6.5900566973778 5.00654187365992 5.12354161284441 0.134228280869257 2.07586670373884 0.997565046475267 0.349441680854212 0.48780721512895 -5.81534164916984 0.48780721512895 0.0254743866528732 scaffold_3 3156027 3156040 - 0
scaffold_3_3168123_3168208_- 17.3354876560013 18.3329389282771 20.3465371244947 28.3573480782743 34.3167480190495 21.8753514846399 25.3230666788631 31.9870205452197 -0.348213608152721 4.81918471992881 -4.13750139284718 0.00371749757573893 0.0212789644821526 -2.3516493459449 0.0212789644821526 0.0211294999252864 scaffold_3 3168123 3168208 - 0
scaffold_3_3189762_3189851_- 14.4684327858759 16.0276475730728 22.0205139251007 21.4448645674433 30.5500162415617 19.8935611129139 8.42996705266197 7.15313678781329 0.228794628436043 4.23956490833581 1.24895160624703 0.249085691051155 0.382627785785776 -6.29367779057244 0.382627785785776 0.0394953727081225 scaffold_3 3189762 3189851 - 0
scaffold_3_3190117_3190118_- 5.30519680214289 12.2108151732009 9.79722323373436 12.0435194582305 14.2800313945419 5.11461528609703 0 0 1.41719628579444 2.39517933568528 2.57317539751862 0.0346236113631814 0.0964504135459735 -3.38946640963311 0.0964504135459735 0.0335697134311337 scaffold_3 3190117 3190118 - 0
scaffold_3_3192924_3193045_- 68.1953208404537 63.5396990728145 40.4043216075496 57.4757154106033 70.959905525598 55.4930475618089 46.0320039309859 13.4280163827079 0.271529269066009 5.77945021915434 1.12035987824442 0.296995227406235 0.43522743576485 -6.82045689550908 0.43522743576485 0.0931573021120879 scaffold_3 3192924 3193045 - 0
scaffold_3_3194965_3195007_- 678.374319783773 896.033204073268 637.04923679741 980.833115542358 847.933678971992 769.989102802249 643.670318901819 309.279036446967 0.110873659422193 9.62562066816962 0.68796366831015 0.512092466035258 0.637096833431525 -7.17461288079671 0.637096833431525 0.0676019742300068 scaffold_3 3194965 3195007 - 0
scaffold_3_3244775_3244779_- 17.8862426283763 22.6724230623422 21.9531861035607 10.382942321354 24.5660796987675 12.6431850198429 16.3419781948217 8.00956320003506 0.272850185644416 4.226356791376 1.54194754461134 0.163966468938073 0.285706802395003 -6.02825735368799 0.285706802395003 0.0354887721593015 scaffold_3 3244775 3244779 - 0
scaffold_3_3245137_3245142_- 0.0157013608291501 5.29461804983441 9.09685320924792 0 5.3078421035532 5.00805144095519 0 0 0.630337145612587 1.04667253451782 0.728399462615641 0.488384049111944 0.615877990353799 -5.27574246213842 0.615877990353799 0.132828779138956 scaffold_3 3245137 3245142 - 0
scaffold_3_3248349_3248580_- 8.10822864248179 17.9106368634455 14.3200898993305 0 44.4695702369582 19.2518906364501 10.8484701766034 6.80772815926104 -0.0215378804352502 3.49436571974208 -0.0706460216990698 0.945518227508751 0.966632489501817 -7.05711941737216 0.966632489501817 0.390378456285955 scaffold_3 3248349 3248580 - 0
scaffold_3_3250290_3250414_- 324.70396777097 519.907241034515 475.533256178161 289.028607763462 591.829566881733 654.921744623335 536.7882516335 320.237340776463 -0.192957635147677 9.00162586579994 -1.09957665289599 0.305401803345264 0.443599442306383 -6.80441217542128 0.443599442306383 0.0800352916252654 scaffold_3 3250290 3250414 - 0
scaffold_3_3258595_3258600_- 7.34363158822161 0.00489726245754252 0.0130279218819442 0 6.85597982847578 0 5.38815859878945 5.48222517333312 -0.637369072449633 1.07623308489218 -0.750575358750452 0.475689901339121 0.605493783167034 -5.26501288872398 0.605493783167034 0.329577116264641 scaffold_3 3258595 3258600 - 0
scaffold_3_3273832_3273842_- 29.0008200824355 28.3906000097863 43.0160146497387 26.8266757890293 46.59752006881 31.5467274825814 35.3461305331964 38.1274199623125 -0.154606509539994 5.31980055347379 -1.30937378007334 0.228920116810907 0.360339498657034 -6.58722457596608 0.360339498657034 0.0304345807214049 scaffold_3 3273832 3273842 - 0
scaffold_3_3344405_3344408_- 0 0 0 0 19.7966303622584 0 9.28887072133672 9.93721331648289 -1.55514055588841 0.956625846936751 -1.30319998644158 0.230914437978276 0.362590859203205 -4.76975167238257 0.362590859203205 0.495445243253029 scaffold_3 3344405 3344408 - 0
scaffold_3_3344569_3344630_- 8.46971545537129 8.55431724664311 7.73466674013808 8.15685482829332 8.63533250797314 11.1596330798602 9.55416904312215 8.3663325820622 -0.215412562913358 3.41538057265253 -2.09899654523729 0.0711739673451623 0.159604604597178 -4.74732180023043 0.159604604597178 0.0232931631902034 scaffold_3 3344569 3344630 - 0
scaffold_3_3368050_3368127_- 42.6645533431209 44.1312099245955 44.8577433100746 33.77440879713 30.6689729119294 30.3785425524579 34.6057943881542 35.5595478676839 0.0819467663846756 5.41748470623703 1.64402617430593 0.141120159408624 0.258741861092883 -6.16900224518085 0.258741861092883 0.0160437075911345 scaffold_3 3368050 3368127 - 0
scaffold_3_3369399_3369473_- 64.1068807233032 89.5820930615303 38.4490579841106 46.5299005243899 77.9266205251316 76.7266317769819 52.2123318161608 60.5000949980183 -0.133963630322553 6.14624744479475 -0.80180155922639 0.447212953550064 0.579901885394155 -7.14918989841269 0.579901885394155 0.0601746198694348 scaffold_3 3369399 3369473 - 0
scaffold_3_3369726_3369796_- 307.496799954885 365.395812646516 350.112382381914 210.256238287241 240.679234044589 284.074392558693 361.170409342039 371.959762652628 -0.104367196305659 8.45891005882331 -1.53527472075308 0.165571663499548 0.287672754559865 -6.28397933866483 0.287672754559865 0.0176161413571845 scaffold_3 3369726 3369796 - 0
scaffold_3_3371683_3371734_- 47.3970118961093 44.8130462926552 46.463504067024 28.4937094918821 29.2273780245816 28.0547197964508 20.2106340950078 26.8423729101187 0.33217523634731 5.24741240038067 4.63603085756834 0.00196157824320008 0.0138521159850946 -1.7304293236554 0.0138521159850946 0.0174720121511645 scaffold_3 3371683 3371734 - 0
scaffold_3_3381064_3381197_- 12.8223946038382 9.6507950065776 15.9966768311222 36.0554858320366 23.5892705182196 19.3250737167301 20.5855650770154 31.6571134344857 -0.543920573106687 4.52879944407481 -3.579385440913 0.0079441236294591 0.0358736190327193 -3.02375273299473 0.0358736190327193 0.0312256222236735 scaffold_3 3381064 3381197 - 0
scaffold_3_3381319_3381356_- 49.4247830773176 52.6830550450289 50.1428693863909 11.1692327456487 11.84577349879 28.5812792075631 31.9249325288937 21.8546039182135 0.333484899915117 5.02263250077591 5.06862326092775 0.0011600766836774 0.00978226141089013 -1.17263524162113 0.00978226141089013 0.018602471219841 scaffold_3 3381319 3381356 - 1
