"mat_females_1" "mat_females_2" "mat_females_3" "mat_males_1" "mat_males_2" "pE_females_1" "pE_females_2" "pE_females_3" "logFC" "logCPM" "PValue" "FDR" "tw_dis" "chr" "start" "end" "strand" "de" "gene"
"scaffold_29_969407_969417_+" 23.2225889141143 22.6039816271749 25.7770108127688 19.9249724860149 19.7782862970718 33.1176821526056 24.618416712589 27.9512076884379 0.520953832537766 4.93382510562829 0.139929050527525 0.287799943753139 0.0194556337727638 "scaffold_29" 969407 969417 "+" 0 "JGI_V11_304503"
"scaffold_29_974299_974384_+" 164.128767190739 163.982041426094 191.721602493033 177.776619408171 223.767890397576 177.455368306312 181.269828421711 190.893322825197 -0.131894602795746 7.73885519372921 0.480587776560126 0.688495403589162 0.0147718841137105 "scaffold_29" 974299 974384 "+" 0 "JGI_V11_225062"
"scaffold_29_974565_974617_+" 14.2020339778856 11.6163513424033 9.63892744718985 11.1147069707196 16.4026350837398 22.4197520210504 16.2387785192467 11.0287741252547 0.265736832964423 4.20174795565677 0.596170041914995 0.786159409905983 0.0293747428430803 "scaffold_29" 974565 974617 "+" 0 "JGI_V11_225062"
"scaffold_29_974906_974907_+" 21.3745848258509 18.9234952134868 16.2447871653613 25.097942174215 31.3523152168566 22.0078079067926 31.9246855880024 15.8592551255946 -0.274920768081123 4.83111827788855 0.464217101804794 0.673859265527899 0.0286788797330291 "scaffold_29" 974906 974907 "+" 0 "JGI_V11_225062"
"scaffold_29_989421_989439_+" 10.0031327009651 8.90194070222204 21.6596933436973 12.8447795826036 21.5537263993667 9.17335062887008 15.1799408768786 21.326774491142 -0.173576520436891 4.29104867327465 0.758368221227641 0.909852360134164 0.0519887435663734 "scaffold_29" 989421 989439 "+" 0 "JGI_V11_304453"
"scaffold_29_1041700_1041777_+" 63.2931456880233 64.5558444474167 69.634185112266 52.7907138565791 56.7795853893554 71.8376441391786 89.2012870754083 73.8633943842281 0.515173272564748 6.32445971984533 0.0351448740161853 0.0984269120205762 0.0153239504669003 "scaffold_29" 1041700 1041777 "+" 0 "JGI_V11_304455"
"scaffold_29_1057215_1057217_+" 5.0985017844933 5.81778435353451 5.66194652480145 8.38113083793433 0.039592798618215 8.96861534129385 9.57139619051878 0.0817594029462025 0.545007873761681 3.10296348161665 0.540584471080456 0.741583142801062 0.0899852159067733 "scaffold_29" 1057215 1057217 "+" 0 "JGI_V11_52327"
"scaffold_29_1061941_1061953_+" 9.59025456475411 10.4125785402444 8.63809794622458 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0 2.74044034034036 1 1 0.0274525316331143 "scaffold_29" 1061941 1061953 "+" 0 "JGI_V11_304456"
"scaffold_29_1077606_1077638_+" 10.3411018262639 12.3916680435782 11.7575904864206 6.99723266108694 7.24419236212401 5.41334097085247 5.67737045754088 8.28054223423823 -0.139407599451436 3.60896952624205 0.803902288026123 0.942234921612571 0.0241296102132874 "scaffold_29" 1077606 1077638 "+" 0 "JGI_V11_104306"
"scaffold_29_1079990_1080133_+" 153.643643006695 188.785060894881 165.686304399296 94.4943605580418 52.2119686086618 147.256160826311 93.7300240915316 125.600581012687 0.734569726318074 7.22375872951746 0.0151011308728458 0.049318414264974 0.0382681405314761 "scaffold_29" 1079990 1080133 "+" 0 "JGI_V11_212503"
"scaffold_29_1208115_1208127_+" 97.578463722473 78.3023837055761 144.303234111182 67.5705358934791 155.097369369782 101.968170241071 205.293682146436 188.402126274455 0.568745234119195 7.24130808084061 0.187412042636991 0.35538488457588 0.0899478169330737 "scaffold_29" 1208115 1208127 "+" 0 "JGI_V11_304512"
"scaffold_29_1208264_1208277_+" 6.86360496328434 0 9.56710497295933 0.0442890602777744 13.0961365639668 9.56757977538769 15.9134349608153 11.1304886717988 0.874050019888439 3.5437564858358 0.320610368490168 0.522364061173662 0.194459268978075 "scaffold_29" 1208264 1208277 "+" 0 "JGI_V11_304512"
"scaffold_29_1208836_1208897_+" 38.0828413360874 21.6605276826512 43.6603823782896 38.2670231341363 93.1494170995196 31.0750105754312 91.5695746155012 46.9203271129098 -0.217467462237742 5.9101332080893 0.646255262779956 0.82777576614947 0.117700041020268 "scaffold_29" 1208836 1208897 "+" 0 "JGI_V11_304512"
"scaffold_29_1210135_1210184_+" 17.0319065817614 18.1861869464241 18.5442937065549 14.1112838237297 12.5463302602869 17.358440743557 16.6097895138628 12.0980859897717 0.202770059913515 4.3606079006588 0.657382414005715 0.835616667309974 0.0213915045258042 "scaffold_29" 1210135 1210184 "+" 0 "JGI_V11_319506"
"scaffold_29_1210684_1210687_+" 5.37627273887713 5.67170000496856 7.06124051107814 5.81601124543863 7.00573338991815 5.72236491401523 5.19237249839736 5.55385392894184 -0.219633419862887 3.18775617207905 0.901826863460876 1 0.0253067157994066 "scaffold_29" 1210684 1210687 "+" 0 "JGI_V11_319506"
"scaffold_29_1226841_1226893_+" 19.3468129438012 13.9933319552361 6.54398651809301 10.6807204482849 9.2125049655544 25.8291685880946 10.7930631597824 7.90994672470319 0.571785232336646 4.11112670894184 0.318823556652198 0.520217348525652 0.0726821039142649 "scaffold_29" 1226841 1226893 "+" 0 "JGI_V11_104345"
"scaffold_29_1231918_1231928_+" 730.755215300088 511.683711956741 463.90826872202 684.192642342837 558.7897340873 843.193473927773 470.274226562 382.149705415727 -0.136882833251645 9.38755578202956 0.682042843924418 0.854273343134361 0.0667432060847824 "scaffold_29" 1231918 1231928 "+" 0 "JGI_V11_225089"
"scaffold_29_1232354_1232363_+" 8.89470809383256 4.77352403383009 4.76223102556801 0.0212776744884022 5.690971988597 7.94392905612912 0.015233797620761 0.0384388505403284 -0.0929143556010354 2.81053838706365 1 1 0.0723162845768711 "scaffold_29" 1232354 1232363 "+" 0 "JGI_V11_225089"
"scaffold_29_1234132_1234259_+" 46.2293648995282 41.494409876531 10.7593371599869 26.113002255221 23.129137421269 68.2541352586721 35.0959856603334 20.2439606719342 0.740751486355543 5.36570054914873 0.216621776145184 0.39673732850475 0.146615790736648 "scaffold_29" 1234132 1234259 "+" 0 "JGI_V11_319515"
"scaffold_29_24444_24478_-" 15.0965842624774 13.3433535809057 12.7578385018061 10.7973123511129 7.04639198860448 11.4535482586405 12.4808390862018 10.572259175785 0.361637685658499 3.98302447628867 0.520156590489624 0.725682225093278 0.022733095550544 "scaffold_29" 24444 24478 "-" 0 "JGI_V11_304415"
"scaffold_29_72558_72560_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 16.9796380254794 9.71238652903489 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -6.68700621581786 2.58664024334664 1.36259197449652e-09 3.01460681409777e-08 0.0331896991633173 "scaffold_29" 72558 72560 "-" 1 "JGI_V11_244611"
"scaffold_29_83172_83188_-" 84.6398551961124 90.6131514870543 80.2735768495153 79.7285786441083 45.6461117484437 141.133503662685 103.12498682576 127.265808377821 0.979902836207672 6.78478228052469 0.00038502608185807 0.0021135960062322 0.0287277871350007 "scaffold_29" 83172 83188 "-" 1 "JGI_V11_304421"
"scaffold_29_86245_86291_-" 24.1664984975419 17.8644639621967 19.9752319856202 21.2030982814334 13.5054804025952 39.6772422558196 30.9651832549164 39.3704103616123 1.07201204537858 4.9920956178269 0.00200625818372778 0.00899195734370597 0.0224565014458649 "scaffold_29" 86245 86291 "-" 1 "JGI_V11_304467"
"scaffold_29_141750_141752_-" 29.0989994485286 27.6674547320934 15.3704815883864 22.1076781414859 11.2264728430331 57.4471689755758 20.8315876491536 30.0637967573836 1.10927354169923 5.04021831604266 0.023153688123605 0.0699211168928439 0.0790863000824792 "scaffold_29" 141750 141752 "-" 0 "JGI_V11_319329"
"scaffold_29_210973_210974_-" 8.94846929873298 8.64243685472184 9.35823523194489 17.1468495698186 15.6491594618195 5.57195151127955 6.79163491667263 0.0576116080933189 -1.94127796227568 3.66664022369133 0.000234943831248637 0.00136320970575776 0.0283776626364528 "scaffold_29" 210973 210974 "-" 1 "JGI_V11_244635"
"scaffold_29_415442_415451_-" 11.2185374152359 11.3734727626633 11.6715428948495 1.38777878078145e-17 1.38777878078145e-17 6.66423325391918 6.35224546329706 9.20753674847471 5.84656946214733 3.40303504764946 8.28698895794279e-05 0.00055480873477141 0.0247347885985597 "scaffold_29" 415442 415451 "-" 1 "JGI_V11_304427"
"scaffold_29_575245_575262_-" 5.53538424571825 5.55831678880197 5.74771104389623 1.38777878078145e-17 1.38777878078145e-17 0.0311594922697801 5.9058630092154 0.0298065264341938 4.04870717706453 2.51507319217884 0.0997689954744684 0.221909498670109 0.0345803789850644 "scaffold_29" 575245 575262 "-" 0 "JGI_V11_319387"
"scaffold_29_590601_590649_-" 30.165282086964 28.5768993873225 26.2165135072223 50.0728606099188 31.9301794312054 54.0336933826478 37.6981145970355 46.2529240459157 0.163829032413591 5.51975950646746 0.594936843333441 0.785051428750088 0.0252876291379618 "scaffold_29" 590601 590649 "-" 0 "JGI_V11_319390"
"scaffold_29_590601_590649_-.1" 30.165282086964 28.5768993873225 26.2165135072223 50.0728606099188 31.9301794312054 54.0336933826478 37.6981145970355 46.2529240459157 0.163829032413591 5.51975950646746 0.594936843333441 0.785051428750088 0.0252876291379618 "scaffold_29" 590601 590649 "-" 0 "JGI_V11_304483"
"scaffold_29_592122_592139_-" 10.4868700293763 12.5191892145183 11.4933948968769 9.21527223048592 5.78008201641764 12.5628845774902 9.62218302556555 11.4696205467738 0.571070463748425 3.83582126482428 0.286096232763622 0.48346137247815 0.0235038921599964 "scaffold_29" 592122 592139 "-" 0 "JGI_V11_304483"
"scaffold_29_592852_592867_-" 16.1173317625643 17.842378064297 15.7663482376066 12.5066586961813 7.74300633635269 12.7994849433034 10.5788949981603 11.84322907843 0.20922891684765 4.13199701152463 0.676511230830705 0.849958527273174 0.0224855190830189 "scaffold_29" 592852 592867 "-" 0 "JGI_V11_304483"
"scaffold_29_597570_597693_-" 130.829732873773 129.576759765752 109.056449568867 171.185888508805 121.382843857383 168.537576894818 144.115217548652 154.122322065451 0.0884327965221312 7.36054343383435 0.692951647040592 0.860937963305895 0.0200748277418048 "scaffold_29" 597570 597693 "-" 0 "JGI_V11_225024"
"scaffold_29_679625_679631_-" 46.8950903509997 35.9418168626882 33.7290159203412 65.5893464356691 30.7219126874888 71.9336094541324 33.9636723672556 27.9610502335627 -0.109508943744758 5.70127835652449 0.811225853408415 0.94751782929906 0.0834234561105635 "scaffold_29" 679625 679631 "-" 0 "JGI_V11_244729"
"scaffold_29_683894_683900_-" 47.4080132270905 42.1757733370592 37.6855504344696 83.5983501954452 25.8405149127903 100.082979358378 43.4836764802987 32.095345988555 0.0981653491029302 5.9396978201645 0.891251371580483 0.998660219699483 0.132167128653282 "scaffold_29" 683894 683900 "-" 0 "JGI_V11_319415"
"scaffold_29_698295_698317_-" 17.027841028396 13.1210023834711 7.77986076415803 44.2090390781223 46.0954642979056 21.4114412868417 18.0482086338648 9.93623687847404 -1.44742371957209 4.78531633588162 2.79677437016144e-05 0.000214777929195731 0.0304940117443664 "scaffold_29" 698295 698317 "-" 1 "JGI_V11_304489"
"scaffold_29_699756_699789_-" 25.5337063487099 22.9721699039814 24.6284462250901 76.0151566013042 82.4123732464884 37.9982081525341 26.1595567618941 28.7168924398721 -1.35292153283581 5.60286742351679 3.33749042603686e-07 4.28031045445004e-06 0.019186943464499 "scaffold_29" 699756 699789 "-" 1 "JGI_V11_304489"
"scaffold_29_824044_824058_-" 10.3178751756477 9.25907519692342 9.42770793818298 9.53442057231331 15.2481540983464 8.79658177439879 14.3026671520542 15.6667938714898 0.0615230950082949 3.95678880820431 1 1 0.0262998589241538 "scaffold_29" 824044 824058 "-" 0 "JGI_V11_225033"
"scaffold_29_838622_838671_-" 7.79883035224457 8.79373460673718 8.23134002892003 19.3634331139347 13.1519356875164 10.9124410556106 15.1530063213898 10.7699242592077 -0.400216054499777 3.97399732600877 0.369953296680328 0.577088606019573 0.0247429610840718 "scaffold_29" 838622 838671 "-" 0 "JGI_V11_319432"
"scaffold_29_882613_882618_-" 0 0 5.4538266233223 1.38777878078145e-17 1.38777878078145e-17 7.69871221079017 7.69572655789798 10.5023077326514 6.06413628164146 2.73587298321101 1.81978722849112e-05 0.000148723060575643 0.0332091059858051 "scaffold_29" 882613 882618 "-" 1 "JGI_V11_244756"
"scaffold_29_885539_885568_-" 10.4803946983039 7.99968506575099 8.91336236805806 9.4293469192235 0.043908953729173 10.7377697295071 8.84726268282085 9.44620049528835 0.999540277831366 3.56067483435491 0.103553349739693 0.227357430012785 0.0333303025941061 "scaffold_29" 885539 885568 "-" 0 "JGI_V11_231013"
"scaffold_29_886837_886848_-" 10.5798453095125 11.0119915205883 10.6326232647343 12.7877235245612 10.5971169894559 16.2671915832124 18.1445874792331 15.3861071676703 0.501245520945907 4.11704258794323 0.237226347258752 0.423790425779007 0.0215330157600974 "scaffold_29" 886837 886848 "-" 0 "JGI_V11_319444"
"scaffold_29_930913_930916_-" 7.47044884671504 7.38524719619773 0 1.38777878078145e-17 1.38777878078145e-17 6.93657101339731 0.0134314038047227 0.033882252898652 4.23757710271958 2.46333225209356 0.0725501032495317 0.173864893083003 0.103450383926857 "scaffold_29" 930913 930916 "-" 0 "JGI_V11_304440"
"scaffold_29_931423_931585_-" 241.118505161126 238.420162337883 218.683877209769 202.355685669227 167.214960064132 185.12295524903 211.583236539237 175.459425367847 0.0458603372514427 7.89586524797715 0.819392897129959 0.953492914824909 0.0140541796457729 "scaffold_29" 931423 931585 "-" 0 "JGI_V11_304440"
"scaffold_29_946968_947005_-" 9.35376663399251 11.157983675169 10.0307872450355 5.93882397312997 5.75349046797504 9.27320491337499 7.03348070833471 11.0560680269798 0.628640536561654 3.62607523773989 0.307347885666764 0.50757760618629 0.0241843402124968 "scaffold_29" 946968 947005 "-" 0 "JGI_V11_304445"
"scaffold_29_974155_974235_-" 20.0350327569448 23.2405633776305 27.8826345510699 35.6296869029447 36.4428697031973 30.912296611892 39.2879373763311 46.3301803807333 0.10809308542355 5.30021942161594 0.783362960869924 0.926802025158411 0.021939335230585 "scaffold_29" 974155 974235 "-" 0 "JGI_V11_197415"
"scaffold_29_1015737_1015742_-" 16.4886485617732 14.7999889290922 17.5296326695146 27.0060019869124 17.9924610437859 6.62935795051498 6.05415078299432 5.56905955392123 -1.86591875140504 4.20999362847785 2.14271121597109e-05 0.000171534813775421 0.0243345730373969 "scaffold_29" 1015737 1015742 "-" 1 "JGI_V11_244787"
"scaffold_29_1041154_1041206_-" 11.5676736874526 10.7187560221048 13.7693580323718 16.5311590072836 23.9806595718018 23.9787882683318 18.2723674946917 20.3655098041993 0.0423972763499015 4.46680894513285 0.995125121494305 1 0.0229778483036245 "scaffold_29" 1041154 1041206 "-" 0 "JGI_V11_197428"
"scaffold_29_1041386_1041466_-" 21.1102301127021 20.7768418017785 20.4982254574409 32.4321908431638 26.0205618406789 26.7986810879561 15.3196085350128 22.9216818427383 -0.431099888719226 4.85493285561654 0.211592748752268 0.389981712315718 0.0231924832883458 "scaffold_29" 1041386 1041466 "-" 0 "JGI_V11_197428"
"scaffold_29_1079719_1079796_-" 438.348290725086 500.540755769047 428.588357242451 433.475365693278 533.020635949259 350.013905996753 493.639368010018 310.065691949022 -0.329135502253403 8.97618314880365 0.158971064858934 0.316543283820596 0.0296169082682118 "scaffold_29" 1079719 1079796 "-" 0 "JGI_V11_304457"
"scaffold_29_1205314_1205322_-" 17.7805100532813 19.9919328649151 13.3019339422638 49.2395762240717 56.8792134668967 61.5674704019755 57.9737266423326 92.8323622276215 0.414733878114944 5.77510669423868 0.160180963487846 0.318329967056349 0.0305991015700704 "scaffold_29" 1205314 1205322 "-" 0 "JGI_V11_319503"
"scaffold_29_1216697_1216819_-" 23.7536659294624 7.65369277998683 27.8952973657123 15.2926350384932 47.5266685217373 20.7925419393656 46.6928081727675 30.7482669235846 0.0587543078851418 5.07714746029091 0.953173254175603 1 0.128779862933477 "scaffold_29" 1216697 1216819 "-" 0 "JGI_V11_52244"
"scaffold_29_1217103_1217121_-" 8.73483836037244 5.71702593403541 11.925304143917 14.031238360541 22.7051899020971 9.16076206943467 18.3153982522246 15.8844701682889 -0.340648266281662 4.12477098416972 0.431067269344444 0.64165443703179 0.033097438806574 "scaffold_29" 1217103 1217121 "-" 0 "JGI_V11_52244"
"scaffold_29_1217463_1217474_-" 132.423524780468 82.9840286702986 207.685921987791 230.426664865719 295.726462227199 142.275715933618 238.697742507611 311.222699481396 -0.189113836039076 7.89329730772356 0.623416190589077 0.809932006732403 0.0870683977056324 "scaffold_29" 1217463 1217474 "-" 0 "JGI_V11_52244"
"scaffold_29_1224365_1224383_-" 7.04162910440834 0 13.245282738416 11.959262683282 30.4573044691715 9.08885309530307 15.6709348810211 26.4366599943312 -0.311349677488428 4.19890153836367 0.612905682481147 0.800566773307532 0.161322694968859 "scaffold_29" 1224365 1224383 "-" 0 "JGI_V11_26258"
"scaffold_29_1224596_1224754_-" 26.2172298369727 16.9957762231817 36.0552965649399 50.5544355946224 127.496090527755 36.1729989737805 61.1690389176385 71.0519899004716 -0.664348371866995 5.97694002836263 0.119328443941562 0.255761217566181 0.0906311461839469 "scaffold_29" 1224596 1224754 "-" 0 "JGI_V11_26258"
"scaffold_29_1230004_1230023_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.24203068597637 19.687079859731 0.0760321349045538 8.42179102434246 7.71102310795926 -1.33886466169707 3.07551611604114 0.0229706874997727 0.0694508642548055 0.067280734889961 "scaffold_29" 1230004 1230023 "-" 0 "JGI_V11_304515"
"scaffold_29_1230299_1230348_-" 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.64859279754062 22.8877025278562 5.52566024483658 7.95940130999154 5.93969881456248 -1.26588174375312 3.2272295165352 0.0170935930160415 0.0546855349300503 0.043501514826081 "scaffold_29" 1230299 1230348 "-" 0 "JGI_V11_304515"
"scaffold_29_1230944_1230953_-" 69.8213011574212 44.0770635378628 106.9430913342 448.502369995727 519.359748480745 237.63422802332 311.718196068604 394.190077901942 -0.621445470422631 8.26537634271878 0.0565779214497896 0.144249617957738 0.0601675543718693 "scaffold_29" 1230944 1230953 "-" 0 "JGI_V11_304515"
"scaffold_29_1239163_1239164_-" 7.15357505841253 5.361319628871 10.9843832015132 11.6675565649646 22.571733640946 7.32343396486771 11.3443581394781 17.8120310471002 -0.488487636280824 3.97215595088005 0.294238667617665 0.492234656210067 0.0413197652027399 "scaffold_29" 1239163 1239164 "-" 0 "JGI_V11_231027"
"scaffold_291_55456_55476_-" 6.3694918145968 6.78676269071261 8.17716935070301 7.91405719337798 7.13800594041394 8.1321077083234 7.69090606122706 8.5055352488349 0.105199745341675 3.45927264026005 0.937495324859461 1 0.0240910181235089 "scaffold_291" 55456 55476 "-" 0 "JGI_V11_219561"
"scaffold_291_73765_73776_-" 12.1497746592362 16.2311790690737 16.9434614193098 9.35285529307115 6.6934500064337 13.8337168610697 10.8741868180656 14.0397268619439 0.676344924922877 4.06748182155027 0.173839724015047 0.336026420057619 0.023293712742504 "scaffold_291" 73765 73776 "-" 0 "JGI_V11_118046"
"scaffold_291_75956_75974_-" 5.54316428266779 0 0 6.61387640357386 8.83632275571995 0.0306861313262193 5.81061615852456 0.0293537750242853 -1.88113700396513 2.60650033867969 0.0143271602085678 0.047199441088271 0.0492710389073718 "scaffold_291" 75956 75974 "-" 0 "JGI_V11_304522"
"scaffold_291_76275_76362_-" 5.38409577368689 5.04092940543308 6.89275786077899 5.67516822916195 5.52327545810988 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 -5.45179417905085 2.70146174345402 0.000128633468710211 0.000808065769201777 0.0276430868580584 "scaffold_291" 76275 76362 "-" 1 "JGI_V11_304522"
"scaffold_299_34027_34082_+" 35.1999066548214 41.1217618419214 38.1827965600749 16.6243913974988 16.1021848165197 18.1973719368711 28.8805973725389 24.9640316206188 0.551444378488967 5.09164240815075 0.140196861659269 0.288051803095079 0.0206481876372269 "scaffold_299" 34027 34082 "+" 0 "JGI_V11_204611"
"scaffold_299_74922_75081_+" 25.6665481306263 32.6145083737925 27.956249371898 5.68420031248609 6.89058367904438 9.7375880621087 11.8933156762506 7.82242189316968 0.63452904436326 4.40276000564776 0.297469958580695 0.4958481892662 0.0223932159889009 "scaffold_299" 74922 75081 "+" 0 "JGI_V11_304539"
"scaffold_299_32930_32967_-" 97.9393932631081 89.3588636784975 105.443729505679 160.625475016114 203.877704579458 59.0423127006078 72.9840684264325 69.7266156284868 -1.43592864085485 6.9736805801236 3.25483729326488e-11 1.0074166613166e-09 0.0178620542993196 "scaffold_299" 32930 32967 "-" 1 "JGI_V11_304534"
"scaffold_299_58124_58257_-" 14.9447513174985 12.3932300431718 7.0144625684231 33.2609080418212 35.6299259871872 14.06214644794 18.2061259797026 6.97393812493311 -1.3851084429514 4.49846117070248 0.000259307568145443 0.00148594764570909 0.0320082488807949 "scaffold_299" 58124 58257 "-" 1 "JGI_V11_334106"
"scaffold_299_58919_58932_-" 7.97450157176694 7.75871124110405 0 14.127993211384 15.5134682369073 8.49389109698976 8.74771481811149 10.3368971708532 -0.681850479004191 3.65660455565569 0.160549123059466 0.318750579082578 0.0320837629280341 "scaffold_299" 58919 58932 "-" 0 "JGI_V11_334106"
"scaffold_299_59961_59988_-" 138.213136833127 130.88039918748 124.900886492889 386.821287592843 342.402237280199 172.380223790197 160.440872274277 178.678095865587 -1.09638818281193 7.88739026370159 2.35688977174323e-11 7.40747177335224e-10 0.0116093163305349 "scaffold_299" 59961 59988 "-" 1 "JGI_V11_334106"
"scaffold_299_61012_61040_-" 85.4142565889061 97.8818024338748 101.572439199526 83.1087890327475 76.245225039761 109.932773392127 95.692779123972 97.1617590833963 0.340174854626061 6.77678429543862 0.11702355661445 0.251765402754273 0.0139834923494525 "scaffold_299" 61012 61040 "-" 0 "JGI_V11_334106"
"scaffold_3_13132_13137_+" 48.8988998844641 61.3684103777355 71.1796018676372 6.15439815990319 0.0299949229859267 26.3320378154254 20.8823893261291 31.727854385181 3.02511619552746 5.36615655488227 2.59646009542403e-08 4.34864361047745e-07 0.0291287323743087 "scaffold_3" 13132 13137 "+" 1 "JGI_V11_190957"
"scaffold_3_13768_13778_+" 6.68503322111532 5.40549620710294 6.96297318192264 8.71735293014578 9.76676221564119 6.91383495763844 9.88245206292047 8.69590869971617 -0.117984780654728 3.49760386698381 0.831101272031605 0.961607118861247 0.0244894190383527 "scaffold_3" 13768 13778 "+" 0 "JGI_V11_190957"
"scaffold_3_13768_13778_+.1" 6.68503322111532 5.40549620710294 6.96297318192264 8.71735293014578 9.76676221564119 6.91383495763844 9.88245206292047 8.69590869971617 -0.117984780654728 3.49760386698381 0.831101272031605 0.961607118861247 0.0244894190383527 "scaffold_3" 13768 13778 "+" 0 "JGI_V11_95239"
"scaffold_3_49925_49933_+" 7.05025550662612 10.3049559898679 9.53517195436942 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0 2.6816771874524 1 1 0.0283881672523048 "scaffold_3" 49925 49933 "+" 0 "JGI_V11_233541"
"scaffold_3_168733_168748_+" 15.9180918519958 10.5626105486761 12.7734324370505 26.8057978632079 31.3626629451597 14.5152681463082 19.6876730892328 22.3192466173536 -0.622272890833393 4.59919179831049 0.0712158685041247 0.171399477423186 0.0231960899587223 "scaffold_3" 168733 168748 "+" 0 "JGI_V11_304654"
"scaffold_3_208614_208618_+" 86.8455056200501 71.5266326842803 82.2262724547548 126.335920607089 43.5608250334686 75.9657089135867 91.6147166895728 83.0769160912475 -0.024241610386556 6.60427538978413 0.951855707998283 1 0.0652080412114976 "scaffold_3" 208614 208618 "+" 0 "JGI_V11_310689"
"scaffold_3_210583_210592_+" 52.4858222092074 42.254071972769 41.0419139821059 305.001247021347 139.889675890028 107.272003338416 78.8209002224951 100.238801791155 -1.2198719560719 6.98000518254826 0.000180209903159102 0.00108352058792779 0.0550112520100105 "scaffold_3" 210583 210592 "+" 1 "JGI_V11_310690"
"scaffold_3_210866_210890_+" 12.7368467956568 11.1793715010056 4.77430469023552 61.798222389439 36.5484584397645 22.382129805402 21.8858261636259 14.5310869628011 -1.32123827201189 4.84030614152646 0.000220181313395823 0.00128340372885499 0.0406089495329928 "scaffold_3" 210866 210890 "+" 1 "JGI_V11_310690"
"scaffold_3_212531_212603_+" 13.3613218653846 12.7233715588101 13.3871504884925 13.0535874019976 11.1694848747121 10.1456315261489 15.827302719185 13.3210785088534 0.113328328954726 4.09679994167881 0.844505873836516 0.96961001256189 0.0227147373182217 "scaffold_3" 212531 212603 "+" 0 "JGI_V11_310691"
"scaffold_3_311161_311230_+" 30.8112435122938 37.204431407252 29.4646771763213 20.5713490286661 17.8409910232008 36.6373195672393 26.6336497271566 27.7973137869882 0.655778090011035 5.1295224201547 0.0668853285020222 0.163488550200694 0.0207739572760507 "scaffold_3" 311161 311230 "+" 0 "JGI_V11_206128"
"scaffold_3_311559_311617_+" 27.962607332176 21.5438262695761 28.9681658865689 19.9413870699165 23.2050573613685 44.3800441905612 31.3397439425471 29.8699306198561 0.702404182333364 5.12358898013613 0.0382663997873574 0.105715341572073 0.0236481448330448 "scaffold_3" 311559 311617 "+" 0 "JGI_V11_206128"
"scaffold_3_311830_311896_+" 94.4926277562968 87.7551710528904 68.2515490546018 53.8447168266843 57.3564430701086 101.249340229242 99.7910823041857 82.4282305218523 0.763984890795801 6.57034832918629 0.00199642795195975 0.00895578230608199 0.0189193712968281 "scaffold_3" 311830 311896 "+" 1 "JGI_V11_206128"
"scaffold_3_312325_312354_+" 9.77307533570075 8.40810649563807 6.81988192553674 0.0197026960846964 5.23574231407992 13.3479091794105 9.58882917706412 0.0973474841877882 1.50507964276682 3.32704365244271 0.0749561405881889 0.177920368207349 0.0902754098871884 "scaffold_3" 312325 312354 "+" 0 "JGI_V11_206128"
"scaffold_3_314013_314086_+" 6.60165609968821 5.77824909629997 7.66012468893305 12.9299360813969 12.4235408254144 11.7640812622598 5.9004236337907 13.9791758184249 -0.265483447334507 3.72755136650723 0.636384857575271 0.820188204618274 0.0274888143169679 "scaffold_3" 314013 314086 "+" 0 "JGI_V11_206128"
"scaffold_3_315597_315599_+" 12.5935873603139 12.3801329405522 10.6047159063854 13.462554762765 13.7967221074938 14.2390094390396 12.1934983652495 7.48894556909013 -0.266035197333304 4.01776743643139 0.580536420496319 0.774716162026776 0.024188621947793 "scaffold_3" 315597 315599 "+" 0 "JGI_V11_220708"
"scaffold_3_332510_332578_+" 151.406771314697 156.221319553379 171.953951550382 124.273103735635 114.414285498127 167.058439263468 182.982792962782 179.261061391618 0.563602175485629 7.50459880570496 0.00208743674529267 0.00931479771135636 0.0113306439510866 "scaffold_3" 332510 332578 "+" 1 "JGI_V11_220710"
"scaffold_3_348609_348630_+" 6.589229995159 7.93924319451308 6.76438914944496 5.49967662974925 0.0270555169233559 8.58759092108067 6.36156009903432 10.4980298276949 1.56088117397023 3.29603839659115 0.0250426391449666 0.0744117871062722 0.0289462816491854 "scaffold_3" 348609 348630 "+" 0 "JGI_V11_206140"
"scaffold_3_434099_434122_+" 6.16293974933831 7.57083390082306 6.24718076036481 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0 2.42308153892557 1 1 0.0284458719824365 "scaffold_3" 434099 434122 "+" 0 "JGI_V11_41247"
"scaffold_3_452063_452070_+" 30.0604877575762 20.8428755779586 19.2237898906602 69.5766253134191 12.4061184067355 35.9904077819546 21.2367851867778 8.72741173583216 -0.894235769078502 5.06939927059048 0.149949942184209 0.302604094582204 0.185557253235484 "scaffold_3" 452063 452070 "+" 0 "JGI_V11_220720"
